code,momentum_5d
603713.XSHG,-0.07398568019093077
002144.XSHE,0.008295625942684737
605008.XSHG,0.10890585241730277
603157.XSHG,-0.040723981900452455
002302.XSHE,-0.01114965312190297
600478.XSHG,-0.04016500217108121
600409.XSHG,-0.05921553693830939
603797.XSHG,-0.004592422502870397
002560.XSHE,-0.03522132317943849
002683.XSHE,-0.06211667379831698
603777.XSHG,-0.034531031264582235
002548.XSHE,-0.026440677966101722
600389.XSHG,-0.029721815519765715
002976.XSHE,0.008240887480190029
300602.XSHE,-0.03690332932210194
002708.XSHE,-0.014657210401891163
002990.XSHE,-0.0469106178764247
600980.XSHG,-0.015322580645161232
300527.XSHE,-0.10300279329608941
600237.XSHG,-0.1104622871046228
603318.XSHG,-0.016600790513834007
300328.XSHE,0.03111111111111109
603311.XSHG,-0.07556270096463025
002433.XSHE,0.001978239366963619
605369.XSHG,0.038231005993844214
300806.XSHE,-0.04696569920844329
600158.XSHG,-0.003135174243337868
601118.XSHG,0.05882352941176472
002922.XSHE,0.012953367875647714
300170.XSHE,0.03654135338345865
688181.XSHG,-0.040462427745664775
600232.XSHG,-0.025810324129651896
603392.XSHG,-0.04530590717299576
600250.XSHG,-0.03731343283582078
002183.XSHE,-0.04595293827768887
002307.XSHE,-0.03084832904884316
300427.XSHE,-0.0901630493467227
300213.XSHE,-0.05005688282138798
000735.XSHE,-0.049897037858387505
300132.XSHE,-0.010150812064965042
000793.XSHE,-0.006496751624188057
002478.XSHE,0.017628205128205066
603183.XSHG,0.00681362725450918
601116.XSHG,0.05103359173126609
002690.XSHE,-0.012950012950012968
002365.XSHE,-0.005421523448088994
300454.XSHE,-0.11208521457063947
600640.XSHG,-0.014569283623870888
600874.XSHG,-0.007860262008733576
688365.XSHG,0.06276849642004789
000078.XSHE,-0.00468678555098323
300443.XSHE,-0.1323803191489361
000600.XSHE,0.0
002582.XSHE,-0.02078864873783204
002335.XSHE,-0.032102202931782786
000796.XSHE,-0.02998983395459176
300006.XSHE,-0.023747560182172944
002028.XSHE,-0.1530580863414447
300694.XSHE,0.028053769725306932
600615.XSHG,-0.008450108082777685
600570.XSHG,0.010765194800784528
601929.XSHG,-0.008247422680412342
601198.XSHG,-0.000711743772242146
002414.XSHE,-0.04844592858977659
002493.XSHE,-0.04760693759218759
002556.XSHE,-0.029970029970029954
000585.XSHE,0.039823008849557695
600726.XSHG,-0.05119047619047623
300865.XSHE,0.021114864864864913
002637.XSHE,0.0055964182922929595
603329.XSHG,0.015140591204037657
002203.XSHE,0.0
600769.XSHG,-0.03245942571785265
688077.XSHG,-0.022736842105263166
600381.XSHG,-0.06951871657754016
300668.XSHE,0.018544366899302167
300109.XSHE,-0.053169734151329306
