code,date,momentum_5d
603999.XSHG,2020-08-14,-0.008207070707070607
300510.XSHE,2020-08-14,0.036369193154034196
002289.XSHE,2020-08-14,0.0067733990147784695
002481.XSHE,2020-08-14,0.0319989106753813
300724.XSHE,2020-08-14,-0.010069444444444464
600220.XSHG,2020-08-14,0.0
600730.XSHG,2020-08-14,-0.05545454545454542
603108.XSHG,2020-08-14,-0.0714365692531631
600199.XSHG,2020-08-14,0.004351880634131167
601018.XSHG,2020-08-14,-0.0121212121212122
601336.XSHG,2020-08-14,0.1371021220159152
000951.XSHE,2020-08-14,-0.054360611661905534
600599.XSHG,2020-08-14,0.02491408934707895
002443.XSHE,2020-08-14,0.012741312741312738
603969.XSHG,2020-08-14,0.12578947368421045
600883.XSHG,2020-08-14,-0.039670496423152124
300307.XSHE,2020-08-14,0.04492307692307684
603917.XSHG,2020-08-14,-0.008933889219773561
600355.XSHG,2020-08-14,0.005765199161425816
300547.XSHE,2020-08-14,-0.04528109895700838
000554.XSHE,2020-08-14,-0.02096569250317659
000516.XSHE,2020-08-14,-0.0032001725935780767
601229.XSHG,2020-08-14,0.029017857142857206
600039.XSHG,2020-08-14,-0.002362669816893037
601020.XSHG,2020-08-14,-0.1481028151774786
000869.XSHE,2020-08-14,-0.020683692471402004
603725.XSHG,2020-08-14,-0.03700588730025245
603177.XSHG,2020-08-14,-0.0021715526601521207
600288.XSHG,2020-08-14,0.0026980150317981177
300164.XSHE,2020-08-14,0.05005731753916698
002012.XSHE,2020-08-14,0.010043942247332183
002590.XSHE,2020-08-14,0.03335354760460896
300738.XSHE,2020-08-14,-0.04142857142857137
300207.XSHE,2020-08-14,-0.014369081700066011
002938.XSHE,2020-08-14,-0.056458003169571946
600095.XSHG,2020-08-14,0.014170040485830038
002876.XSHE,2020-08-14,-0.02953938584779714
002502.XSHE,2020-08-14,0.03116883116883118
002542.XSHE,2020-08-14,0.030868845053455773
000736.XSHE,2020-08-14,0.007068223724646661
600623.XSHG,2020-08-14,0.0
