code,date,momentum_5d
002261.XSHE,2020-01-03,
002310.XSHE,2020-01-03,
002181.XSHE,2020-01-03,
000837.XSHE,2020-01-03,
600808.XSHG,2020-01-03,
002714.XSHE,2020-01-03,
601288.XSHG,2020-01-03,
603617.XSHG,2020-01-03,
603799.XSHG,2020-01-03,
002579.XSHE,2020-01-03,
300386.XSHE,2020-01-03,
600428.XSHG,2020-01-03,
300286.XSHE,2020-01-03,
600828.XSHG,2020-01-03,
002285.XSHE,2020-01-03,
002574.XSHE,2020-01-03,
000739.XSHE,2020-01-03,
002900.XSHE,2020-01-03,
600856.XSHG,2020-01-03,
600186.XSHG,2020-01-03,
600584.XSHG,2020-01-03,
600485.XSHG,2020-01-03,
002806.XSHE,2020-01-03,
300639.XSHE,2020-01-03,
601991.XSHG,2020-01-03,
002398.XSHE,2020-01-03,
002627.XSHE,2020-01-03,
300323.XSHE,2020-01-03,
002027.XSHE,2020-01-03,
601113.XSHG,2020-01-03,
600276.XSHG,2020-01-03,
002377.XSHE,2020-01-03,
002738.XSHE,2020-01-03,
002802.XSHE,2020-01-03,
002140.XSHE,2020-01-03,
300130.XSHE,2020-01-03,
002021.XSHE,2020-01-03,
603555.XSHG,2020-01-03,
300777.XSHE,2020-01-03,
002884.XSHE,2020-01-03,
603031.XSHG,2020-01-03,
300698.XSHE,2020-01-03,
000933.XSHE,2020-01-03,
002776.XSHE,2020-01-03,
300083.XSHE,2020-01-03,
002304.XSHE,2020-01-03,
601233.XSHG,2020-01-03,
300658.XSHE,2020-01-03,
002392.XSHE,2020-01-03,
601598.XSHG,2020-01-03,
300563.XSHE,2020-01-03,
002683.XSHE,2020-01-03,
002882.XSHE,2020-01-03,
600969.XSHG,2020-01-03,
603131.XSHG,2020-01-03,
002347.XSHE,2020-01-03,
002316.XSHE,2020-01-03,
688019.XSHG,2020-01-03,
002333.XSHE,2020-01-03,
601866.XSHG,2020-01-03,
603505.XSHG,2020-01-03,
002501.XSHE,2020-01-03,
300310.XSHE,2020-01-03,
300498.XSHE,2020-01-03,
300038.XSHE,2020-01-03,
000690.XSHE,2020-01-03,
002364.XSHE,2020-01-03,
600178.XSHG,2020-01-03,
002136.XSHE,2020-01-03,
002816.XSHE,2020-01-03,
603878.XSHG,2020-01-03,
601811.XSHG,2020-01-03,
300508.XSHE,2020-01-03,
300493.XSHE,2020-01-03,
603611.XSHG,2020-01-03,
300219.XSHE,2020-01-03,
300487.XSHE,2020-01-03,
603386.XSHG,2020-01-03,
603786.XSHG,2020-01-03,
300129.XSHE,2020-01-03,
300620.XSHE,2020-01-03,
600083.XSHG,2020-01-03,
603896.XSHG,2020-01-03,
000812.XSHE,2020-01-03,
600691.XSHG,2020-01-03,
002044.XSHE,2020-01-03,
300741.XSHE,2020-01-03,
600500.XSHG,2020-01-03,
002962.XSHE,2020-01-03,
002074.XSHE,2020-01-03,
300431.XSHE,2020-01-03,
300541.XSHE,2020-01-03,
600128.XSHG,2020-01-03,
600379.XSHG,2020-01-03,
601166.XSHG,2020-01-03,
603026.XSHG,2020-01-03,
300333.XSHE,2020-01-03,
601066.XSHG,2020-01-03,
002275.XSHE,2020-01-03,
000636.XSHE,2020-01-03,
601698.XSHG,2020-01-03,
000719.XSHE,2020-01-03,
600839.XSHG,2020-01-03,
002932.XSHE,2020-01-03,
000829.XSHE,2020-01-03,
000695.XSHE,2020-01-03,
300760.XSHE,2020-01-03,
600172.XSHG,2020-01-03,
000420.XSHE,2020-01-03,
600115.XSHG,2020-01-03,
300094.XSHE,2020-01-03,
300594.XSHE,2020-01-03,
600655.XSHG,2020-01-03,
300713.XSHE,2020-01-03,
601619.XSHG,2020-01-03,
603322.XSHG,2020-01-03,
603988.XSHG,2020-01-03,
600161.XSHG,2020-01-03,
603985.XSHG,2020-01-03,
002086.XSHE,2020-01-03,
600119.XSHG,2020-01-03,
600810.XSHG,2020-01-03,
300505.XSHE,2020-01-03,
002670.XSHE,2020-01-03,
600809.XSHG,2020-01-03,
002749.XSHE,2020-01-03,
000623.XSHE,2020-01-03,
600638.XSHG,2020-01-03,
603520.XSHG,2020-01-03,
002931.XSHE,2020-01-03,
600105.XSHG,2020-01-03,
000016.XSHE,2020-01-03,
000030.XSHE,2020-01-03,
603289.XSHG,2020-01-03,
002840.XSHE,2020-01-03,
300520.XSHE,2020-01-03,
688202.XSHG,2020-01-03,
603298.XSHG,2020-01-03,
002629.XSHE,2020-01-03,
000504.XSHE,2020-01-03,
000526.XSHE,2020-01-03,
002734.XSHE,2020-01-03,
300057.XSHE,2020-01-03,
300440.XSHE,2020-01-03,
601838.XSHG,2020-01-03,
600847.XSHG,2020-01-03,
300454.XSHE,2020-01-03,
002848.XSHE,2020-01-03,
002718.XSHE,2020-01-03,
002730.XSHE,2020-01-03,
002022.XSHE,2020-01-03,
002953.XSHE,2020-01-03,
300315.XSHE,2020-01-03,
300773.XSHE,2020-01-03,
300647.XSHE,2020-01-03,
600897.XSHG,2020-01-03,
002668.XSHE,2020-01-03,
000589.XSHE,2020-01-03,
000591.XSHE,2020-01-03,
002507.XSHE,2020-01-03,
002942.XSHE,2020-01-03,
300662.XSHE,2020-01-03,
002809.XSHE,2020-01-03,
603638.XSHG,2020-01-03,
000682.XSHE,2020-01-03,
600606.XSHG,2020-01-03,
600960.XSHG,2020-01-03,
002686.XSHE,2020-01-03,
002765.XSHE,2020-01-03,
600976.XSHG,2020-01-03,
600527.XSHG,2020-01-03,
000880.XSHE,2020-01-03,
600857.XSHG,2020-01-03,
000402.XSHE,2020-01-03,
000848.XSHE,2020-01-03,
603767.XSHG,2020-01-03,
603088.XSHG,2020-01-03,
603300.XSHG,2020-01-03,
002368.XSHE,2020-01-03,
600498.XSHG,2020-01-03,
000593.XSHE,2020-01-03,
688123.XSHG,2020-01-03,
000967.XSHE,2020-01-03,
000572.XSHE,2020-01-03,
300481.XSHE,2020-01-03,
002245.XSHE,2020-01-03,
002583.XSHE,2020-01-03,
000859.XSHE,2020-01-03,
002117.XSHE,2020-01-03,
300795.XSHE,2020-01-03,
600226.XSHG,2020-01-03,
002029.XSHE,2020-01-03,
300572.XSHE,2020-01-03,
000517.XSHE,2020-01-03,
002642.XSHE,2020-01-03,
300595.XSHE,2020-01-03,
603042.XSHG,2020-01-03,
603330.XSHG,2020-01-03,
002886.XSHE,2020-01-03,
300679.XSHE,2020-01-03,
300234.XSHE,2020-01-03,
600370.XSHG,2020-01-03,
601998.XSHG,2020-01-03,
002756.XSHE,2020-01-03,
600555.XSHG,2020-01-03,
600171.XSHG,2020-01-03,
603990.XSHG,2020-01-03,
300128.XSHE,2020-01-03,
600233.XSHG,2020-01-03,
600081.XSHG,2020-01-03,
000628.XSHE,2020-01-03,
600908.XSHG,2020-01-03,
601177.XSHG,2020-01-03,
603626.XSHG,2020-01-03,
002330.XSHE,2020-01-03,
300412.XSHE,2020-01-03,
002472.XSHE,2020-01-03,
603879.XSHG,2020-01-03,
603829.XSHG,2020-01-03,
600775.XSHG,2020-01-03,
600998.XSHG,2020-01-03,
300304.XSHE,2020-01-03,
000555.XSHE,2020-01-03,
000678.XSHE,2020-01-03,
000066.XSHE,2020-01-03,
600511.XSHG,2020-01-03,
002252.XSHE,2020-01-03,
600837.XSHG,2020-01-03,
603866.XSHG,2020-01-03,
600855.XSHG,2020-01-03,
000626.XSHE,2020-01-03,
603608.XSHG,2020-01-03,
603096.XSHG,2020-01-03,
003816.XSHE,2020-01-03,
600734.XSHG,2020-01-03,
002340.XSHE,2020-01-03,
603055.XSHG,2020-01-03,
300650.XSHE,2020-01-03,
603318.XSHG,2020-01-03,
600231.XSHG,2020-01-03,
603718.XSHG,2020-01-03,
600307.XSHG,2020-01-03,
000584.XSHE,2020-01-03,
000428.XSHE,2020-01-03,
300127.XSHE,2020-01-03,
600874.XSHG,2020-01-03,
603378.XSHG,2020-01-03,
000790.XSHE,2020-01-03,
000088.XSHE,2020-01-03,
603183.XSHG,2020-01-03,
603867.XSHG,2020-01-03,
600805.XSHG,2020-01-03,
300169.XSHE,2020-01-03,
300424.XSHE,2020-01-03,
002591.XSHE,2020-01-03,
300685.XSHE,2020-01-03,
000151.XSHE,2020-01-03,
000521.XSHE,2020-01-03,
603690.XSHG,2020-01-03,
002666.XSHE,2020-01-03,
002643.XSHE,2020-01-03,
600576.XSHG,2020-01-03,
603881.XSHG,2020-01-03,
002331.XSHE,2020-01-03,
603938.XSHG,2020-01-03,
600710.XSHG,2020-01-03,
300080.XSHE,2020-01-03,
601636.XSHG,2020-01-03,
600594.XSHG,2020-01-03,
603027.XSHG,2020-01-03,
688016.XSHG,2020-01-03,
000930.XSHE,2020-01-03,
002654.XSHE,2020-01-03,
600094.XSHG,2020-01-03,
300787.XSHE,2020-01-03,
603317.XSHG,2020-01-03,
300211.XSHE,2020-01-03,
002911.XSHE,2020-01-03,
300316.XSHE,2020-01-03,
002352.XSHE,2020-01-03,
002269.XSHE,2020-01-03,
002531.XSHE,2020-01-03,
002004.XSHE,2020-01-03,
600593.XSHG,2020-01-03,
600238.XSHG,2020-01-03,
300115.XSHE,2020-01-03,
300240.XSHE,2020-01-03,
002006.XSHE,2020-01-03,
300394.XSHE,2020-01-03,
600229.XSHG,2020-01-03,
001979.XSHE,2020-01-03,
002596.XSHE,2020-01-03,
300692.XSHE,2020-01-03,
603309.XSHG,2020-01-03,
603083.XSHG,2020-01-03,
688006.XSHG,2020-01-03,
300790.XSHE,2020-01-03,
300447.XSHE,2020-01-03,
002155.XSHE,2020-01-03,
300559.XSHE,2020-01-03,
000032.XSHE,2020-01-03,
600207.XSHG,2020-01-03,
002077.XSHE,2020-01-03,
600854.XSHG,2020-01-03,
000911.XSHE,2020-01-03,
002927.XSHE,2020-01-03,
600160.XSHG,2020-01-03,
300158.XSHE,2020-01-03,
002359.XSHE,2020-01-03,
600282.XSHG,2020-01-03,
600127.XSHG,2020-01-03,
000498.XSHE,2020-01-03,
600979.XSHG,2020-01-03,
603615.XSHG,2020-01-03,
603020.XSHG,2020-01-03,
002782.XSHE,2020-01-03,
002530.XSHE,2020-01-03,
300013.XSHE,2020-01-03,
688009.XSHG,2020-01-03,
600305.XSHG,2020-01-03,
002767.XSHE,2020-01-03,
002919.XSHE,2020-01-03,
300480.XSHE,2020-01-03,
600007.XSHG,2020-01-03,
600112.XSHG,2020-01-03,
603106.XSHG,2020-01-03,
002798.XSHE,2020-01-03,
603538.XSHG,2020-01-03,
000990.XSHE,2020-01-03,
688022.XSHG,2020-01-03,
002378.XSHE,2020-01-03,
601766.XSHG,2020-01-03,
688003.XSHG,2020-01-03,
688198.XSHG,2020-01-03,
002426.XSHE,2020-01-03,
603648.XSHG,2020-01-03,
002095.XSHE,2020-01-03,
000587.XSHE,2020-01-03,
002193.XSHE,2020-01-03,
000819.XSHE,2020-01-03,
300546.XSHE,2020-01-03,
000039.XSHE,2020-01-03,
300786.XSHE,2020-01-03,
603618.XSHG,2020-01-03,
002017.XSHE,2020-01-03,
688029.XSHG,2020-01-03,
600717.XSHG,2020-01-03,
600107.XSHG,2020-01-03,
002712.XSHE,2020-01-03,
603663.XSHG,2020-01-03,
300645.XSHE,2020-01-03,
600823.XSHG,2020-01-03,
000935.XSHE,2020-01-03,
000885.XSHE,2020-01-03,
600423.XSHG,2020-01-03,
603693.XSHG,2020-01-03,
300294.XSHE,2020-01-03,
300344.XSHE,2020-01-03,
002810.XSHE,2020-01-03,
002727.XSHE,2020-01-03,
002369.XSHE,2020-01-03,
300176.XSHE,2020-01-03,
000666.XSHE,2020-01-03,
603393.XSHG,2020-01-03,
600718.XSHG,2020-01-03,
600581.XSHG,2020-01-03,
600139.XSHG,2020-01-03,
300729.XSHE,2020-01-03,
600055.XSHG,2020-01-03,
002598.XSHE,2020-01-03,
300809.XSHE,2020-01-03,
600436.XSHG,2020-01-03,
300289.XSHE,2020-01-03,
300268.XSHE,2020-01-03,
603808.XSHG,2020-01-03,
601808.XSHG,2020-01-03,
600255.XSHG,2020-01-03,
300583.XSHE,2020-01-03,
603970.XSHG,2020-01-03,
603789.XSHG,2020-01-03,
002248.XSHE,2020-01-03,
300517.XSHE,2020-01-03,
603099.XSHG,2020-01-03,
603016.XSHG,2020-01-03,
600522.XSHG,2020-01-03,
300356.XSHE,2020-01-03,
000756.XSHE,2020-01-03,
002054.XSHE,2020-01-03,
002556.XSHE,2020-01-03,
600715.XSHG,2020-01-03,
002223.XSHE,2020-01-03,
002406.XSHE,2020-01-03,
600348.XSHG,2020-01-03,
600196.XSHG,2020-01-03,
603898.XSHG,2020-01-03,
603619.XSHG,2020-01-03,
000922.XSHE,2020-01-03,
603136.XSHG,2020-01-03,
603186.XSHG,2020-01-03,
002142.XSHE,2020-01-03,
600622.XSHG,2020-01-03,
002503.XSHE,2020-01-03,
002011.XSHE,2020-01-03,
300399.XSHE,2020-01-03,
000735.XSHE,2020-01-03,
600477.XSHG,2020-01-03,
300725.XSHE,2020-01-03,
002374.XSHE,2020-01-03,
002208.XSHE,2020-01-03,
300682.XSHE,2020-01-03,
603979.XSHG,2020-01-03,
300355.XSHE,2020-01-03,
002922.XSHE,2020-01-03,
603869.XSHG,2020-01-03,
002037.XSHE,2020-01-03,
300167.XSHE,2020-01-03,
300529.XSHE,2020-01-03,
600444.XSHG,2020-01-03,
600302.XSHG,2020-01-03,
300134.XSHE,2020-01-03,
002595.XSHE,2020-01-03,
300202.XSHE,2020-01-03,
600526.XSHG,2020-01-03,
600876.XSHG,2020-01-03,
002317.XSHE,2020-01-03,
603279.XSHG,2020-01-03,
600804.XSHG,2020-01-03,
000605.XSHE,2020-01-03,
002394.XSHE,2020-01-03,
601211.XSHG,2020-01-03,
600021.XSHG,2020-01-03,
300379.XSHE,2020-01-03,
000913.XSHE,2020-01-03,
002417.XSHE,2020-01-03,
600571.XSHG,2020-01-03,
300402.XSHE,2020-01-03,
600490.XSHG,2020-01-03,
002124.XSHE,2020-01-03,
002133.XSHE,2020-01-03,
002702.XSHE,2020-01-03,
000008.XSHE,2020-01-03,
300184.XSHE,2020-01-03,
000800.XSHE,2020-01-03,
600230.XSHG,2020-01-03,
000760.XSHE,2020-01-03,
002872.XSHE,2020-01-03,
000567.XSHE,2020-01-03,
601058.XSHG,2020-01-03,
300434.XSHE,2020-01-03,
603936.XSHG,2020-01-03,
600241.XSHG,2020-01-03,
300332.XSHE,2020-01-03,
000600.XSHE,2020-01-03,
600488.XSHG,2020-01-03,
603997.XSHG,2020-01-03,
603989.XSHG,2020-01-03,
300229.XSHE,2020-01-03,
000711.XSHE,2020-01-03,
601005.XSHG,2020-01-03,
002466.XSHE,2020-01-03,
600530.XSHG,2020-01-03,
002241.XSHE,2020-01-03,
000938.XSHE,2020-01-03,
002539.XSHE,2020-01-03,
600336.XSHG,2020-01-03,
000509.XSHE,2020-01-03,
600415.XSHG,2020-01-03,
601369.XSHG,2020-01-03,
601929.XSHG,2020-01-03,
601968.XSHG,2020-01-03,
603788.XSHG,2020-01-03,
300147.XSHE,2020-01-03,
300789.XSHE,2020-01-03,
601011.XSHG,2020-01-03,
600658.XSHG,2020-01-03,
300422.XSHE,2020-01-03,
600586.XSHG,2020-01-03,
002777.XSHE,2020-01-03,
600467.XSHG,2020-01-03,
002071.XSHE,2020-01-03,
000917.XSHE,2020-01-03,
002103.XSHE,2020-01-03,
002926.XSHE,2020-01-03,
300287.XSHE,2020-01-03,
300295.XSHE,2020-01-03,
002431.XSHE,2020-01-03,
002360.XSHE,2020-01-03,
600577.XSHG,2020-01-03,
603260.XSHG,2020-01-03,
600845.XSHG,2020-01-03,
002602.XSHE,2020-01-03,
300805.XSHE,2020-01-03,
603189.XSHG,2020-01-03,
300426.XSHE,2020-01-03,
603900.XSHG,2020-01-03,
601098.XSHG,2020-01-03,
000782.XSHE,2020-01-03,
600272.XSHG,2020-01-03,
300288.XSHE,2020-01-03,
000950.XSHE,2020-01-03,
002237.XSHE,2020-01-03,
300442.XSHE,2020-01-03,
300759.XSHE,2020-01-03,
300683.XSHE,2020-01-03,
603508.XSHG,2020-01-03,
601228.XSHG,2020-01-03,
300360.XSHE,2020-01-03,
300737.XSHE,2020-01-03,
601555.XSHG,2020-01-03,
603101.XSHG,2020-01-03,
002951.XSHE,2020-01-03,
300607.XSHE,2020-01-03,
002408.XSHE,2020-01-03,
601077.XSHG,2020-01-03,
300649.XSHE,2020-01-03,
000717.XSHE,2020-01-03,
600579.XSHG,2020-01-03,
600966.XSHG,2020-01-03,
600628.XSHG,2020-01-03,
002273.XSHE,2020-01-03,
300509.XSHE,2020-01-03,
600629.XSHG,2020-01-03,
300048.XSHE,2020-01-03,
002638.XSHE,2020-01-03,
600826.XSHG,2020-01-03,
002196.XSHE,2020-01-03,
300768.XSHE,2020-01-03,
300588.XSHE,2020-01-03,
600297.XSHG,2020-01-03,
600846.XSHG,2020-01-03,
002795.XSHE,2020-01-03,
300612.XSHE,2020-01-03,
002282.XSHE,2020-01-03,
002432.XSHE,2020-01-03,
600746.XSHG,2020-01-03,
300105.XSHE,2020-01-03,
600392.XSHG,2020-01-03,
300005.XSHE,2020-01-03,
688128.XSHG,2020-01-03,
000007.XSHE,2020-01-03,
600898.XSHG,2020-01-03,
603339.XSHG,2020-01-03,
600761.XSHG,2020-01-03,
002921.XSHE,2020-01-03,
002616.XSHE,2020-01-03,
603023.XSHG,2020-01-03,
300484.XSHE,2020-01-03,
600386.XSHG,2020-01-03,
603160.XSHG,2020-01-03,
002104.XSHE,2020-01-03,
000021.XSHE,2020-01-03,
601002.XSHG,2020-01-03,
601155.XSHG,2020-01-03,
002947.XSHE,2020-01-03,
002576.XSHE,2020-01-03,
300243.XSHE,2020-01-03,
300632.XSHE,2020-01-03,
300561.XSHE,2020-01-03,
300513.XSHE,2020-01-03,
601258.XSHG,2020-01-03,
002493.XSHE,2020-01-03,
603876.XSHG,2020-01-03,
688357.XSHG,2020-01-03,
300125.XSHE,2020-01-03,
002288.XSHE,2020-01-03,
603895.XSHG,2020-01-03,
002637.XSHE,2020-01-03,
600506.XSHG,2020-01-03,
000966.XSHE,2020-01-03,
600732.XSHG,2020-01-03,
300568.XSHE,2020-01-03,
600252.XSHG,2020-01-03,
002462.XSHE,2020-01-03,
600643.XSHG,2020-01-03,
300542.XSHE,2020-01-03,
002688.XSHE,2020-01-03,
002841.XSHE,2020-01-03,
600818.XSHG,2020-01-03,
600069.XSHG,2020-01-03,
300009.XSHE,2020-01-03,
300743.XSHE,2020-01-03,
601168.XSHG,2020-01-03,
002366.XSHE,2020-01-03,
601677.XSHG,2020-01-03,
000581.XSHE,2020-01-03,
300419.XSHE,2020-01-03,
603214.XSHG,2020-01-03,
002950.XSHE,2020-01-03,
300375.XSHE,2020-01-03,
600429.XSHG,2020-01-03,
603698.XSHG,2020-01-03,
603685.XSHG,2020-01-03,
601727.XSHG,2020-01-03,
000633.XSHE,2020-01-03,
002632.XSHE,2020-01-03,
300695.XSHE,2020-01-03,
000732.XSHE,2020-01-03,
000540.XSHE,2020-01-03,
603920.XSHG,2020-01-03,
300653.XSHE,2020-01-03,
600769.XSHG,2020-01-03,
000803.XSHE,2020-01-03,
300600.XSHE,2020-01-03,
002373.XSHE,2020-01-03,
600909.XSHG,2020-01-03,
300483.XSHE,2020-01-03,
603288.XSHG,2020-01-03,
002167.XSHE,2020-01-03,
000630.XSHE,2020-01-03,
603650.XSHG,2020-01-03,
300654.XSHE,2020-01-03,
600278.XSHG,2020-01-03,
300631.XSHE,2020-01-03,
002033.XSHE,2020-01-03,
300190.XSHE,2020-01-03,
300553.XSHE,2020-01-03,
600609.XSHG,2020-01-03,
002773.XSHE,2020-01-03,
601108.XSHG,2020-01-03,
002161.XSHE,2020-01-03,
603567.XSHG,2020-01-03,
300752.XSHE,2020-01-03,
600776.XSHG,2020-01-03,
603286.XSHG,2020-01-03,
600118.XSHG,2020-01-03,
002030.XSHE,2020-01-03,
600983.XSHG,2020-01-03,
300369.XSHE,2020-01-03,
002812.XSHE,2020-01-03,
000068.XSHE,2020-01-03,
603311.XSHG,2020-01-03,
600540.XSHG,2020-01-03,
601577.XSHG,2020-01-03,
601865.XSHG,2020-01-03,
002325.XSHE,2020-01-03,
600978.XSHG,2020-01-03,
000957.XSHE,2020-01-03,
600031.XSHG,2020-01-03,
300753.XSHE,2020-01-03,
601199.XSHG,2020-01-03,
300782.XSHE,2020-01-03,
002837.XSHE,2020-01-03,
300325.XSHE,2020-01-03,
600303.XSHG,2020-01-03,
600977.XSHG,2020-01-03,
002447.XSHE,2020-01-03,
603133.XSHG,2020-01-03,
000422.XSHE,2020-01-03,
600873.XSHG,2020-01-03,
002486.XSHE,2020-01-03,
600390.XSHG,2020-01-03,
002296.XSHE,2020-01-03,
603716.XSHG,2020-01-03,
603516.XSHG,2020-01-03,
002287.XSHE,2020-01-03,
603301.XSHG,2020-01-03,
000687.XSHE,2020-01-03,
300059.XSHE,2020-01-03,
600419.XSHG,2020-01-03,
300675.XSHE,2020-01-03,
300576.XSHE,2020-01-03,
000821.XSHE,2020-01-03,
603488.XSHG,2020-01-03,
600435.XSHG,2020-01-03,
600275.XSHG,2020-01-03,
600277.XSHG,2020-01-03,
000970.XSHE,2020-01-03,
600648.XSHG,2020-01-03,
002096.XSHE,2020-01-03,
603168.XSHG,2020-01-03,
688111.XSHG,2020-01-03,
300351.XSHE,2020-01-03,
601818.XSHG,2020-01-03,
688122.XSHG,2020-01-03,
603192.XSHG,2020-01-03,
002528.XSHE,2020-01-03,
300208.XSHE,2020-01-03,
601588.XSHG,2020-01-03,
600155.XSHG,2020-01-03,
300312.XSHE,2020-01-03,
300459.XSHE,2020-01-03,
000909.XSHE,2020-01-03,
600170.XSHG,2020-01-03,
300570.XSHE,2020-01-03,
300100.XSHE,2020-01-03,
002745.XSHE,2020-01-03,
688196.XSHG,2020-01-03,
300187.XSHE,2020-01-03,
603081.XSHG,2020-01-03,
002899.XSHE,2020-01-03,
600212.XSHG,2020-01-03,
600346.XSHG,2020-01-03,
600693.XSHG,2020-01-03,
600695.XSHG,2020-01-03,
603700.XSHG,2020-01-03,
603610.XSHG,2020-01-03,
603035.XSHG,2020-01-03,
000893.XSHE,2020-01-03,
002048.XSHE,2020-01-03,
600723.XSHG,2020-01-03,
300699.XSHE,2020-01-03,
000826.XSHE,2020-01-03,
000710.XSHE,2020-01-03,
600770.XSHG,2020-01-03,
300045.XSHE,2020-01-03,
603326.XSHG,2020-01-03,
002651.XSHE,2020-01-03,
600807.XSHG,2020-01-03,
300155.XSHE,2020-01-03,
688268.XSHG,2020-01-03,
002955.XSHE,2020-01-03,
300177.XSHE,2020-01-03,
002367.XSHE,2020-01-03,
000823.XSHE,2020-01-03,
300201.XSHE,2020-01-03,
300027.XSHE,2020-01-03,
002256.XSHE,2020-01-03,
002878.XSHE,2020-01-03,
002708.XSHE,2020-01-03,
002435.XSHE,2020-01-03,
300131.XSHE,2020-01-03,
000607.XSHE,2020-01-03,
000738.XSHE,2020-01-03,
002236.XSHE,2020-01-03,
603038.XSHG,2020-01-03,
600373.XSHG,2020-01-03,
002229.XSHE,2020-01-03,
002770.XSHE,2020-01-03,
603919.XSHG,2020-01-03,
000820.XSHE,2020-01-03,
000620.XSHE,2020-01-03,
600814.XSHG,2020-01-03,
688288.XSHG,2020-01-03,
000919.XSHE,2020-01-03,
600332.XSHG,2020-01-03,
600997.XSHG,2020-01-03,
002189.XSHE,2020-01-03,
300409.XSHE,2020-01-03,
600148.XSHG,2020-01-03,
300429.XSHE,2020-01-03,
600198.XSHG,2020-01-03,
600662.XSHG,2020-01-03,
000612.XSHE,2020-01-03,
300277.XSHE,2020-01-03,
600468.XSHG,2020-01-03,
002570.XSHE,2020-01-03,
002062.XSHE,2020-01-03,
300309.XSHE,2020-01-03,
300475.XSHE,2020-01-03,
600063.XSHG,2020-01-03,
600146.XSHG,2020-01-03,
300069.XSHE,2020-01-03,
300354.XSHE,2020-01-03,
600663.XSHG,2020-01-03,
002743.XSHE,2020-01-03,
300456.XSHE,2020-01-03,
600779.XSHG,2020-01-03,
002039.XSHE,2020-01-03,
002458.XSHE,2020-01-03,
300785.XSHE,2020-01-03,
603010.XSHG,2020-01-03,
600213.XSHG,2020-01-03,
600743.XSHG,2020-01-03,
002972.XSHE,2020-01-03,
000677.XSHE,2020-01-03,
600023.XSHG,2020-01-03,
603222.XSHG,2020-01-03,
300566.XSHE,2020-01-03,
300780.XSHE,2020-01-03,
002234.XSHE,2020-01-03,
002397.XSHE,2020-01-03,
300382.XSHE,2020-01-03,
002624.XSHE,2020-01-03,
002866.XSHE,2020-01-03,
002487.XSHE,2020-01-03,
600410.XSHG,2020-01-03,
300284.XSHE,2020-01-03,
002227.XSHE,2020-01-03,
000923.XSHE,2020-01-03,
002402.XSHE,2020-01-03,
601333.XSHG,2020-01-03,
002634.XSHE,2020-01-03,
002081.XSHE,2020-01-03,
688188.XSHG,2020-01-03,
002781.XSHE,2020-01-03,
600289.XSHG,2020-01-03,
600388.XSHG,2020-01-03,
