code,momentum_5d
603713.XSHG,-0.06107749927974648
002144.XSHE,-0.02236951118475561
688787.XSHG,-0.09395358306188917
605008.XSHG,-0.015560640732265485
603157.XSHG,-0.07553956834532372
002302.XSHE,-0.05716543730242363
600478.XSHG,0.006724683544303778
600409.XSHG,-0.10095255883451626
603797.XSHG,-0.019404019404019368
002560.XSHE,-0.051657940663176194
002683.XSHE,-0.05820038289725571
603777.XSHG,0.017338331771321602
002548.XSHE,0.02778835173201366
600389.XSHG,0.1648722574637722
002976.XSHE,-0.13102253032928945
300602.XSHE,-0.08100819417072924
002708.XSHE,-0.02578648788035065
002990.XSHE,-0.04315324498810735
600980.XSHG,-0.03505747126436776
300527.XSHE,-0.05653710247349808
600237.XSHG,-0.060905976398934025
603318.XSHG,0.021576763485477102
300328.XSHE,-0.10337323177366708
603311.XSHG,-0.03231441048034933
002433.XSHE,0.09563123495012049
605369.XSHG,0.02518630968810376
300806.XSHE,0.041349619543452176
600158.XSHG,-0.019965703086722186
601118.XSHG,0.003731343283581934
301017.XSHE,0.014713896457765552
002922.XSHE,0.27091813658977837
300170.XSHE,-0.06219344712576025
688181.XSHG,-0.033261592643318405
600232.XSHG,-0.04579673776662474
603392.XSHG,0.015206097607220137
600250.XSHG,-0.008416220351950998
002183.XSHE,-0.006652474720596047
002307.XSHE,-0.03686635944700467
300427.XSHE,0.0032180209171359664
300213.XSHE,-0.03181386514719842
000735.XSHE,-0.021167713421726075
300132.XSHE,0.03533645981023015
000793.XSHE,-0.049271137026238976
002478.XSHE,-0.03327922077922074
603183.XSHG,0.0016673614005837667
601116.XSHG,-0.039433771486349856
688091.XSHG,-0.05314009661835739
002690.XSHE,0.011610392870591069
002365.XSHE,0.043753963221306424
300454.XSHE,-0.07386317416415855
600640.XSHG,-0.037936681222707436
600874.XSHG,-0.006352087114337546
688365.XSHG,-0.03053931124106568
000078.XSHE,0.00910447761194022
300443.XSHE,0.40966793821524594
601728.XSHG,0.0
000600.XSHE,-0.025080042689434312
002582.XSHE,-0.019785051294577305
002335.XSHE,-0.0473435834982493
000796.XSHE,-0.09345794392523366
300006.XSHE,0.0011148272017837968
002028.XSHE,0.03718396899590193
300694.XSHE,-0.04570383912248632
600615.XSHG,0.12332015810276697
600570.XSHG,-0.034194822810989844
605028.XSHG,-0.08823529411764697
001203.XSHE,-0.1082423038728898
300979.XSHE,0.09875948452366612
601929.XSHG,0.016203703703703498
688686.XSHG,-0.07742855806557225
601198.XSHG,-0.046850998463901616
002414.XSHE,-0.05783499582330098
002493.XSHE,-0.04632285627097954
002556.XSHE,0.06670243204577964
000585.XSHE,-0.013100436681222849
301060.XSHE,
600726.XSHG,0.05032119914346911
300865.XSHE,-0.002370470707754868
002637.XSHE,0.1212903225806452
603329.XSHG,0.005621925509486925
002203.XSHE,-0.003942181340341633
600769.XSHG,-0.10991735537190073
688077.XSHG,-0.0872229230491981
600381.XSHG,-0.028014616321559105
300668.XSHE,0.10490045941807047
300109.XSHE,0.15031667839549634
002294.XSHE,0.015639165911151443
301022.XSHE,-0.09359961501443692
300879.XSHE,-0.073536299765808
300271.XSHE,0.02233400402414487
600563.XSHG,-0.02436540113039487
002015.XSHE,-0.011297071129707015
300442.XSHE,-0.044638748274275164
600802.XSHG,0.0061206645292917194
002685.XSHE,-0.025107604017216567
600048.XSHG,0.04093730385661476
000813.XSHE,-0.018630136986301338
600326.XSHG,-0.015161839863713777
600422.XSHG,-0.018589228295819882
688521.XSHG,-0.058167230788517044
688335.XSHG,-0.012928442573662102
605268.XSHG,-0.029595015576323935
000498.XSHE,-0.012130033964095066
601311.XSHG,-0.03713790542213424
603103.XSHG,-0.045067601402103086
002889.XSHE,-0.011385944248134994
002793.XSHE,-0.016337059329320724
002142.XSHE,-0.031746031746031744
300140.XSHE,0.07594128908742825
600738.XSHG,-0.027784209307709973
688328.XSHG,-0.06647474483119598
300616.XSHE,-0.06910178361636232
002238.XSHE,-0.03705558337506254
000908.XSHE,-0.017021276595744594
605398.XSHG,-0.010749936012285688
600095.XSHG,-0.041228070175438725
300884.XSHE,-0.02010050251256279
002551.XSHE,-0.01582054309327041
600549.XSHG,-0.09529101935296813
603053.XSHG,0.010092514718250456
002979.XSHE,-0.012640772236267472
603289.XSHG,-0.05547550432276671
688309.XSHG,-0.021827000808407382
603171.XSHG,-0.06901041666666663
000557.XSHE,-0.004903463070793812
002871.XSHE,-0.016014897579143428
300627.XSHE,-0.030571519795657753
300342.XSHE,0.0005897095680378328
600892.XSHG,0.005610098176718203
300656.XSHE,-0.07458328263779046
688788.XSHG,-0.14274322169059017
300416.XSHE,-0.030816154816996177
605388.XSHG,-0.024970963995354256
300603.XSHE,-0.049193881769326264
300726.XSHE,-0.1399687220732797
002124.XSHE,0.008554055446769127
300076.XSHE,-0.04110512129380062
300369.XSHE,-0.06951907131011603
600917.XSHG,0.016528925619834656
000893.XSHE,-0.04475766567754691
002620.XSHE,-0.04320601127113344
002766.XSHE,-0.0348360655737705
688550.XSHG,-0.23963963963963963
300169.XSHE,0.05092143549951511
002609.XSHE,-0.018764383076650737
300498.XSHE,0.0021567217828899476
601901.XSHG,-0.04896626768226331
600196.XSHG,-0.06364626838569098
600126.XSHG,-0.012798634812286602
002959.XSHE,-0.04977791392249975
300080.XSHE,0.2142407057340896
600582.XSHG,-0.009187212899596897
300193.XSHE,-0.14863982589771496
000859.XSHE,0.018188567186339988
601555.XSHG,0.0138211382113822
002371.XSHE,-0.034353689176024216
601226.XSHG,-0.03431952662721882
603133.XSHG,-0.06329113924050633
002299.XSHE,-0.029853862212943616
002062.XSHE,-0.009310986964618184
688050.XSHG,0.02444311556286438
600981.XSHG,-0.014015416958654492
603967.XSHG,0.03680501174628037
300757.XSHE,-0.07103435997863627
600098.XSHG,-0.03556058890147229
603565.XSHG,-0.057906024566192205
300838.XSHE,-0.03810082063305975
688667.XSHG,-0.04466521956921021
300351.XSHE,0.0031948881789136685
300467.XSHE,-0.023403132148513084
002168.XSHE,-0.047939444911690554
300779.XSHE,0.09225874867444328
002093.XSHE,-0.03350727822026911
603283.XSHG,-0.052985369711348373
002681.XSHE,-0.03312530004800762
688136.XSHG,0.004495825305073975
002396.XSHE,-0.07820707365472168
600818.XSHG,0.04845814977973584
601138.XSHG,-0.03680501174628026
300380.XSHE,-0.023809523809523836
000552.XSHE,0.010785824345146189
002778.XSHE,0.005284552845528312
688116.XSHG,0.062169799729696607
002538.XSHE,0.20522949586154993
300552.XSHE,-0.02895610475839172
600829.XSHG,-0.01287917302152175
300882.XSHE,0.09982409850483753
002927.XSHE,-0.022947292936536412
002936.XSHE,-0.02415458937198056
000758.XSHE,-0.046824408468244094
002857.XSHE,-0.0489935434865173
600936.XSHG,-0.02777777777777779
300959.XSHE,-0.019711163153786182
601368.XSHG,-0.017636684303350858
000626.XSHE,-0.018139436321254476
603396.XSHG,0.014351378958120442
002717.XSHE,-0.03506278133143814
002816.XSHE,-0.03245531514581379
300711.XSHE,-0.07540983606557394
601208.XSHG,-0.05067437379576101
300307.XSHE,-0.08572949946751862
600651.XSHG,-0.0030673390847076876
002530.XSHE,0.020944741532976874
002968.XSHE,-0.04295656347492194
603351.XSHG,0.07978064744383517
301030.XSHE,-0.07198697068403914
688628.XSHG,-0.03311929705981753
002426.XSHE,0.06986027944111761
600758.XSHG,-0.0040290088638195165
300948.XSHE,-0.004909983633387904
002490.XSHE,0.0
300210.XSHE,-0.0493775933609959
300167.XSHE,-0.05913043478260871
300004.XSHE,-0.0626144269498351
002088.XSHE,0.10722139150321053
600320.XSHG,0.06553571428571425
