code,momentum_5d
603713.XSHG,-0.049970137368106626
002144.XSHE,-0.027131782945736593
603157.XSHG,-0.11134453781512588
002302.XSHE,0.00413625304136267
600478.XSHG,-0.04015670910871694
600409.XSHG,-0.08358789225215213
603797.XSHG,-0.044117647058823484
002560.XSHE,0.07738853503184706
002683.XSHE,-0.01120406334030477
603777.XSHG,-0.019785189372526935
002548.XSHE,-0.025761859880615634
600389.XSHG,-0.04855354423955338
002976.XSHE,-0.20272221076510633
300602.XSHE,-0.03645623911003881
002708.XSHE,-0.18506224066390042
600980.XSHG,-0.06489262371615312
300527.XSHE,-0.09882088714205495
600237.XSHG,-0.07397551889302822
603318.XSHG,-0.07752902155887231
300328.XSHE,-0.03655404070341828
603311.XSHG,-0.09498878085265516
002433.XSHE,-0.010886469673406007
300806.XSHE,-0.02898550724637694
600158.XSHG,-0.12290158632373327
601118.XSHG,-0.04850746268656725
002922.XSHE,0.085499316005472
300170.XSHE,-0.06740214598760774
688181.XSHG,-0.06432989690721647
600232.XSHG,-0.11043622308117063
600250.XSHG,0.06323185011709609
002183.XSHE,0.01220719234576051
002307.XSHE,0.058113544926240435
300427.XSHE,-0.05528680027643407
300213.XSHE,-0.07088164515423323
000735.XSHE,-0.038254821372115
300132.XSHE,-0.09903907751441388
000793.XSHE,-0.044607843137254966
002478.XSHE,-0.03434816549570663
603183.XSHG,-0.0065717415115006395
601116.XSHG,0.0383435582822087
002690.XSHE,0.055863192182410426
002365.XSHE,0.08001189767995265
300454.XSHE,-0.026619182712621425
600640.XSHG,-0.03732046150223689
600874.XSHG,0.012842465753424737
000078.XSHE,-0.09846414774333356
300443.XSHE,0.11832662349028533
000600.XSHE,-0.0535714285714286
002582.XSHE,-0.028222523744911743
002335.XSHE,0.128158844765343
000796.XSHE,-0.0911593759559497
300006.XSHE,-0.08342050209205032
002028.XSHE,0.06331067644177968
300694.XSHE,-0.047291487532244214
600615.XSHG,-0.08235779181575897
600570.XSHG,-0.013416516999086192
601929.XSHG,-0.02401746724890841
601198.XSHG,-0.02060085836909875
002414.XSHE,-0.09810311690482154
002493.XSHE,-0.017020867391095207
002556.XSHE,-0.05141269106067625
000585.XSHE,-0.06018518518518534
600726.XSHG,-0.049657534246575374
002637.XSHE,-0.04430379746835433
603329.XSHG,-0.04770164787510833
002203.XSHE,0.01141975308641996
600769.XSHG,-0.010305343511450404
600381.XSHG,-0.05999999999999994
300668.XSHE,-0.03625906476619156
300109.XSHE,-0.12124137931034484
002294.XSHE,-0.04248582954603497
300271.XSHE,-0.10213757305758775
600563.XSHG,-0.04627432368296158
002015.XSHE,-0.09596960687148992
300442.XSHE,0.06047904191616782
600802.XSHG,0.05533926585094551
002685.XSHE,-0.09855769230769229
600048.XSHG,-0.07915668423574518
000813.XSHE,-0.05797773654916516
600326.XSHG,0.021578538102643874
600422.XSHG,0.011237124128602671
000498.XSHE,-0.002162941600576729
601311.XSHG,-0.04087889626980079
603103.XSHG,-0.03818827708703376
002889.XSHE,-0.042424242424242475
002793.XSHE,-0.011141475719991578
002142.XSHE,-0.10162522028588206
300140.XSHE,0.386368869445084
600738.XSHG,0.050695012264922346
300616.XSHE,-0.0316886248170154
002238.XSHE,-0.05620608899297408
000908.XSHE,0.05851619644723094
600095.XSHG,0.056977140907540136
002551.XSHE,-0.29302821681373026
600549.XSHG,-0.08732876712328774
603053.XSHG,-0.006747638326585648
603289.XSHG,-0.05297397769516732
000557.XSHE,-0.07232441471571904
002871.XSHE,-0.07869058860560274
300627.XSHE,-0.06793650793650796
300342.XSHE,-0.11790818536162839
600892.XSHG,-0.022649279341111828
300656.XSHE,-0.03562818108759702
300416.XSHE,-0.07874999999999999
300603.XSHE,0.010898695729855357
300726.XSHE,-0.032440588457186115
002124.XSHE,-0.014485256078634268
300076.XSHE,-0.05656712794367558
300369.XSHE,-0.02886197977897953
600917.XSHG,-0.00583941605839422
000893.XSHE,0.08860759493670867
002620.XSHE,-0.005359535506922808
002766.XSHE,-0.13951120162932795
300169.XSHE,0.043601359003397455
002609.XSHE,-0.09815436241610742
300498.XSHE,-0.01882591093117414
601901.XSHG,-0.04599211563731942
600196.XSHG,0.03598064636852105
600126.XSHG,-0.058285714285714274
002959.XSHE,-0.013351134846461998
300080.XSHE,-0.0757363253856943
600582.XSHG,-0.0517392832044975
300193.XSHE,-0.07205882352941173
000859.XSHE,-0.04970603955104225
601555.XSHG,-0.19203539823008853
002371.XSHE,-0.005530758781292389
601226.XSHG,-0.016722408026755953
603133.XSHG,-0.044034818228366635
002299.XSHE,-0.05434782608695654
002062.XSHE,-0.144395308594501
600981.XSHG,-0.179609086106709
603967.XSHG,-0.04181184668989546
300757.XSHE,-0.026819923371647514
600098.XSHG,-0.025210084033613467
300351.XSHE,-0.12235169491525422
300467.XSHE,0.0396295171576071
002168.XSHE,-0.031512605042016806
300779.XSHE,-0.0747466216216216
002093.XSHE,0.13231933170462606
603283.XSHG,-0.02777777777777779
002681.XSHE,-0.14750957854406122
002396.XSHE,-0.06824733352551171
600818.XSHG,-0.0332864510079699
601138.XSHG,-0.12448132780082988
300380.XSHE,-0.03712064208678201
000552.XSHE,-0.022556390977443663
002778.XSHE,0.04528985507246386
688116.XSHG,-0.1775
002538.XSHE,0.001994017946161719
300431.XSHE,-0.05089408528198058
300552.XSHE,-0.15518044237485462
600829.XSHG,0.00696709160984299
002927.XSHE,0.09916291049581472
002936.XSHE,-0.045893719806763156
000758.XSHE,-0.08653237045483353
002857.XSHE,0.022234574763757786
600936.XSHG,-0.023255813953488413
601368.XSHG,-0.019298245614035148
000626.XSHE,-0.02592451391536399
603396.XSHG,-0.012820512820512886
002717.XSHE,-0.062350119904076684
002816.XSHE,-0.04217536071032191
300711.XSHE,0.04520884520884505
601208.XSHG,-0.002421307506053405
300307.XSHE,-0.13590449954086326
600651.XSHG,0.008596090740476514
002530.XSHE,-0.08158447009443859
002968.XSHE,-0.0361648444070648
603351.XSHG,-0.04334930412959159
002426.XSHE,0.37652582159624415
600758.XSHG,-0.05030181086519114
002490.XSHE,0.14803625377643503
300210.XSHE,0.1143790849673203
300167.XSHE,0.0824768756423433
300004.XSHE,0.0
002088.XSHE,-0.015909748336707996
600320.XSHG,-0.018454440599769417
601788.XSHG,-0.04259927797833929
600241.XSHG,-0.05731225296442688
002635.XSHE,-0.04371881102191366
600689.XSHG,-0.008260447035957186
300134.XSHE,-0.020925808497146425
300628.XSHE,-0.013578263602710083
300712.XSHE,0.08597285067873295
600376.XSHG,-0.08202154101077053
600645.XSHG,-0.06274967124035424
000836.XSHE,0.06136034732272089
002475.XSHE,-0.11018438979563294
000848.XSHE,-0.016946854663774436
300260.XSHE,-0.08337477208685562
002921.XSHE,0.09075342465753433
300802.XSHE,-0.017257909875359467
600824.XSHG,-0.032245183188579496
002892.XSHE,0.031962274037201865
300084.XSHE,-0.03457738748627881
300529.XSHE,0.030246842044269417
000999.XSHE,-0.07732130928523717
000702.XSHE,-0.02037735849056599
300756.XSHE,-0.05303170776933064
000807.XSHE,-0.041920458616983236
002258.XSHE,0.009009009009009139
300236.XSHE,0.049104180491041705
603708.XSHG,0.045445155959512595
300319.XSHE,-0.07338322350050275
300061.XSHE,-0.14001953760989905
300548.XSHE,-0.02892328550446277
002404.XSHE,-0.03720073664825041
002508.XSHE,-0.08316920826064933
002377.XSHE,-0.1056866952789699
300176.XSHE,-0.049852507374631205
603991.XSHG,-0.016309412861137074
603612.XSHG,-0.0811764705882353
300015.XSHE,-0.12217241738767859
002152.XSHE,0.08217974071632606
000547.XSHE,0.04233014861995743
600157.XSHG,-0.05147801009372732
000582.XSHE,0.006903118305165323
300462.XSHE,-0.09329073482428119
002344.XSHE,-0.018289085545722616
002175.XSHE,-0.1611922141119223
000900.XSHE,-0.05246295554665592
603828.XSHG,-0.01379990142927534
603026.XSHG,-0.07772020725388606
002578.XSHE,0.0057045065601823985
002711.XSHE,-0.06406406406406417
300589.XSHE,-0.042117930204572884
300259.XSHE,-0.030539875524677962
600375.XSHG,-0.0737943056362581
300325.XSHE,-0.01846805933999396
600340.XSHG,-0.10539032531260895
002897.XSHE,0.05439255680801569
002161.XSHE,-0.07608888888888887
002928.XSHE,-0.004540295119182858
601616.XSHG,-0.23358585858585856
300426.XSHE,-0.04363935776039518
300334.XSHE,0.047912388774811854
000959.XSHE,-0.026745913818722267
000555.XSHE,0.01705115346038122
002824.XSHE,-0.1389085754783841
600310.XSHG,-0.05567386674779429
603809.XSHG,-0.09223892726533933
601028.XSHG,-0.03843560350640596
002598.XSHE,-0.0036310820624545492
600397.XSHG,-0.0349726775956285
688039.XSHG,-0.07500000000000007
000955.XSHE,-0.2632124352331606
000667.XSHE,0.032810271041369576
600990.XSHG,-0.07238235564969153
002909.XSHE,0.025423728813559254
600482.XSHG,-0.03385860306643962
603083.XSHG,-0.04989035087719296
603660.XSHG,-0.07187630589218552
600798.XSHG,-0.06404879908501715
000732.XSHE,-0.12980529206190716
603739.XSHG,-0.027256478999106326
603369.XSHG,-0.15592489215935035
600820.XSHG,-0.024695317511225112
002362.XSHE,-0.012702078521939941
603085.XSHG,-0.07328332371609925
600777.XSHG,-0.02754771335974071
300399.XSHE,-0.003118178983473663
002444.XSHE,-0.08207016024252922
002042.XSHE,-0.06728830645161299
002301.XSHE,-0.009578248107523613
600089.XSHG,-0.05113866055787608
600495.XSHG,-0.006610576923076872
002797.XSHE,-0.04909560723514217
600487.XSHG,0.005179813526712929
300152.XSHE,-0.05579399141630892
300095.XSHE,0.02735923869944501
300792.XSHE,0.044666829387356666
002103.XSHE,-0.06043437204910296
603393.XSHG,-0.05611791866453564
603218.XSHG,-0.03675538656527255
002059.XSHE,0.11501597444089451
002908.XSHE,-0.05949161709031903
000850.XSHE,-0.07041499330655965
600814.XSHG,-0.02474576271186446
603399.XSHG,0.24825986078886308
002085.XSHE,-0.037564029595902215
002962.XSHE,-0.02821011673151752
300148.XSHE,-0.02042590178183412
601900.XSHG,0.00800800800800805
603915.XSHG,-0.028726708074534257
300293.XSHE,0.6107348883872588
601518.XSHG,-0.018248175182481896
002599.XSHE,0.009345794392523255
002528.XSHE,-0.05696009747182451
300820.XSHE,0.020551801801801606
600467.XSHG,-0.0604026845637583
601258.XSHG,-0.056835637480798784
002500.XSHE,-0.0577617328519856
600416.XSHG,-0.12301353737492637
300775.XSHE,-0.05997931747673224
002674.XSHE,-0.07861936720997131
300184.XSHE,-0.09396621078037004
688051.XSHG,
600532.XSHG,-0.049136786188579085
002395.XSHE,-0.10576569959603377
600172.XSHG,-0.06372549019607854
002014.XSHE,-0.06016918860955567
002020.XSHE,0.019832761578044478
002715.XSHE,-0.03178206583427934
000066.XSHE,-0.04436860068259385
300288.XSHE,-0.028056383843860222
600641.XSHG,0.062002888119742305
688366.XSHG,-0.09670164917541235
600301.XSHG,-0.062441752096924485
300360.XSHE,-0.026233142434879064
300382.XSHE,-0.04034458004307251
600975.XSHG,-0.03369584596184705
002277.XSHE,0.1000478697941598
300736.XSHE,-0.022727272727272707
300618.XSHE,-0.12863378077904963
600039.XSHG,0.06261442694983521
002458.XSHE,-0.19264551651809125
600883.XSHG,-0.11706966722528134
002462.XSHE,-0.005414410662224145
603600.XSHG,0.175225645813881
002457.XSHE,0.017368421052631478
600246.XSHG,0.020776046440574403
600589.XSHG,0.3299189073836961
600693.XSHG,0.012106135986733157
000429.XSHE,-0.09132947976878614
603606.XSHG,-0.08027613412228796
600337.XSHG,-0.02657807308970095
600373.XSHG,-0.045420974889217036
300001.XSHE,-0.022693320054065547
600598.XSHG,0.210387032748925
002231.XSHE,-0.027529761904761862
002447.XSHE,-0.07296037296037283
600678.XSHG,-0.034524900702719075
300484.XSHE,-0.04090354090354076
600593.XSHG,-0.00508701472556905
000812.XSHE,-0.045966228893058125
600730.XSHG,-0.050078864353312325
601512.XSHG,-0.08506944444444453
603790.XSHG,-0.026060606060606006
603969.XSHG,0.01754385964912286
002687.XSHE,-0.01124100719424459
000665.XSHE,-0.04808806488991901
002099.XSHE,-0.07012652798627494
002777.XSHE,0.04499814057270357
002767.XSHE,-0.021798365122615904
300652.XSHE,-0.039735099337748214
300623.XSHE,-0.018557110251066655
600061.XSHG,-0.013612850530901222
300653.XSHE,-0.03957339320797093
300221.XSHE,-0.07218309859154937
002659.XSHE,-0.02979842243645925
601599.XSHG,-0.08000000000000007
600796.XSHG,0.062351672060410035
600262.XSHG,-0.055819991345737785
601021.XSHG,-0.08049403747870532
600789.XSHG,-0.07921776599270802
600995.XSHG,0.0011974255350994945
002394.XSHE,-0.02772020725388602
000932.XSHE,-0.024630541871921152
300155.XSHE,0.03275988286969245
603177.XSHG,-0.0424528301886794
600058.XSHG,-0.005957980558168763
688188.XSHG,-0.025005683109797783
002368.XSHE,-0.07613119463729945
300642.XSHE,-0.028349336991312257
603416.XSHG,-0.07544204322200387
603700.XSHG,0.04943596549435969
603617.XSHG,-0.17421302285467888
300526.XSHE,-0.027440034063490604
002460.XSHE,-0.15786920240636515
300395.XSHE,-0.02964719833975693
000633.XSHE,-0.042179917879805906
300133.XSHE,0.006717799523935364
601188.XSHG,-0.06410256410256421
600503.XSHG,-0.06211180124223603
002772.XSHE,0.018280297901150933
601688.XSHG,-0.03602305475504319
002480.XSHE,-0.021486643437862774
603959.XSHG,-0.07494935854152607
603023.XSHG,-0.11424050632911398
603729.XSHG,0.011669203450025423
601166.XSHG,-0.07397997309819149
002221.XSHE,-0.14757709251101325
002405.XSHE,-0.10143895141758086
601628.XSHG,-0.0996321275291231
000789.XSHE,0.031869918699187094
002931.XSHE,-0.02052785923753675
300550.XSHE,-0.06331428571428577
603677.XSHG,-0.10678260869565215
000333.XSHE,-0.07184440328129138
300495.XSHE,-0.05096877699617419
603906.XSHG,-0.05843681519357191
600977.XSHG,-0.03435399551904417
601601.XSHG,-0.06546463245492373
002542.XSHE,-0.030737422467263964
300657.XSHE,-0.05399282612799694
002950.XSHE,-0.2404045047115606
300461.XSHE,-0.0680810639645345
002188.XSHE,0.06426155580608794
601872.XSHG,-0.14702154626108987
603041.XSHG,-0.019111860595840358
600368.XSHG,-0.025679758308157052
002261.XSHE,0.1438620376673474
300539.XSHE,-0.06834975369458118
300243.XSHE,-0.026232616940581654
002678.XSHE,-0.05177993527508096
000525.XSHE,-0.17795295942103895
300014.XSHE,-0.11185466745186212
002572.XSHE,-0.08347255934180253
600456.XSHG,-0.08674957776754177
600319.XSHG,-0.047865459249676556
600403.XSHG,-0.017857142857142683
300366.XSHE,-0.10840144713922006
600516.XSHG,-0.027027027027026973
300564.XSHE,-0.005084745762711784
000691.XSHE,0.018242122719734466
000617.XSHE,-0.054746770555669455
002451.XSHE,0.0553584102200142
300187.XSHE,0.003930131004366899
300663.XSHE,-0.04690659118479579
600459.XSHG,-0.04622157006603089
600634.XSHG,0.0414012738853502
300556.XSHE,-0.012376237623762387
002369.XSHE,0.024422154382904404
688058.XSHG,-0.1643712574850299
300713.XSHE,0.15785146615511092
600257.XSHG,-0.13133989401968216
300292.XSHE,-0.029912133108992323
300121.XSHE,-0.0041407867494823725
300441.XSHE,0.03812913065582113
603808.XSHG,-0.07788539144471351
003816.XSHE,-0.033333333333333326
600153.XSHG,-0.06245181187355442
600425.XSHG,0.010762331838565009
300759.XSHE,-0.10607997078692721
000810.XSHE,0.0008307027745473317
002540.XSHE,-0.042105263157894646
002663.XSHE,-0.05547445255474459
300750.XSHE,-0.09724201525693699
000685.XSHE,-0.019719867305565852
601816.XSHG,-0.06461538461538463
002691.XSHE,-0.03506787330316752
300105.XSHE,0.0644677661169415
300388.XSHE,-0.013546370267453978
002707.XSHE,-0.05915244261330188
688298.XSHG,-0.20243417784401385
300120.XSHE,-0.05177514792899407
600761.XSHG,-0.004365474458145058
300562.XSHE,-0.052092689060535324
600650.XSHG,-0.07727272727272738
002025.XSHE,-0.006325845597727753
300098.XSHE,-0.12164296998420221
000966.XSHE,-0.0027045300878971723
002638.XSHE,0.02390710382513661
002167.XSHE,0.015908581671521427
300531.XSHE,-0.017098835024426884
002247.XSHE,-0.05412907702984038
002373.XSHE,-0.07780507780507784
300634.XSHE,0.14185814185814194
002878.XSHE,-0.04920163386557741
300810.XSHE,-0.1739463601532567
603131.XSHG,-0.07641606591143135
300191.XSHE,-0.034616988739051946
000958.XSHE,-0.01538461538461533
600297.XSHG,-0.09741912031988376
600460.XSHG,-0.020337534714804595
300286.XSHE,0.0
002963.XSHE,0.0011380880121396597
002865.XSHE,0.058212058212058215
601799.XSHG,-0.12954762524963104
600378.XSHG,-0.05013119734843252
603689.XSHG,-0.0027855153203342198
603657.XSHG,0.03465126610395375
688101.XSHG,-0.018604651162790864
300068.XSHE,-0.07896483078964822
603668.XSHG,0.1994535519125682
603507.XSHG,0.0036555645816409577
002923.XSHE,0.009345794392523255
300354.XSHE,-0.04514613778705634
300376.XSHE,0.10377978635990148
002657.XSHE,-0.05265948047358193
002842.XSHE,-0.07259865971705137
600999.XSHG,-0.03919372900335949
000756.XSHE,0.11788617886178865
600988.XSHG,0.07917656373713378
000533.XSHE,-0.1038167938931297
000598.XSHE,0.01939773171685588
600560.XSHG,0.09906500445235955
603239.XSHG,-0.06524564595788918
603520.XSHG,0.06608969315499591
300178.XSHE,-0.053452115812917644
600331.XSHG,-0.05498120300751885
603058.XSHG,0.013740458015267132
300185.XSHE,-0.016789791806581578
300516.XSHE,-0.08906119027661363
603799.XSHG,-0.08482066972633007
