code,date,momentum_5d
603999.XSHG,2020-03-04,-0.03550640279394646
300510.XSHE,2020-03-04,-0.039255014326647464
002289.XSHE,2020-03-04,0.13759355210132407
002481.XSHE,2020-03-04,0.043341763320833726
300724.XSHE,2020-03-04,-0.00983796296296302
600220.XSHG,2020-03-04,0.038812785388127935
600730.XSHG,2020-03-04,-0.029051452572628644
603108.XSHG,2020-03-04,0.03518518518518521
600199.XSHG,2020-03-04,0.0019638648860957897
601018.XSHG,2020-03-04,0.044554455445544594
601336.XSHG,2020-03-04,-0.014685174009253732
000951.XSHE,2020-03-04,0.08242027800490592
600599.XSHG,2020-03-04,-0.05766387382947258
002443.XSHE,2020-03-04,0.05132991133924403
603969.XSHG,2020-03-04,0.030459770114942497
600883.XSHG,2020-03-04,-0.028440366972476983
300307.XSHE,2020-03-04,0.0018248175182480342
603917.XSHG,2020-03-04,-0.011019283746556474
600355.XSHG,2020-03-04,-0.005486968449931462
300547.XSHE,2020-03-04,-0.013404825737265536
000554.XSHE,2020-03-04,0.023664395840803154
000516.XSHE,2020-03-04,0.002075275917366337
601229.XSHG,2020-03-04,0.0066225165562914245
600039.XSHG,2020-03-04,0.14111111111111097
601020.XSHG,2020-03-04,0.0023866348448686736
000869.XSHE,2020-03-04,-0.0011370593894864944
603725.XSHG,2020-03-04,0.005353319057815886
603177.XSHG,2020-03-04,0.020787746170678245
600288.XSHG,2020-03-04,-0.03258520365752282
300164.XSHE,2020-03-04,-0.0037406483790523026
002012.XSHE,2020-03-04,-0.004595060310166654
002590.XSHE,2020-03-04,-0.03506423982869389
300738.XSHE,2020-03-04,0.2193404529984746
300207.XSHE,2020-03-04,-0.09628327169102036
002938.XSHE,2020-03-04,-0.1440951229343007
600095.XSHG,2020-03-04,0.07122325135739382
002876.XSHE,2020-03-04,-0.1291291291291291
002502.XSHE,2020-03-04,-0.030318342597271286
002542.XSHE,2020-03-04,0.009749670619235706
000736.XSHE,2020-03-04,0.3094967839576239
600623.XSHG,2020-03-04,-0.009853652848230365
300534.XSHE,2020-03-04,-0.013431542461005197
603815.XSHG,2020-03-04,0.3182270916334662
000096.XSHE,2020-03-04,0.029699510831586284
300359.XSHE,2020-03-04,-0.008315316813570561
002826.XSHE,2020-03-04,0.06597549481621123
600382.XSHG,2020-03-04,0.031287128712871315
300512.XSHE,2020-03-04,0.0045757071547420924
600588.XSHG,2020-03-04,0.07873060138921173
600361.XSHG,2020-03-04,0.01892583120204616
600236.XSHG,2020-03-04,0.004657351962741307
000565.XSHE,2020-03-04,0.028851388132825173
000998.XSHE,2020-03-04,0.018451143451143404
300531.XSHE,2020-03-04,-0.0011112875059533511
002224.XSHE,2020-03-04,0.031226486079759308
002337.XSHE,2020-03-04,0.049107142857142794
002453.XSHE,2020-03-04,0.11220196353436185
601512.XSHG,2020-03-04,0.06418039895923688
300799.XSHE,2020-03-04,0.01926998368678623
603697.XSHG,2020-03-04,0.06682966585167072
000155.XSHE,2020-03-04,-0.0068399452804377425
600667.XSHG,2020-03-04,-0.15202835762111067
300437.XSHE,2020-03-04,0.10121080409810612
002836.XSHE,2020-03-04,0.017714791851195955
600537.XSHG,2020-03-04,0.06577181208053684
603816.XSHG,2020-03-04,0.02220092636958948
300514.XSHE,2020-03-04,0.0007590132827324236
300033.XSHE,2020-03-04,0.015983910236053722
002459.XSHE,2020-03-04,-0.03510351035103498
300084.XSHE,2020-03-04,0.009419152276295195
688278.XSHG,2020-03-04,0.04692161649037163
000679.XSHE,2020-03-04,0.023406374501992122
600403.XSHG,2020-03-04,0.014585232452142272
300366.XSHE,2020-03-04,0.15875706214689278
000055.XSHE,2020-03-04,0.020389249304912038
300025.XSHE,2020-03-04,-0.027960526315789602
300363.XSHE,2020-03-04,-0.17476309226932663
600290.XSHG,2020-03-04,-0.026014568158168605
603008.XSHG,2020-03-04,0.032492725509214226
601236.XSHG,2020-03-04,0.11762114537444934
600742.XSHG,2020-03-04,0.004649890590809669
300346.XSHE,2020-03-04,-0.10663808451113621
300726.XSHE,2020-03-04,-0.04051565377532218
002467.XSHE,2020-03-04,0.06038436339812181
000159.XSHE,2020-03-04,-0.013142857142857123
600592.XSHG,2020-03-04,-0.01569858712715866
600331.XSHG,2020-03-04,-0.011698440207972283
002261.XSHE,2020-03-04,-0.1519216525388858
002310.XSHE,2020-03-04,0.23173848706336053
002181.XSHE,2020-03-04,0.023809523809523725
000837.XSHE,2020-03-04,-0.0024860161591049312
600808.XSHG,2020-03-04,0.019933554817275656
002714.XSHE,2020-03-04,0.04913307915758902
601288.XSHG,2020-03-04,0.013011152416356975
603617.XSHG,2020-03-04,0.04068078040680789
603799.XSHG,2020-03-04,-0.03935508442300362
002579.XSHE,2020-03-04,-0.10603127326880124
300386.XSHE,2020-03-04,0.03666841278156108
600428.XSHG,2020-03-04,0.018060836501901267
300286.XSHE,2020-03-04,0.005008347245408995
600828.XSHG,2020-03-04,0.01715919923736897
002285.XSHE,2020-03-04,-0.0438701923076924
002574.XSHE,2020-03-04,-0.0017889087656529634
000739.XSHE,2020-03-04,0.11636663743745812
002900.XSHE,2020-03-04,-0.03781297904956571
600856.XSHG,2020-03-04,-0.04026845637583887
600186.XSHG,2020-03-04,0.04500292226767977
600584.XSHG,2020-03-04,-0.17294724315747723
600485.XSHG,2020-03-04,-0.03578947368421048
002806.XSHE,2020-03-04,-0.03615447822514373
300639.XSHE,2020-03-04,-0.03182954097066948
601991.XSHG,2020-03-04,0.013937282229965264
002398.XSHE,2020-03-04,0.3895775360485707
002627.XSHE,2020-03-04,0.026486168334314497
300323.XSHE,2020-03-04,-0.09283727399165509
002027.XSHE,2020-03-04,-0.042315644383183915
601113.XSHG,2020-03-04,-0.0031847133757962887
600276.XSHG,2020-03-04,0.012920945039168519
002377.XSHE,2020-03-04,0.06313890559230306
002738.XSHE,2020-03-04,-0.04432234432234439
002802.XSHE,2020-03-04,0.05470980019029503
002140.XSHE,2020-03-04,0.17849462365591373
300130.XSHE,2020-03-04,-0.027640431223149964
002021.XSHE,2020-03-04,0.010405257393208966
603555.XSHG,2020-03-04,-0.018648018648018683
300777.XSHE,2020-03-04,0.04677373908143134
002884.XSHE,2020-03-04,0.128838307923556
603031.XSHG,2020-03-04,-0.08895478131949597
300698.XSHE,2020-03-04,0.029090909090909056
000933.XSHE,2020-03-04,-0.016612433635896484
002776.XSHE,2020-03-04,0.2367937528709234
300083.XSHE,2020-03-04,-0.011015642211940957
002304.XSHE,2020-03-04,-0.02289817926832205
601233.XSHG,2020-03-04,-0.059728103409850686
300658.XSHE,2020-03-04,0.04879250862493856
002392.XSHE,2020-03-04,0.024970273483947647
601598.XSHG,2020-03-04,-0.002577319587628857
300563.XSHE,2020-03-04,0.08646491519787158
002683.XSHE,2020-03-04,-0.06015037593984962
002882.XSHE,2020-03-04,-0.005911330049261143
600969.XSHG,2020-03-04,0.027243589743589647
603131.XSHG,2020-03-04,-0.050678309683455325
002347.XSHE,2020-03-04,-0.07064935064935063
