code,momentum_5d
603713.XSHG,-0.1259336459961785
002144.XSHE,-0.08340888485947417
603157.XSHG,-0.14587332053742796
002302.XSHE,-0.1107929515418502
600478.XSHG,-0.11927816901408439
600409.XSHG,-0.1318238993710692
603797.XSHG,-0.0860144451739987
002560.XSHE,0.44961832061068696
002683.XSHE,-0.1400763358778625
603777.XSHG,0.0802139037433156
002548.XSHE,-0.08045977011494265
600389.XSHG,-0.11539624924379921
002976.XSHE,0.23661817183639844
300602.XSHE,-0.1558070349413755
002708.XSHE,-0.009914375844975343
600980.XSHG,-0.10709621245102297
300527.XSHE,-0.15552178318135745
600237.XSHG,-0.14595842956120098
603318.XSHG,-0.149744338933528
300328.XSHE,-0.18027553763440862
603311.XSHG,-0.17442622950819675
002433.XSHE,-0.07635829662261373
300806.XSHE,-0.12440191387559807
600158.XSHG,0.020087200249143677
601118.XSHG,-0.06370656370656369
002922.XSHE,-0.04097311139564652
300170.XSHE,-0.1405972998772671
688181.XSHG,-0.07704130643611906
600232.XSHG,-0.17764763299170316
600250.XSHG,0.06417445482866024
002183.XSHE,-0.037339190461248895
002307.XSHE,-0.1241021548284118
300427.XSHE,-0.14904598060681895
300213.XSHE,-0.10160758450123664
000735.XSHE,-0.08905266390296329
300132.XSHE,-0.09201055662188107
000793.XSHE,-0.108930540242558
002478.XSHE,-0.09077598828696931
603183.XSHG,-0.0849872773536895
601116.XSHG,-0.08062234794908063
002690.XSHE,-0.13852939049960233
002365.XSHE,0.08030303030303032
300454.XSHE,-0.03882633534860502
600640.XSHG,-0.1426760634791867
600874.XSHG,-0.01683501683501687
000078.XSHE,-0.15862997559538827
300443.XSHE,-0.0012959663048760506
000600.XSHE,-0.07615894039735094
002582.XSHE,-0.06861499364675994
002335.XSHE,-0.043677875666956356
000796.XSHE,-0.052002390914524854
300006.XSHE,-0.1334455397932196
002028.XSHE,0.005687231155633965
300694.XSHE,-0.1305683563748079
600615.XSHG,-0.10054629693658801
600570.XSHG,-0.07160151800484249
601929.XSHG,-0.10912698412698407
601198.XSHG,-0.1115444617784711
002414.XSHE,-0.16191256423624045
002493.XSHE,-0.03860139860139866
002556.XSHE,-0.09399606299212604
000585.XSHE,-0.07456140350877194
600726.XSHG,-0.0540983606557377
002637.XSHE,0.08797653958944274
603329.XSHG,-0.07747603833865802
002203.XSHE,-0.06222483122982103
600769.XSHG,-0.14052820345614614
600381.XSHG,-0.06756756756756754
300668.XSHE,-0.08683538425818438
300109.XSHE,-0.1824275796025857
002294.XSHE,-0.057110194343655274
300271.XSHE,-0.09281175536139796
600563.XSHG,-0.0845343084534308
002015.XSHE,-0.05084745762711873
300442.XSHE,-0.03301081388730798
600802.XSHG,-0.0839359504132231
002685.XSHE,-0.1020185488270593
600048.XSHG,-0.11259392846408167
000813.XSHE,-0.11019522776572666
600326.XSHG,-0.08546543277082197
600422.XSHG,-0.11065453478133247
000498.XSHE,-0.08664955070603331
601311.XSHG,-0.13673655423883313
603103.XSHG,-0.11371237458193995
002889.XSHE,-0.16811695092238088
