code,momentum_5d
603713.XSHG,-0.053901030460876465
002144.XSHE,0.0316846986089645
688787.XSHG,-0.0481669099338885
605008.XSHG,0.025886864813039256
002302.XSHE,-0.022229083050324117
600478.XSHG,-0.013489060700773159
600409.XSHG,-0.013318284424379101
603797.XSHG,0.019292604501607746
002560.XSHE,0.012313104661389573
002683.XSHE,0.018927444794952564
603777.XSHG,0.02073050345508376
002548.XSHE,0.01573033707865168
688220.XSHG,-0.03418803418803429
600389.XSHG,0.02574514038876896
002976.XSHE,0.07148551687483384
300602.XSHE,0.04103699843668562
002708.XSHE,-0.01624231782265151
002990.XSHE,-0.008020128951093053
600980.XSHG,0.019068573524019028
300527.XSHE,-0.03592814371257469
600237.XSHG,0.0466370558375635
301073.XSHE,0.019610372855115354
603318.XSHG,0.012101210121012063
688072.XSHG,0.05088207985143911
300328.XSHE,0.0017436791630340842
603311.XSHG,0.006739679865206405
002433.XSHE,-0.05645161290322587
605369.XSHG,-0.0015797788309634964
300806.XSHE,0.017980414191683947
600158.XSHG,0.022551440329217964
601118.XSHG,0.0304347826086957
301017.XSHE,0.005786428195686533
002922.XSHE,-0.008835341365461824
300170.XSHE,-0.06632814979371626
688181.XSHG,0.007273706896551824
600232.XSHG,0.010644257703081195
603392.XSHG,-0.1028100183262064
600250.XSHG,0.01814183617372178
002183.XSHE,-0.020943134535367447
002307.XSHE,-0.04615384615384621
300427.XSHE,0.006296733569460811
688271.XSHG,-0.008244778307072154
300213.XSHE,0.04013464526152255
000735.XSHE,0.0320883745397158
300132.XSHE,0.037632679318108764
000793.XSHE,0.01794340924775706
301383.XSHE,0.02739726027397249
002478.XSHE,-0.036060279870828715
603183.XSHG,0.007679870654810017
601116.XSHG,0.0
688091.XSHG,0.019607843137254832
002690.XSHE,-0.007716421509524896
301177.XSHE,0.008956059333893096
002365.XSHE,0.01788515845622829
688392.XSHG,-0.035964198535394676
300454.XSHE,-0.05999105945462668
600640.XSHG,0.0009239582370876853
600874.XSHG,0.032437442075996525
688365.XSHG,-0.0023809523809523725
000078.XSHE,-0.01626915179276578
300443.XSHE,0.016463312719371626
601728.XSHG,0.003053435114503955
301295.XSHE,0.059733333333333416
000600.XSHE,-0.020479302832243973
002582.XSHE,0.003702724147051084
002335.XSHE,-0.00410644765612489
301322.XSHE,-0.0683607730851824
603065.XSHG,-0.08496732026143794
000796.XSHE,-0.13028953229398677
300006.XSHE,0.008712121212121282
002028.XSHE,0.03275936592181572
300694.XSHE,0.08095238095238089
688472.XSHG,0.06995884773662553
600615.XSHG,0.03476482617586907
600570.XSHG,-0.028054767785807955
605028.XSHG,-0.012088974854932322
001203.XSHE,-0.007894736842105288
300979.XSHE,-0.005768884081485459
688361.XSHG,-0.017383102007815565
601929.XSHG,0.0625
688686.XSHG,0.05234819024828008
601198.XSHG,-0.0041279669762640525
002414.XSHE,-0.006614607257694027
002493.XSHE,0.03801507399460857
688232.XSHG,-0.02162410858063024
002556.XSHE,-0.018924532656358184
301060.XSHE,-0.022397891963109373
301323.XSHE,0.12969058591178406
301282.XSHE,-0.06804733727810652
600726.XSHG,0.0046403712296985145
603261.XSHG,-0.03106682297772556
300865.XSHE,-0.02082465639316955
002637.XSHE,0.03068133728311473
603329.XSHG,-0.011444921316165924
002203.XSHE,0.009547624460104487
600769.XSHG,0.017122526128530158
688077.XSHG,0.016615038017459893
600381.XSHG,-0.010778443113772407
300668.XSHE,0.1549492133041228
300109.XSHE,0.01568714096332302
002294.XSHE,0.021575245244929597
301022.XSHE,-0.14587892049598827
001216.XSHE,-0.007639419404125269
300879.XSHE,0.014784151389710232
300271.XSHE,-0.0354821939173382
301510.XSHE,-0.18051675977653636
600563.XSHG,0.006748686096512246
002015.XSHE,-0.00885450647777053
300442.XSHE,0.044413919413919256
600802.XSHG,-0.01073345259391767
002685.XSHE,0.019436345966958424
600048.XSHG,0.04389273912916325
000813.XSHE,0.010061919504644079
600326.XSHG,-0.03790389395194693
600422.XSHG,0.04625058768218149
688521.XSHG,0.044610281923714856
688335.XSHG,0.016859194505151498
605268.XSHG,0.031924882629107865
000498.XSHE,0.03952772073921973
601311.XSHG,0.00832342449464929
603103.XSHG,0.125
002889.XSHE,0.03358490566037742
002793.XSHE,0.01683324566017874
002142.XSHE,-0.0008023106546855008
300140.XSHE,0.018303686517143536
001338.XSHE,-0.030321782178217793
600738.XSHG,0.058156370656370804
688525.XSHG,-0.05302325581395351
688328.XSHG,0.02589991220368737
300616.XSHE,0.020173718128327245
002238.XSHE,0.019094138543516825
000908.XSHE,0.03353293413173675
605398.XSHG,0.03093281778637036
600095.XSHG,0.04648862512364005
300884.XSHE,0.006255212677231059
002551.XSHE,-0.019822485207100393
600549.XSHG,0.0005357731618860218
603053.XSHG,0.025594149908592323
002979.XSHE,0.03598355037697054
603289.XSHG,-0.002855103497501732
688309.XSHG,0.004428697962798989
603171.XSHG,-0.07535245503159949
000557.XSHE,-0.03514224240975372
002871.XSHE,0.017418277260797144
300627.XSHE,0.02274874055415621
300342.XSHE,0.007580680095299996
600892.XSHG,-0.0018616196090597281
301205.XSHE,-0.11274079429840411
300656.XSHE,-0.012881965248651928
688788.XSHG,0.04458228338825343
001289.XSHE,0.019151138716356098
300416.XSHE,0.011421542786856476
605388.XSHG,0.02782071097372496
300603.XSHE,-0.16618329466357296
688130.XSHG,0.008003766478342778
688192.XSHG,0.04022606382978733
688592.XSHG,-0.10059862753686666
300726.XSHE,-0.058853503184713385
301396.XSHE,-0.14821088291340245
002124.XSHE,0.02231782737294985
300076.XSHE,0.032815198618307395
300369.XSHE,-0.049060983329816454
600917.XSHG,0.011523687580025754
000893.XSHE,0.04823381746458666
002620.XSHE,0.04011194029850751
002766.XSHE,-0.0056764427625355385
688550.XSHG,0.016418966737437923
688582.XSHG,0.056900102986611634
001286.XSHE,-0.013052208835341417
300169.XSHE,0.1954022988505748
002609.XSHE,-0.007508760220257038
300498.XSHE,0.006530380465644692
601901.XSHG,-0.008974358974358942
301270.XSHE,-0.045675618524000816
600196.XSHG,0.026629619611989508
603190.XSHG,0.09090909090909105
600126.XSHG,-0.015811801002699633
002959.XSHE,-0.03234533051046817
301106.XSHE,0.013702042850024743
300080.XSHE,0.04365079365079372
301382.XSHE,-0.12003511081852092
600582.XSHG,0.021994262366339168
300193.XSHE,0.028277634961439535
000859.XSHE,0.0020822488287350893
601555.XSHG,-0.02164502164502169
002371.XSHE,0.014194631966865767
601226.XSHG,-0.05415499533146595
603133.XSHG,-0.046961325966850764
002299.XSHE,0.026352565382311788
002062.XSHE,-0.070633327249498
688050.XSHG,-0.008094948265368274
600981.XSHG,-0.009596928982725572
603967.XSHG,0.01127554615926707
300757.XSHE,-0.13156031954697145
600098.XSHG,0.008429334082607376
603565.XSHG,-0.028251748251748143
300838.XSHE,0.007291082445316954
688667.XSHG,0.012743926722421417
301218.XSHE,-0.1646072374227714
300351.XSHE,-0.04665347840422018
300467.XSHE,0.032877169559412556
002168.XSHE,-0.04266467065868251
300779.XSHE,0.1364913689281413
688523.XSHG,-0.07200000000000006
002093.XSHE,-0.029710625138060665
603283.XSHG,-0.027726050072418684
301353.XSHE,0.0624661979448351
002681.XSHE,-0.02551834130781483
301130.XSHE,0.04803956199222892
688136.XSHG,0.00873616773442043
002396.XSHE,-0.06301369863013695
600818.XSHG,-0.0147928994082841
601138.XSHG,-0.0382341348048878
301301.XSHE,0.008978675645342271
300380.XSHE,-0.13058064516129042
000552.XSHE,0.02809446254071668
002778.XSHE,0.1182692307692308
301280.XSHE,0.016754518072289226
688116.XSHG,-0.0059880239520956335
301316.XSHE,-0.05142988929889292
002538.XSHE,-0.0015928639694170466
300552.XSHE,-0.022140221402213833
600829.XSHG,-0.0565843621399178
688458.XSHG,0.10972568578553621
300882.XSHE,0.0045992115637318864
002927.XSHE,-0.08516638465877058
002936.XSHE,-0.009493670886076
301067.XSHE,-0.0019193857965450478
000758.XSHE,0.03128054740957964
002857.XSHE,0.056347150259067336
688255.XSHG,-0.01643017176997774
600936.XSHG,-0.022271714922049157
300959.XSHE,-0.05622793746848198
601368.XSHG,0.003231017770597644
000626.XSHE,-0.019352341633337655
603396.XSHG,-0.012873258128732523
002717.XSHE,-0.01496149614961495
002816.XSHE,-0.030594405594405516
001339.XSHE,-0.038109756097560954
300711.XSHE,-0.05517241379310345
601208.XSHG,0.015979814970563444
300307.XSHE,0.05679642629227821
600651.XSHG,-0.008219272855011006
002530.XSHE,-0.03094983991462119
002968.XSHE,0.1561718572402817
301235.XSHE,0.01304347826086949
603351.XSHG,-0.02032222629073599
301030.XSHE,0.026290165530671983
688628.XSHG,0.020847048496818177
002426.XSHE,-0.008620689655172376
600758.XSHG,0.0074013157894736725
300948.XSHE,0.32835183603757456
002490.XSHE,-0.0022296544035675936
301421.XSHE,
300210.XSHE,0.03865461847389562
301111.XSHE,-0.014729089952656538
301388.XSHE,-0.04687499999999989
300167.XSHE,-0.0524475524475525
300004.XSHE,0.008904719501335645
002088.XSHE,-0.02657480314960614
001300.XSHE,-0.06076923076923069
301108.XSHE,0.05301542776998591
600320.XSHG,-0.008055009823182635
601788.XSHG,0.0439407955596669
600241.XSHG,0.0077359463641051285
688435.XSHG,-0.06080892608089261
002635.XSHE,-0.001605909747872225
003038.XSHE,0.0395691875439006
600689.XSHG,0.003940110323089163
300134.XSHE,-0.0012626262626264095
300628.XSHE,0.029222462861849152
301056.XSHE,0.07328833172613325
300712.XSHE,-0.020168067226890685
600376.XSHG,0.04723292114332045
600645.XSHG,0.016941583633369506
000836.XSHE,0.007249295207410578
002475.XSHE,0.021443703340518372
000848.XSHE,0.003483870967742053
301287.XSHE,0.03560184063937988
300260.XSHE,0.07071563702785566
002921.XSHE,0.0206489675516226
300802.XSHE,-0.0214682767874258
600824.XSHG,0.005314507813119818
301215.XSHE,0.004792332268370725
002892.XSHE,-0.034608063678837175
300084.XSHE,0.0
688223.XSHG,0.06976744186046502
300529.XSHE,0.009375714612394281
300836.XSHE,0.030818902260052683
301003.XSHE,0.03053435114503822
000999.XSHE,0.002347188264058664
000702.XSHE,0.031189083820662766
300756.XSHE,0.011839850443994493
000807.XSHE,0.006962403023672126
002258.XSHE,-0.008206982890527237
300236.XSHE,0.022084195997239542
603708.XSHG,-0.02110817941952492
300319.XSHE,0.05096333126165331
300061.XSHE,0.034097421203438616
688558.XSHG,0.008814887365328206
688359.XSHG,0.14772384684956275
300890.XSHE,0.0002764722145423004
300548.XSHE,-0.083129868619928
002404.XSHE,0.007956805910770193
301133.XSHE,0.015515903801396336
002508.XSHE,0.038919777601270855
603353.XSHG,0.013805970149253666
002377.XSHE,0.016566265060240948
300176.XSHE,0.015514333895446875
603991.XSHG,-0.0026071842410198
688552.XSHG,-0.02200592467202711
688201.XSHG,-0.08255375020515343
603612.XSHG,-0.0313432835820896
300015.XSHE,0.024471867810081482
002152.XSHE,0.011068834313386455
000547.XSHE,-0.04247701983551044
600157.XSHG,0.02083617050251929
301296.XSHE,-0.012574454003970836
000582.XSHE,0.0038600723763568823
300462.XSHE,-0.021085688649618572
002344.XSHE,-0.05733944954128445
688798.XSHG,0.04107584965113675
603235.XSHG,0.031485284052019225
002175.XSHE,0.017278617710583255
000900.XSHE,0.002292451285410113
605100.XSHG,0.006709265175718793
603828.XSHG,0.043073341094295836
603026.XSHG,0.0051057622173595885
002578.XSHE,0.0026041666666667407
300589.XSHE,0.00795372378886472
300259.XSHE,0.0
600375.XSHG,-0.02472952086553326
601609.XSHG,0.002902757619738905
600956.XSHG,0.01012373453318327
600340.XSHG,0.06912442396313367
002897.XSHE,-0.025284900284900158
002161.XSHE,0.022226080916825763
002928.XSHE,-0.04264625478403483
601616.XSHG,0.0
300426.XSHE,-0.00721500721500723
300334.XSHE,0.1014005602240895
000959.XSHE,-0.017660044150110354
000555.XSHE,-0.03180492976411331
002824.XSHE,0.01186569048220143
600310.XSHG,-0.01740581783500228
301099.XSHE,-0.04531523642732049
603809.XSHG,0.034074074074074145
001226.XSHE,0.05279698302954117
601028.XSHG,-0.017680921052631526
002598.XSHE,0.0059476605868358234
600397.XSHG,0.02622950819672143
688039.XSHG,-0.0022810218978102093
300991.XSHE,0.003252032520325132
688352.XSHG,-0.0015847860538826808
000955.XSHE,0.0017482517482518833
688293.XSHG,-0.0010703363914373876
002993.XSHE,0.042892995665069655
688189.XSHG,0.05141242937853119
688515.XSHG,-0.06783022610075362
600990.XSHG,-0.02277904328018232
002909.XSHE,0.017142857142857126
301077.XSHE,0.02392665474060829
600482.XSHG,-0.0066225165562914245
603083.XSHG,-0.05964320582231297
603660.XSHG,-0.004720692368214041
600798.XSHG,-0.011314475873544061
603739.XSHG,0.044201768070722736
301234.XSHE,-0.004238410596026365
603369.XSHG,0.019361084220716362
600820.XSHG,0.0033051967863317877
002362.XSHE,-0.044627383015597766
603085.XSHG,0.05145592341443961
600777.XSHG,0.03534250096388636
300399.XSHE,-0.0030832476875644055
002444.XSHE,-0.07286936318513038
002042.XSHE,0.0033236393851265866
002301.XSHE,-0.004528985507246341
