code,date,momentum_5d
603999.XSHG,2022-07-25,0.00789889415481837
300510.XSHE,2022-07-25,-0.06848520023215321
002289.XSHE,2022-07-25,-0.047577854671280284
002481.XSHE,2022-07-25,0.006202480992397064
300724.XSHE,2022-07-25,-0.02314510833880501
688328.XSHG,2022-07-25,0.06499575191163975
600220.XSHG,2022-07-25,-0.03424657534246578
600730.XSHG,2022-07-25,0.014057507987220275
603108.XSHG,2022-07-25,0.003904863329783348
600199.XSHG,2022-07-25,-0.031337918099406004
601018.XSHG,2022-07-25,0.009920634920634885
601336.XSHG,2022-07-25,-0.020288150543957606
000951.XSHE,2022-07-25,-0.017392619479733917
600599.XSHG,2022-07-25,0.004459861248761188
002443.XSHE,2022-07-25,-0.049268912905276574
688161.XSHG,2022-07-25,0.040750453903570794
603969.XSHG,2022-07-25,0.09001782531194302
600883.XSHG,2022-07-25,0.0013528138528138278
300307.XSHE,2022-07-25,0.004580152671755711
603917.XSHG,2022-07-25,-0.07861480387329722
301088.XSHE,2022-07-25,-0.0016375545851529116
600355.XSHG,2022-07-25,0.04653802497162318
300547.XSHE,2022-07-25,-0.029848942598187267
000554.XSHE,2022-07-25,0.015539009388151559
000516.XSHE,2022-07-25,0.014420635726617226
301236.XSHE,2022-07-25,-0.005255527364987245
601229.XSHG,2022-07-25,0.004980630879911407
600039.XSHG,2022-07-25,-0.055020338257332435
301228.XSHE,2022-07-25,-0.012300683371298415
601020.XSHG,2022-07-25,-0.03257790368271951
000869.XSHE,2022-07-25,0.016774000299535796
603725.XSHG,2022-07-25,0.026213592233009564
603177.XSHG,2022-07-25,-0.02249357326478152
600288.XSHG,2022-07-25,-0.044722461892436005
300164.XSHE,2022-07-25,-0.011359602413915537
002012.XSHE,2022-07-25,-0.0599505562422743
605133.XSHG,2022-07-25,0.006995581737849754
300936.XSHE,2022-07-25,0.020107719928186718
688182.XSHG,2022-07-25,0.021897810218978186
002590.XSHE,2022-07-25,-0.02629563441409244
300738.XSHE,2022-07-25,0.0009313588525659
300894.XSHE,2022-07-25,0.008638065073423684
300207.XSHE,2022-07-25,-0.0733198471566644
002938.XSHE,2022-07-25,-0.022083981337480463
600095.XSHG,2022-07-25,-0.027834629553827206
002876.XSHE,2022-07-25,-0.00809447983014866
002502.XSHE,2022-07-25,0.011134020618556617
002542.XSHE,2022-07-25,0.00360394537177533
000736.XSHE,2022-07-25,-0.029796048438495815
600623.XSHG,2022-07-25,-0.01603549775942359
301012.XSHE,2022-07-25,-0.026978818283166173
300534.XSHE,2022-07-25,-0.030512377662636814
603815.XSHG,2022-07-25,-0.032710280373831946
000096.XSHE,2022-07-25,-0.002044989775051187
300359.XSHE,2022-07-25,-0.00591715976331364
002826.XSHE,2022-07-25,-0.016666666666666607
600382.XSHG,2022-07-25,0.00425230333097093
300512.XSHE,2022-07-25,0.026605853287723358
600588.XSHG,2022-07-25,0.009483395162223074
300885.XSHE,2022-07-25,-0.035281998454802954
600361.XSHG,2022-07-25,0.016823859291358767
600236.XSHG,2022-07-25,-0.06274980015987208
000565.XSHE,2022-07-25,0.032200000000000006
000998.XSHE,2022-07-25,-0.006740344911343343
300531.XSHE,2022-07-25,0.09282700421940926
002224.XSHE,2022-07-25,0.008575803981623276
002337.XSHE,2022-07-25,-0.002271006813020504
688055.XSHG,2022-07-25,0.003913894324853118
002453.XSHE,2022-07-25,0.023695811903012398
601512.XSHG,2022-07-25,0.011995637949836269
300799.XSHE,2022-07-25,-0.09516186410530059
603697.XSHG,2022-07-25,-0.0008123476848090894
000155.XSHE,2022-07-25,-0.0041141681666239105
301129.XSHE,2022-07-25,-0.01826484018264829
600667.XSHG,2022-07-25,0.00425638457686528
300437.XSHE,2022-07-25,-0.06097390819031678
002836.XSHE,2022-07-25,0.05879563774300611
600537.XSHG,2022-07-25,-0.028156996587030747
603816.XSHG,2022-07-25,-0.016636234530330696
300514.XSHE,2022-07-25,-0.11320754716981118
300033.XSHE,2022-07-25,-0.029900206164704124
002459.XSHE,2022-07-25,-0.013379696122155726
300084.XSHE,2022-07-25,0.06653523903400704
688278.XSHG,2022-07-25,0.04440078585461693
000679.XSHE,2022-07-25,0.06147047006830064
688766.XSHG,2022-07-25,0.004975897994091039
600403.XSHG,2022-07-25,-0.039172673143215264
688173.XSHG,2022-07-25,-0.04712041884816742
300366.XSHE,2022-07-25,0.03163163163163163
000055.XSHE,2022-07-25,-0.05065502183406112
300876.XSHE,2022-07-25,0.02675998353231801
002992.XSHE,2022-07-25,-0.018523715969688603
300025.XSHE,2022-07-25,-0.016363636363636358
688676.XSHG,2022-07-25,-0.1578947368421053
300363.XSHE,2022-07-25,-0.07282295629911462
600290.XSHG,2022-07-25,0.016155088852988664
300994.XSHE,2022-07-25,-0.04307051059395617
603008.XSHG,2022-07-25,-0.034306718399019775
601236.XSHG,2022-07-25,-0.06460945033751209
600742.XSHG,2022-07-25,0.017419319609020878
300346.XSHE,2022-07-25,0.0009471055879228807
300726.XSHE,2022-07-25,-0.05934770985564064
688323.XSHG,2022-07-25,0.009567546880979716
601956.XSHG,2022-07-25,-0.01619433198380571
002467.XSHE,2022-07-25,0.019487396737979168
000159.XSHE,2022-07-25,0.005596211795092509
001218.XSHE,2022-07-25,0.012549739822466988
688251.XSHG,2022-07-25,-0.009401513414354468
600592.XSHG,2022-07-25,0.017686072218128235
600331.XSHG,2022-07-25,-0.02365308804205002
688680.XSHG,2022-07-25,0.02387921737790788
002261.XSHE,2022-07-25,0.08393056219143191
002310.XSHE,2022-07-25,0.10047631886402453
300841.XSHE,2022-07-25,0.04533392304290129
300850.XSHE,2022-07-25,-0.10049326108100598
002181.XSHE,2022-07-25,0.024312896405919604
000837.XSHE,2022-07-25,0.10000000000000009
688767.XSHG,2022-07-25,0.0063131313131312705
600808.XSHG,2022-07-25,-0.041162227602905554
002714.XSHE,2022-07-25,-0.06570287401232966
601288.XSHG,2022-07-25,0.02285714285714291
603617.XSHG,2022-07-25,-0.060126582278481
603799.XSHG,2022-07-25,-0.03754000914494737
002579.XSHE,2022-07-25,0.016260162601626105
688656.XSHG,2022-07-25,0.002467105263157965
300386.XSHE,2022-07-25,0.02887507519550847
600428.XSHG,2022-07-25,0.13215122114419553
300286.XSHE,2022-07-25,-0.11631827376938642
600828.XSHG,2022-07-25,0.0030143180105499656
002285.XSHE,2022-07-25,0.00687757909215958
