code,date,momentum_5d
603999.XSHG,2022-02-25,-0.03230437903804728
300510.XSHE,2022-02-25,0.034724166900028
002289.XSHE,2022-02-25,-0.009250693802035137
002481.XSHE,2022-02-25,0.10158102766798405
300724.XSHE,2022-02-25,0.11460616217609898
688328.XSHG,2022-02-25,-0.0012387736141219463
600220.XSHG,2022-02-25,-0.03408587870739266
600730.XSHG,2022-02-25,0.04750982961992145
603108.XSHG,2022-02-25,0.020388658808537796
600199.XSHG,2022-02-25,0.1411751638342773
601018.XSHG,2022-02-25,-0.02131782945736438
601336.XSHG,2022-02-25,-0.0388263842929627
000951.XSHE,2022-02-25,-0.04021084337349412
600599.XSHG,2022-02-25,-0.02376681614349785
002443.XSHE,2022-02-25,-0.11981956583027908
688161.XSHG,2022-02-25,0.0014179369018079147
603969.XSHG,2022-02-25,-0.058260869565217366
600883.XSHG,2022-02-25,-0.05357533347911647
300307.XSHE,2022-02-25,0.04801670146137793
603917.XSHG,2022-02-25,0.06907378335949765
301088.XSHE,2022-02-25,-0.02276707530647981
600355.XSHG,2022-02-25,-0.015159435441714497
300547.XSHE,2022-02-25,-0.0034746351633079264
000554.XSHE,2022-02-25,0.09320046893317713
000516.XSHE,2022-02-25,0.04322290787052063
601229.XSHG,2022-02-25,-0.02346041055718473
600039.XSHG,2022-02-25,-0.0035054174633524227
301228.XSHE,2022-02-25,-0.19664268585131905
601020.XSHG,2022-02-25,0.09393491124260356
000869.XSHE,2022-02-25,-0.04320486815415836
603725.XSHG,2022-02-25,-0.011463844797177991
603177.XSHG,2022-02-25,0.0343968095712861
600288.XSHG,2022-02-25,-0.05887458411688118
300164.XSHE,2022-02-25,0.1582117945466075
002012.XSHE,2022-02-25,0.022750083640013408
605133.XSHG,2022-02-25,0.04745011086474493
300936.XSHE,2022-02-25,0.014309301045679623
688182.XSHG,2022-02-25,0.036918138041733384
002590.XSHE,2022-02-25,-0.003637308391790106
300738.XSHE,2022-02-25,0.1302025372802138
300894.XSHE,2022-02-25,-0.016584607411246455
300207.XSHE,2022-02-25,0.02839363718783483
002938.XSHE,2022-02-25,-0.009456264775413725
600095.XSHG,2022-02-25,-0.022531477799867417
002876.XSHE,2022-02-25,-0.054167499500299865
002502.XSHE,2022-02-25,-0.04467084639498431
002542.XSHE,2022-02-25,-0.09120154415312853
000736.XSHE,2022-02-25,-0.0181975736568456
600623.XSHG,2022-02-25,-0.020511673006638365
301012.XSHE,2022-02-25,-0.036536132418247935
300534.XSHE,2022-02-25,0.3100933488914819
603815.XSHG,2022-02-25,-0.06953642384105974
000096.XSHE,2022-02-25,0.04107883817427371
300359.XSHE,2022-02-25,-0.01596767987687564
002826.XSHE,2022-02-25,0.04293893129770976
600382.XSHG,2022-02-25,0.01779120510238341
300512.XSHE,2022-02-25,-0.05270535463975334
600588.XSHG,2022-02-25,-0.024539228830673165
300885.XSHE,2022-02-25,0.0005675368898976352
600361.XSHG,2022-02-25,-0.061447562776957176
600236.XSHG,2022-02-25,-0.003454629203132109
000565.XSHE,2022-02-25,0.0
000998.XSHE,2022-02-25,0.007260973438890872
300531.XSHE,2022-02-25,-0.02985074626865669
002224.XSHE,2022-02-25,-0.023498694516971286
002337.XSHE,2022-02-25,-0.012098650535132482
688055.XSHG,2022-02-25,-0.003076923076922977
002453.XSHE,2022-02-25,0.049459287531806506
601512.XSHG,2022-02-25,-0.024390243902439046
300799.XSHE,2022-02-25,0.07509627727856216
603697.XSHG,2022-02-25,-0.030543677458766183
000155.XSHE,2022-02-25,0.022528865108420337
301129.XSHE,2022-02-25,0.06132475012705396
600667.XSHG,2022-02-25,0.008630479218714404
300437.XSHE,2022-02-25,0.012780790085205496
002836.XSHE,2022-02-25,-0.0027675276752766598
600537.XSHG,2022-02-25,-0.01667563206024736
603816.XSHG,2022-02-25,0.009824101796407358
300514.XSHE,2022-02-25,0.050960407683261266
300033.XSHE,2022-02-25,-0.02797878463942116
002459.XSHE,2022-02-25,0.05919756403367371
300084.XSHE,2022-02-25,0.13378378378378386
688278.XSHG,2022-02-25,0.06792744114241622
000679.XSHE,2022-02-25,0.0552825552825551
688766.XSHG,2022-02-25,0.08212257412633694
600403.XSHG,2022-02-25,0.025129637016354067
688173.XSHG,2022-02-25,0.029088329194749907
300366.XSHE,2022-02-25,0.01354937840480508
000055.XSHE,2022-02-25,-0.023935002195871635
300876.XSHE,2022-02-25,-0.02865032792544009
002992.XSHE,2022-02-25,0.05525197328476028
300025.XSHE,2022-02-25,0.04180064308681675
688676.XSHG,2022-02-25,0.052790999567286834
300363.XSHE,2022-02-25,-0.04357747975866699
600290.XSHG,2022-02-25,-0.049168975069252
300994.XSHE,2022-02-25,-0.034784917684545835
603008.XSHG,2022-02-25,-0.008348794063079645
601236.XSHG,2022-02-25,-0.04135649296939614
600742.XSHG,2022-02-25,-0.023420674802584363
300346.XSHE,2022-02-25,0.04797318234316461
300726.XSHE,2022-02-25,-0.010525056811386158
688323.XSHG,2022-02-25,-0.04734667937718462
601956.XSHG,2022-02-25,-0.021909233176838794
002467.XSHE,2022-02-25,0.06442577030812346
000159.XSHE,2022-02-25,0.1439317953861583
001218.XSHE,2022-02-25,-0.01714845663890252
600592.XSHG,2022-02-25,-0.007846556233652935
600331.XSHG,2022-02-25,-0.002992021276595702
688680.XSHG,2022-02-25,0.07911495374889599
002261.XSHE,2022-02-25,0.01294251998477347
002310.XSHE,2022-02-25,-0.06932728432692992
300841.XSHE,2022-02-25,0.05692472133150095
300850.XSHE,2022-02-25,0.0030966942788572815
002181.XSHE,2022-02-25,-0.031093279839518595
000837.XSHE,2022-02-25,0.05984654731457795
688767.XSHG,2022-02-25,0.0027855153203342198
600808.XSHG,2022-02-25,-0.04985044865403787
002714.XSHE,2022-02-25,-0.04650238473767887
601288.XSHG,2022-02-25,-0.026315789473684292
603617.XSHG,2022-02-25,0.03943338437978561
603799.XSHG,2022-02-25,0.07708313171392622
002579.XSHE,2022-02-25,0.010952380952381047
688656.XSHG,2022-02-25,0.00729470612755323
300386.XSHE,2022-02-25,-0.0763770584894945
600428.XSHG,2022-02-25,-0.003989361702127603
300286.XSHE,2022-02-25,0.06312630347423576
600828.XSHG,2022-02-25,-0.02146946564885488
002285.XSHE,2022-02-25,-0.020104388169340792
002574.XSHE,2022-02-25,-0.013468013468013518
000739.XSHE,2022-02-25,0.04298263654258605
002900.XSHE,2022-02-25,0.04412864622288715
600856.XSHG,2022-02-25,0.1603875134553283
600186.XSHG,2022-02-25,-0.01814516129032262
600584.XSHG,2022-02-25,0.018048633136988457
002806.XSHE,2022-02-25,0.012278308321964637
300639.XSHE,2022-02-25,-0.0019263698630136439
601991.XSHG,2022-02-25,0.021505376344086002
002398.XSHE,2022-02-25,-0.02457757296466967
002627.XSHE,2022-02-25,0.0014985014985016143
300323.XSHE,2022-02-25,0.01699308755760387
002027.XSHE,2022-02-25,-0.039459261965655856
601113.XSHG,2022-02-25,0.03537735849056589
300866.XSHE,2022-02-25,-0.018582677165354333
600276.XSHG,2022-02-25,-0.02075138659585951
002377.XSHE,2022-02-25,0.038657913931436916
002738.XSHE,2022-02-25,0.1097804391217565
002802.XSHE,2022-02-25,0.03204419889502774
002140.XSHE,2022-02-25,-0.02744687701223436
300130.XSHE,2022-02-25,-0.1260628145063335
