code,date,momentum_5d
603999.XSHG,2021-05-26,0.04800000000000004
300510.XSHE,2021-05-26,0.1309262166405023
002289.XSHE,2021-05-26,-0.11937500000000001
002481.XSHE,2021-05-26,0.03960095423986121
300724.XSHE,2021-05-26,-0.019579405366207392
688328.XSHG,2021-05-26,-0.06029216467463472
600220.XSHG,2021-05-26,0.01305483028720622
600730.XSHG,2021-05-26,0.018099547511312375
603108.XSHG,2021-05-26,-0.030122372136805797
600199.XSHG,2021-05-26,0.10945655511206631
601018.XSHG,2021-05-26,0.008064516129032251
601336.XSHG,2021-05-26,0.015907059874888274
000951.XSHE,2021-05-26,-0.023619806488332284
600599.XSHG,2021-05-26,-0.025365103766333608
002443.XSHE,2021-05-26,0.002968617472434376
603969.XSHG,2021-05-26,0.009589770911028195
600883.XSHG,2021-05-26,0.021518987341772267
300307.XSHE,2021-05-26,0.09060402684563762
603917.XSHG,2021-05-26,0.008252063015753874
600355.XSHG,2021-05-26,0.1942179392142327
300547.XSHE,2021-05-26,-0.028083028083028094
000554.XSHE,2021-05-26,-0.010398613518197597
000516.XSHE,2021-05-26,0.07529250184635727
601229.XSHG,2021-05-26,0.024553571428571397
600039.XSHG,2021-05-26,-0.006509764646970395
601020.XSHG,2021-05-26,0.09969788519637457
000869.XSHE,2021-05-26,0.08133581568536208
603725.XSHG,2021-05-26,0.032139577594123114
603177.XSHG,2021-05-26,0.012274368231046884
600288.XSHG,2021-05-26,-0.006744440393729456
300164.XSHE,2021-05-26,-0.017702758336764046
002012.XSHE,2021-05-26,0.04475043029259895
605133.XSHG,2021-05-26,-0.0026845637583893245
300936.XSHE,2021-05-26,0.0
002590.XSHE,2021-05-26,-0.022544780728845137
300738.XSHE,2021-05-26,0.06399916204043143
300894.XSHE,2021-05-26,0.05836298932384332
300207.XSHE,2021-05-26,0.2498690756742603
002938.XSHE,2021-05-26,0.03904282115869018
600095.XSHG,2021-05-26,0.2568654646324551
002876.XSHE,2021-05-26,-0.03579510388808893
002502.XSHE,2021-05-26,0.12447552447552446
002542.XSHE,2021-05-26,0.03140186915887844
000736.XSHE,2021-05-26,0.03192518542405676
600623.XSHG,2021-05-26,-0.014687100893997496
300534.XSHE,2021-05-26,0.05711472181191524
603815.XSHG,2021-05-26,0.02681564245810053
000096.XSHE,2021-05-26,-0.002405773857257487
300359.XSHE,2021-05-26,0.0248565965583174
002826.XSHE,2021-05-26,-0.006369426751592355
600382.XSHG,2021-05-26,0.024182076813655806
300512.XSHE,2021-05-26,0.007879656160458381
600588.XSHG,2021-05-26,0.06241000556211107
300885.XSHE,2021-05-26,0.015676959619952413
600361.XSHG,2021-05-26,0.008101265822784809
600236.XSHG,2021-05-26,0.0038126361655772545
000565.XSHE,2021-05-26,-0.011963882618510002
000998.XSHE,2021-05-26,-0.008743745061890906
300531.XSHE,2021-05-26,0.03506540697674421
002224.XSHE,2021-05-26,-0.0062593144560355585
002337.XSHE,2021-05-26,0.003868471953578423
688055.XSHG,2021-05-26,-0.030598052851182334
002453.XSHE,2021-05-26,0.016009371339320566
601512.XSHG,2021-05-26,0.008928571428571397
300799.XSHE,2021-05-26,0.013355998057309248
603697.XSHG,2021-05-26,0.023783185840708043
000155.XSHE,2021-05-26,-0.06986729117876667
600667.XSHG,2021-05-26,0.0026023184291459334
300437.XSHE,2021-05-26,-0.005880047040376368
002836.XSHE,2021-05-26,-0.08124680633622894
600537.XSHG,2021-05-26,-0.029792017987633312
603816.XSHG,2021-05-26,-0.0022341745966073523
300514.XSHE,2021-05-26,0.05792861322410747
300033.XSHE,2021-05-26,0.06942329943365211
002459.XSHE,2021-05-26,0.07012847965738755
300084.XSHE,2021-05-26,-0.004856988667026441
688278.XSHG,2021-05-26,0.016454517230673815
000679.XSHE,2021-05-26,0.021473528322843327
600403.XSHG,2021-05-26,-0.05295091009376707
300366.XSHE,2021-05-26,0.12905346187554767
000055.XSHE,2021-05-26,0.01631977294228948
300876.XSHE,2021-05-26,0.028468586387434547
002992.XSHE,2021-05-26,0.03687943262411353
300025.XSHE,2021-05-26,0.01671309192200554
688676.XSHG,2021-05-26,-0.004103165298944944
300363.XSHE,2021-05-26,0.15756081975443892
600290.XSHG,2021-05-26,-0.1328056288478452
603008.XSHG,2021-05-26,0.013073449013548677
601236.XSHG,2021-05-26,0.03743315508021383
600742.XSHG,2021-05-26,-0.0016951846161997741
300346.XSHE,2021-05-26,-0.006766696087084467
300726.XSHE,2021-05-26,0.09700598802395222
688323.XSHG,2021-05-26,-0.006873977086743088
601956.XSHG,2021-05-26,0.04633204633204646
002467.XSHE,2021-05-26,0.01586978636826042
000159.XSHE,2021-05-26,0.05247524752475252
600592.XSHG,2021-05-26,0.007839721254355503
600331.XSHG,2021-05-26,0.025592417061611306
688680.XSHG,2021-05-26,0.0017675941080197433
002261.XSHE,2021-05-26,0.049583213567117035
002310.XSHE,2021-05-26,0.010826542491268798
300841.XSHE,2021-05-26,0.08381338372913771
300850.XSHE,2021-05-26,0.014549711514340702
002181.XSHE,2021-05-26,-0.014705882352941013
000837.XSHE,2021-05-26,0.014290250873293164
600808.XSHG,2021-05-26,-0.07150837988826808
002714.XSHE,2021-05-26,-0.08458883092973302
601288.XSHG,2021-05-26,0.011278195488721776
603617.XSHG,2021-05-26,-0.006006006006006093
603799.XSHG,2021-05-26,0.016749304631757278
002579.XSHE,2021-05-26,0.0018587360594795044
688656.XSHG,2021-05-26,0.09884332281808628
300386.XSHE,2021-05-26,0.01510291365944938
600428.XSHG,2021-05-26,0.0116981132075471
300286.XSHE,2021-05-26,0.04613266008721584
600828.XSHG,2021-05-26,0.0356450048496606
002285.XSHE,2021-05-26,0.0066825235020953055
002574.XSHE,2021-05-26,0.019387755102040716
000739.XSHE,2021-05-26,0.008546524790581822
002900.XSHE,2021-05-26,-0.0516990291262136
600856.XSHG,2021-05-26,-0.014285714285714457
600186.XSHG,2021-05-26,0.0
600584.XSHG,2021-05-26,-0.013180909545227437
002806.XSHE,2021-05-26,0.0
300639.XSHE,2021-05-26,0.04063336826173014
601991.XSHG,2021-05-26,0.002797202797202747
002398.XSHE,2021-05-26,0.002742230347349217
002627.XSHE,2021-05-26,0.007514450867051936
300323.XSHE,2021-05-26,0.05219960604070906
002027.XSHE,2021-05-26,0.0009741476208320332
601113.XSHG,2021-05-26,-0.020652173913043415
300866.XSHE,2021-05-26,0.004162537165510294
600276.XSHG,2021-05-26,0.0145815382784662
002377.XSHE,2021-05-26,0.0033400133600534065
002738.XSHE,2021-05-26,0.18520664349169547
002802.XSHE,2021-05-26,0.14773570898292498
002140.XSHE,2021-05-26,0.06498696785404001
300130.XSHE,2021-05-26,-0.04558438467031656
002021.XSHE,2021-05-26,0.0
603555.XSHG,2021-05-26,-0.007194244604316502
300777.XSHE,2021-05-26,0.056556695314665895
002884.XSHE,2021-05-26,-0.007388926206697954
603031.XSHG,2021-05-26,-0.029778569610588
300698.XSHE,2021-05-26,0.11739915713425653
000933.XSHE,2021-05-26,-0.04584685493337026
002776.XSHE,2021-05-26,0.0
300083.XSHE,2021-05-26,0.06702837119927674
002304.XSHE,2021-05-26,0.16928902526604417
601233.XSHG,2021-05-26,-0.004101963082332238
300658.XSHE,2021-05-26,0.04772004241781547
002392.XSHE,2021-05-26,-0.018473240967128435
601598.XSHG,2021-05-26,-0.03992395437262353
300563.XSHE,2021-05-26,0.016794450529390215
002683.XSHE,2021-05-26,0.04244830891414475
002882.XSHE,2021-05-26,0.00875273522975939
600969.XSHG,2021-05-26,0.04736440030557687
603131.XSHG,2021-05-26,0.017410015649452326
002347.XSHE,2021-05-26,0.01454775458570512
002316.XSHE,2021-05-26,0.24581650317368742
688019.XSHG,2021-05-26,0.07438529481976608
002333.XSHE,2021-05-26,0.037912578055307566
601866.XSHG,2021-05-26,-0.025236593059936974
603505.XSHG,2021-05-26,0.004217791411043059
002501.XSHE,2021-05-26,-0.12871287128712872
300310.XSHE,2021-05-26,0.014584654407102216
300498.XSHE,2021-05-26,0.01728483975513151
300038.XSHE,2021-05-26,-0.04435994930291509
000690.XSHE,2021-05-26,0.005405202507413387
002364.XSHE,2021-05-26,0.025926637219128024
600178.XSHG,2021-05-26,-0.043905257076834125
002136.XSHE,2021-05-26,0.05046094129063561
002816.XSHE,2021-05-26,-0.04817708333333326
603878.XSHG,2021-05-26,0.00659472422062346
601811.XSHG,2021-05-26,0.0018570102135562205
300940.XSHE,2021-05-26,0.002746623941405568
300508.XSHE,2021-05-26,-0.0018786902844873943
300493.XSHE,2021-05-26,0.04596412556053808
603611.XSHG,2021-05-26,-0.007900101936799242
300219.XSHE,2021-05-26,-0.04669334858014096
300487.XSHE,2021-05-26,-0.028568227649563238
603386.XSHG,2021-05-26,-0.025611838360842354
603786.XSHG,2021-05-26,-0.041660400060159364
300129.XSHE,2021-05-26,0.011379030073150886
300620.XSHE,2021-05-26,0.12707747379186896
600083.XSHG,2021-05-26,-0.054964539007092084
603896.XSHG,2021-05-26,0.031135531135531025
000812.XSHE,2021-05-26,0.024212144504227373
600691.XSHG,2021-05-26,-0.01947386402459861
002044.XSHE,2021-05-26,0.016671196883210948
300741.XSHE,2021-05-26,0.03458021612635087
600500.XSHG,2021-05-26,0.10574257425742584
002962.XSHE,2021-05-26,-0.004580152671755711
002074.XSHE,2021-05-26,0.00838560581049852
002999.XSHE,2021-05-26,0.00679694137638065
300541.XSHE,2021-05-26,0.047761194029850795
600128.XSHG,2021-05-26,0.013313609467455523
600379.XSHG,2021-05-26,0.12713102776424745
601166.XSHG,2021-05-26,0.08907274094767392
603026.XSHG,2021-05-26,0.011410213803035418
300333.XSHE,2021-05-26,0.04019651630192045
601066.XSHG,2021-05-26,0.1300761421319796
002275.XSHE,2021-05-26,-0.009038619556285932
688135.XSHG,2021-05-26,0.003545051698670587
688286.XSHG,2021-05-26,-0.06303270564915753
000636.XSHE,2021-05-26,0.014104620251774058
601698.XSHG,2021-05-26,0.0
000719.XSHE,2021-05-26,0.0015655577299411583
600839.XSHG,2021-05-26,-0.027966010541034647
002932.XSHE,2021-05-26,-0.004879106581372694
000829.XSHE,2021-05-26,0.06998992950654581
688510.XSHG,2021-05-26,0.04013220018885755
003009.XSHE,2021-05-26,0.003639149588201551
000695.XSHE,2021-05-26,0.08263305322128867
300760.XSHE,2021-05-26,0.04090522736931579
605008.XSHG,2021-05-26,0.07086017430845026
600172.XSHG,2021-05-26,-0.11839323467230445
000420.XSHE,2021-05-26,-0.07041036717062632
600115.XSHG,2021-05-26,0.042049934296977565
300094.XSHE,2021-05-26,0.030303030303030276
300594.XSHE,2021-05-26,0.017799352750809128
600655.XSHG,2021-05-26,0.15895546502060354
300713.XSHE,2021-05-26,0.006268914829226091
601619.XSHG,2021-05-26,0.02556818181818188
603322.XSHG,2021-05-26,-0.042081949058693224
603988.XSHG,2021-05-26,0.07544526716029631
600161.XSHG,2021-05-26,0.046650824964131976
603985.XSHG,2021-05-26,0.00977366255144041
688569.XSHG,2021-05-26,0.011363636363636243
002086.XSHE,2021-05-26,0.0
600119.XSHG,2021-05-26,0.04747774480712175
600810.XSHG,2021-05-26,0.012719949120203466
300505.XSHE,2021-05-26,0.01885745978924014
300872.XSHE,2021-05-26,0.07044025157232703
002670.XSHE,2021-05-26,0.06382978723404253
600809.XSHG,2021-05-26,0.023546870005935805
002749.XSHE,2021-05-26,-0.011004339739615565
000623.XSHE,2021-05-26,0.020196539458612106
600638.XSHG,2021-05-26,0.0
603520.XSHG,2021-05-26,0.13405430638761362
002931.XSHE,2021-05-26,0.1124236252545825
600105.XSHG,2021-05-26,0.014485514485514495
000016.XSHE,2021-05-26,-0.001571297629959445
688617.XSHG,2021-05-26,0.11802131912058633
