code,date,momentum_5d
300481.XSHE,2020-01-08,
002245.XSHE,2020-01-08,
002583.XSHE,2020-01-08,
000859.XSHE,2020-01-08,
002117.XSHE,2020-01-08,
300795.XSHE,2020-01-08,
600226.XSHG,2020-01-08,
002029.XSHE,2020-01-08,
300572.XSHE,2020-01-08,
000517.XSHE,2020-01-08,
002642.XSHE,2020-01-08,
300595.XSHE,2020-01-08,
603042.XSHG,2020-01-08,
603330.XSHG,2020-01-08,
002886.XSHE,2020-01-08,
300679.XSHE,2020-01-08,
300234.XSHE,2020-01-08,
600370.XSHG,2020-01-08,
601998.XSHG,2020-01-08,
002756.XSHE,2020-01-08,
600555.XSHG,2020-01-08,
600171.XSHG,2020-01-08,
603990.XSHG,2020-01-08,
300128.XSHE,2020-01-08,
600233.XSHG,2020-01-08,
600081.XSHG,2020-01-08,
000628.XSHE,2020-01-08,
600908.XSHG,2020-01-08,
300269.XSHE,2020-01-08,
601177.XSHG,2020-01-08,
603626.XSHG,2020-01-08,
002330.XSHE,2020-01-08,
300412.XSHE,2020-01-08,
002472.XSHE,2020-01-08,
603879.XSHG,2020-01-08,
603829.XSHG,2020-01-08,
600775.XSHG,2020-01-08,
600998.XSHG,2020-01-08,
300304.XSHE,2020-01-08,
000555.XSHE,2020-01-08,
000678.XSHE,2020-01-08,
000066.XSHE,2020-01-08,
600511.XSHG,2020-01-08,
002252.XSHE,2020-01-08,
600837.XSHG,2020-01-08,
603866.XSHG,2020-01-08,
600855.XSHG,2020-01-08,
000626.XSHE,2020-01-08,
603608.XSHG,2020-01-08,
603096.XSHG,2020-01-08,
003816.XSHE,2020-01-08,
600734.XSHG,2020-01-08,
002340.XSHE,2020-01-08,
603055.XSHG,2020-01-08,
300650.XSHE,2020-01-08,
603318.XSHG,2020-01-08,
600231.XSHG,2020-01-08,
603718.XSHG,2020-01-08,
600307.XSHG,2020-01-08,
000584.XSHE,2020-01-08,
000428.XSHE,2020-01-08,
300127.XSHE,2020-01-08,
600874.XSHG,2020-01-08,
603378.XSHG,2020-01-08,
000790.XSHE,2020-01-08,
000088.XSHE,2020-01-08,
603183.XSHG,2020-01-08,
603867.XSHG,2020-01-08,
600805.XSHG,2020-01-08,
300169.XSHE,2020-01-08,
300424.XSHE,2020-01-08,
002591.XSHE,2020-01-08,
300685.XSHE,2020-01-08,
000151.XSHE,2020-01-08,
000521.XSHE,2020-01-08,
603690.XSHG,2020-01-08,
002666.XSHE,2020-01-08,
002643.XSHE,2020-01-08,
600576.XSHG,2020-01-08,
603881.XSHG,2020-01-08,
002331.XSHE,2020-01-08,
603938.XSHG,2020-01-08,
600710.XSHG,2020-01-08,
300080.XSHE,2020-01-08,
601636.XSHG,2020-01-08,
600594.XSHG,2020-01-08,
603027.XSHG,2020-01-08,
688016.XSHG,2020-01-08,
000930.XSHE,2020-01-08,
002654.XSHE,2020-01-08,
600094.XSHG,2020-01-08,
300787.XSHE,2020-01-08,
603317.XSHG,2020-01-08,
300211.XSHE,2020-01-08,
002911.XSHE,2020-01-08,
300316.XSHE,2020-01-08,
002352.XSHE,2020-01-08,
002269.XSHE,2020-01-08,
002531.XSHE,2020-01-08,
002004.XSHE,2020-01-08,
600593.XSHG,2020-01-08,
600238.XSHG,2020-01-08,
300115.XSHE,2020-01-08,
300240.XSHE,2020-01-08,
002006.XSHE,2020-01-08,
300394.XSHE,2020-01-08,
600229.XSHG,2020-01-08,
001979.XSHE,2020-01-08,
002596.XSHE,2020-01-08,
300692.XSHE,2020-01-08,
603309.XSHG,2020-01-08,
603083.XSHG,2020-01-08,
688006.XSHG,2020-01-08,
300790.XSHE,2020-01-08,
300447.XSHE,2020-01-08,
002155.XSHE,2020-01-08,
300559.XSHE,2020-01-08,
600207.XSHG,2020-01-08,
002077.XSHE,2020-01-08,
600854.XSHG,2020-01-08,
000911.XSHE,2020-01-08,
002927.XSHE,2020-01-08,
600160.XSHG,2020-01-08,
300158.XSHE,2020-01-08,
002359.XSHE,2020-01-08,
600282.XSHG,2020-01-08,
600127.XSHG,2020-01-08,
000498.XSHE,2020-01-08,
600979.XSHG,2020-01-08,
603615.XSHG,2020-01-08,
603020.XSHG,2020-01-08,
002782.XSHE,2020-01-08,
002530.XSHE,2020-01-08,
300013.XSHE,2020-01-08,
688009.XSHG,2020-01-08,
600305.XSHG,2020-01-08,
002767.XSHE,2020-01-08,
002919.XSHE,2020-01-08,
300480.XSHE,2020-01-08,
600007.XSHG,2020-01-08,
600112.XSHG,2020-01-08,
603106.XSHG,2020-01-08,
002798.XSHE,2020-01-08,
603538.XSHG,2020-01-08,
000990.XSHE,2020-01-08,
688022.XSHG,2020-01-08,
002378.XSHE,2020-01-08,
601766.XSHG,2020-01-08,
688003.XSHG,2020-01-08,
688198.XSHG,2020-01-08,
002426.XSHE,2020-01-08,
603648.XSHG,2020-01-08,
002095.XSHE,2020-01-08,
000587.XSHE,2020-01-08,
002193.XSHE,2020-01-08,
000819.XSHE,2020-01-08,
300546.XSHE,2020-01-08,
000039.XSHE,2020-01-08,
300786.XSHE,2020-01-08,
603618.XSHG,2020-01-08,
002017.XSHE,2020-01-08,
688029.XSHG,2020-01-08,
600717.XSHG,2020-01-08,
600107.XSHG,2020-01-08,
002712.XSHE,2020-01-08,
603663.XSHG,2020-01-08,
300645.XSHE,2020-01-08,
600823.XSHG,2020-01-08,
000935.XSHE,2020-01-08,
000885.XSHE,2020-01-08,
600423.XSHG,2020-01-08,
603693.XSHG,2020-01-08,
300294.XSHE,2020-01-08,
300344.XSHE,2020-01-08,
002810.XSHE,2020-01-08,
002727.XSHE,2020-01-08,
002369.XSHE,2020-01-08,
300176.XSHE,2020-01-08,
000666.XSHE,2020-01-08,
603393.XSHG,2020-01-08,
600718.XSHG,2020-01-08,
600581.XSHG,2020-01-08,
600139.XSHG,2020-01-08,
300729.XSHE,2020-01-08,
600055.XSHG,2020-01-08,
002598.XSHE,2020-01-08,
300809.XSHE,2020-01-08,
600436.XSHG,2020-01-08,
300289.XSHE,2020-01-08,
300268.XSHE,2020-01-08,
603808.XSHG,2020-01-08,
601808.XSHG,2020-01-08,
600255.XSHG,2020-01-08,
300583.XSHE,2020-01-08,
603970.XSHG,2020-01-08,
603789.XSHG,2020-01-08,
002248.XSHE,2020-01-08,
300517.XSHE,2020-01-08,
603099.XSHG,2020-01-08,
603016.XSHG,2020-01-08,
600522.XSHG,2020-01-08,
300356.XSHE,2020-01-08,
000756.XSHE,2020-01-08,
002054.XSHE,2020-01-08,
002556.XSHE,2020-01-08,
600715.XSHG,2020-01-08,
002223.XSHE,2020-01-08,
002406.XSHE,2020-01-08,
600348.XSHG,2020-01-08,
600196.XSHG,2020-01-08,
603898.XSHG,2020-01-08,
603619.XSHG,2020-01-08,
000922.XSHE,2020-01-08,
603136.XSHG,2020-01-08,
603186.XSHG,2020-01-08,
002142.XSHE,2020-01-08,
600622.XSHG,2020-01-08,
002503.XSHE,2020-01-08,
002011.XSHE,2020-01-08,
300399.XSHE,2020-01-08,
000735.XSHE,2020-01-08,
600477.XSHG,2020-01-08,
300725.XSHE,2020-01-08,
002374.XSHE,2020-01-08,
002208.XSHE,2020-01-08,
300682.XSHE,2020-01-08,
603979.XSHG,2020-01-08,
300355.XSHE,2020-01-08,
002922.XSHE,2020-01-08,
603869.XSHG,2020-01-08,
002037.XSHE,2020-01-08,
300167.XSHE,2020-01-08,
300529.XSHE,2020-01-08,
600444.XSHG,2020-01-08,
600302.XSHG,2020-01-08,
300134.XSHE,2020-01-08,
002595.XSHE,2020-01-08,
300202.XSHE,2020-01-08,
600526.XSHG,2020-01-08,
600876.XSHG,2020-01-08,
002317.XSHE,2020-01-08,
603279.XSHG,2020-01-08,
600804.XSHG,2020-01-08,
000605.XSHE,2020-01-08,
002394.XSHE,2020-01-08,
601211.XSHG,2020-01-08,
600021.XSHG,2020-01-08,
300379.XSHE,2020-01-08,
000913.XSHE,2020-01-08,
002417.XSHE,2020-01-08,
600571.XSHG,2020-01-08,
300402.XSHE,2020-01-08,
600490.XSHG,2020-01-08,
002124.XSHE,2020-01-08,
002133.XSHE,2020-01-08,
002702.XSHE,2020-01-08,
000008.XSHE,2020-01-08,
300184.XSHE,2020-01-08,
000800.XSHE,2020-01-08,
600230.XSHG,2020-01-08,
000760.XSHE,2020-01-08,
002872.XSHE,2020-01-08,
000567.XSHE,2020-01-08,
601058.XSHG,2020-01-08,
300434.XSHE,2020-01-08,
603936.XSHG,2020-01-08,
600241.XSHG,2020-01-08,
300332.XSHE,2020-01-08,
000600.XSHE,2020-01-08,
600488.XSHG,2020-01-08,
603997.XSHG,2020-01-08,
603989.XSHG,2020-01-08,
300229.XSHE,2020-01-08,
000711.XSHE,2020-01-08,
601005.XSHG,2020-01-08,
002466.XSHE,2020-01-08,
600530.XSHG,2020-01-08,
002241.XSHE,2020-01-08,
000938.XSHE,2020-01-08,
002539.XSHE,2020-01-08,
600336.XSHG,2020-01-08,
000509.XSHE,2020-01-08,
600415.XSHG,2020-01-08,
601369.XSHG,2020-01-08,
601929.XSHG,2020-01-08,
601968.XSHG,2020-01-08,
603788.XSHG,2020-01-08,
300147.XSHE,2020-01-08,
300789.XSHE,2020-01-08,
601011.XSHG,2020-01-08,
600658.XSHG,2020-01-08,
300422.XSHE,2020-01-08,
600586.XSHG,2020-01-08,
002777.XSHE,2020-01-08,
600467.XSHG,2020-01-08,
002071.XSHE,2020-01-08,
000917.XSHE,2020-01-08,
002103.XSHE,2020-01-08,
002926.XSHE,2020-01-08,
300287.XSHE,2020-01-08,
300295.XSHE,2020-01-08,
002431.XSHE,2020-01-08,
002360.XSHE,2020-01-08,
600577.XSHG,2020-01-08,
603260.XSHG,2020-01-08,
600845.XSHG,2020-01-08,
002602.XSHE,2020-01-08,
300805.XSHE,2020-01-08,
603189.XSHG,2020-01-08,
300426.XSHE,2020-01-08,
603900.XSHG,2020-01-08,
601098.XSHG,2020-01-08,
000782.XSHE,2020-01-08,
600272.XSHG,2020-01-08,
300288.XSHE,2020-01-08,
000950.XSHE,2020-01-08,
002237.XSHE,2020-01-08,
300442.XSHE,2020-01-08,
300759.XSHE,2020-01-08,
300683.XSHE,2020-01-08,
603508.XSHG,2020-01-08,
601228.XSHG,2020-01-08,
300360.XSHE,2020-01-08,
300737.XSHE,2020-01-08,
601555.XSHG,2020-01-08,
603101.XSHG,2020-01-08,
002951.XSHE,2020-01-08,
300607.XSHE,2020-01-08,
002408.XSHE,2020-01-08,
601077.XSHG,2020-01-08,
300649.XSHE,2020-01-08,
000717.XSHE,2020-01-08,
600579.XSHG,2020-01-08,
600966.XSHG,2020-01-08,
600628.XSHG,2020-01-08,
002273.XSHE,2020-01-08,
300509.XSHE,2020-01-08,
600629.XSHG,2020-01-08,
300048.XSHE,2020-01-08,
002638.XSHE,2020-01-08,
600826.XSHG,2020-01-08,
002196.XSHE,2020-01-08,
300768.XSHE,2020-01-08,
300588.XSHE,2020-01-08,
600297.XSHG,2020-01-08,
600846.XSHG,2020-01-08,
002795.XSHE,2020-01-08,
300612.XSHE,2020-01-08,
002282.XSHE,2020-01-08,
002432.XSHE,2020-01-08,
600746.XSHG,2020-01-08,
300105.XSHE,2020-01-08,
600392.XSHG,2020-01-08,
300005.XSHE,2020-01-08,
688128.XSHG,2020-01-08,
000007.XSHE,2020-01-08,
600898.XSHG,2020-01-08,
603339.XSHG,2020-01-08,
600761.XSHG,2020-01-08,
002921.XSHE,2020-01-08,
002616.XSHE,2020-01-08,
603023.XSHG,2020-01-08,
300484.XSHE,2020-01-08,
600386.XSHG,2020-01-08,
603160.XSHG,2020-01-08,
002104.XSHE,2020-01-08,
000021.XSHE,2020-01-08,
601002.XSHG,2020-01-08,
601155.XSHG,2020-01-08,
002947.XSHE,2020-01-08,
002576.XSHE,2020-01-08,
300243.XSHE,2020-01-08,
300632.XSHE,2020-01-08,
300561.XSHE,2020-01-08,
300513.XSHE,2020-01-08,
601258.XSHG,2020-01-08,
002493.XSHE,2020-01-08,
603876.XSHG,2020-01-08,
688357.XSHG,2020-01-08,
300125.XSHE,2020-01-08,
002288.XSHE,2020-01-08,
603895.XSHG,2020-01-08,
002637.XSHE,2020-01-08,
600506.XSHG,2020-01-08,
000966.XSHE,2020-01-08,
600732.XSHG,2020-01-08,
300568.XSHE,2020-01-08,
600252.XSHG,2020-01-08,
002462.XSHE,2020-01-08,
600643.XSHG,2020-01-08,
300542.XSHE,2020-01-08,
002688.XSHE,2020-01-08,
002841.XSHE,2020-01-08,
600818.XSHG,2020-01-08,
600069.XSHG,2020-01-08,
300009.XSHE,2020-01-08,
300743.XSHE,2020-01-08,
601168.XSHG,2020-01-08,
002366.XSHE,2020-01-08,
601677.XSHG,2020-01-08,
000581.XSHE,2020-01-08,
300419.XSHE,2020-01-08,
603214.XSHG,2020-01-08,
002950.XSHE,2020-01-08,
300375.XSHE,2020-01-08,
600429.XSHG,2020-01-08,
603698.XSHG,2020-01-08,
603685.XSHG,2020-01-08,
601727.XSHG,2020-01-08,
000633.XSHE,2020-01-08,
002632.XSHE,2020-01-08,
300695.XSHE,2020-01-08,
000732.XSHE,2020-01-08,
000540.XSHE,2020-01-08,
603920.XSHG,2020-01-08,
300653.XSHE,2020-01-08,
600769.XSHG,2020-01-08,
000803.XSHE,2020-01-08,
300600.XSHE,2020-01-08,
002373.XSHE,2020-01-08,
600909.XSHG,2020-01-08,
300483.XSHE,2020-01-08,
603288.XSHG,2020-01-08,
002167.XSHE,2020-01-08,
000630.XSHE,2020-01-08,
603650.XSHG,2020-01-08,
300654.XSHE,2020-01-08,
600278.XSHG,2020-01-08,
300631.XSHE,2020-01-08,
002033.XSHE,2020-01-08,
300190.XSHE,2020-01-08,
300553.XSHE,2020-01-08,
600609.XSHG,2020-01-08,
002773.XSHE,2020-01-08,
601108.XSHG,2020-01-08,
002161.XSHE,2020-01-08,
603567.XSHG,2020-01-08,
300752.XSHE,2020-01-08,
600776.XSHG,2020-01-08,
603286.XSHG,2020-01-08,
600118.XSHG,2020-01-08,
002030.XSHE,2020-01-08,
600983.XSHG,2020-01-08,
300369.XSHE,2020-01-08,
002812.XSHE,2020-01-08,
000068.XSHE,2020-01-08,
603311.XSHG,2020-01-08,
600540.XSHG,2020-01-08,
601577.XSHG,2020-01-08,
601865.XSHG,2020-01-08,
002325.XSHE,2020-01-08,
600978.XSHG,2020-01-08,
000957.XSHE,2020-01-08,
600031.XSHG,2020-01-08,
300753.XSHE,2020-01-08,
601199.XSHG,2020-01-08,
300782.XSHE,2020-01-08,
002837.XSHE,2020-01-08,
300325.XSHE,2020-01-08,
600303.XSHG,2020-01-08,
600977.XSHG,2020-01-08,
002447.XSHE,2020-01-08,
603133.XSHG,2020-01-08,
000422.XSHE,2020-01-08,
600873.XSHG,2020-01-08,
002486.XSHE,2020-01-08,
600390.XSHG,2020-01-08,
002296.XSHE,2020-01-08,
603716.XSHG,2020-01-08,
603516.XSHG,2020-01-08,
002287.XSHE,2020-01-08,
603301.XSHG,2020-01-08,
000687.XSHE,2020-01-08,
300059.XSHE,2020-01-08,
300675.XSHE,2020-01-08,
300576.XSHE,2020-01-08,
000821.XSHE,2020-01-08,
603488.XSHG,2020-01-08,
600435.XSHG,2020-01-08,
600275.XSHG,2020-01-08,
600277.XSHG,2020-01-08,
000970.XSHE,2020-01-08,
600648.XSHG,2020-01-08,
002096.XSHE,2020-01-08,
603168.XSHG,2020-01-08,
688111.XSHG,2020-01-08,
300351.XSHE,2020-01-08,
601818.XSHG,2020-01-08,
688122.XSHG,2020-01-08,
603192.XSHG,2020-01-08,
002528.XSHE,2020-01-08,
300208.XSHE,2020-01-08,
601588.XSHG,2020-01-08,
600155.XSHG,2020-01-08,
300312.XSHE,2020-01-08,
300459.XSHE,2020-01-08,
000909.XSHE,2020-01-08,
600170.XSHG,2020-01-08,
300570.XSHE,2020-01-08,
300100.XSHE,2020-01-08,
002745.XSHE,2020-01-08,
688196.XSHG,2020-01-08,
300187.XSHE,2020-01-08,
603081.XSHG,2020-01-08,
002899.XSHE,2020-01-08,
600212.XSHG,2020-01-08,
600346.XSHG,2020-01-08,
600693.XSHG,2020-01-08,
600695.XSHG,2020-01-08,
603700.XSHG,2020-01-08,
603610.XSHG,2020-01-08,
603035.XSHG,2020-01-08,
000893.XSHE,2020-01-08,
002048.XSHE,2020-01-08,
600723.XSHG,2020-01-08,
300699.XSHE,2020-01-08,
000826.XSHE,2020-01-08,
000710.XSHE,2020-01-08,
600770.XSHG,2020-01-08,
300045.XSHE,2020-01-08,
603326.XSHG,2020-01-08,
002651.XSHE,2020-01-08,
600807.XSHG,2020-01-08,
300155.XSHE,2020-01-08,
688268.XSHG,2020-01-08,
002955.XSHE,2020-01-08,
300177.XSHE,2020-01-08,
002367.XSHE,2020-01-08,
000823.XSHE,2020-01-08,
300201.XSHE,2020-01-08,
300027.XSHE,2020-01-08,
002256.XSHE,2020-01-08,
002878.XSHE,2020-01-08,
002708.XSHE,2020-01-08,
002435.XSHE,2020-01-08,
300131.XSHE,2020-01-08,
000607.XSHE,2020-01-08,
000738.XSHE,2020-01-08,
002236.XSHE,2020-01-08,
603038.XSHG,2020-01-08,
600373.XSHG,2020-01-08,
002229.XSHE,2020-01-08,
002770.XSHE,2020-01-08,
603919.XSHG,2020-01-08,
000820.XSHE,2020-01-08,
000620.XSHE,2020-01-08,
600814.XSHG,2020-01-08,
688288.XSHG,2020-01-08,
000919.XSHE,2020-01-08,
600332.XSHG,2020-01-08,
600997.XSHG,2020-01-08,
002189.XSHE,2020-01-08,
300409.XSHE,2020-01-08,
600148.XSHG,2020-01-08,
300429.XSHE,2020-01-08,
600198.XSHG,2020-01-08,
600662.XSHG,2020-01-08,
000612.XSHE,2020-01-08,
300277.XSHE,2020-01-08,
600468.XSHG,2020-01-08,
002570.XSHE,2020-01-08,
002062.XSHE,2020-01-08,
300309.XSHE,2020-01-08,
300475.XSHE,2020-01-08,
600063.XSHG,2020-01-08,
600146.XSHG,2020-01-08,
300069.XSHE,2020-01-08,
300354.XSHE,2020-01-08,
600663.XSHG,2020-01-08,
002743.XSHE,2020-01-08,
300456.XSHE,2020-01-08,
600779.XSHG,2020-01-08,
002039.XSHE,2020-01-08,
002458.XSHE,2020-01-08,
300785.XSHE,2020-01-08,
603010.XSHG,2020-01-08,
600213.XSHG,2020-01-08,
600743.XSHG,2020-01-08,
002972.XSHE,2020-01-08,
000677.XSHE,2020-01-08,
600023.XSHG,2020-01-08,
603222.XSHG,2020-01-08,
300566.XSHE,2020-01-08,
300780.XSHE,2020-01-08,
002234.XSHE,2020-01-08,
002397.XSHE,2020-01-08,
300382.XSHE,2020-01-08,
002624.XSHE,2020-01-08,
002866.XSHE,2020-01-08,
002487.XSHE,2020-01-08,
600410.XSHG,2020-01-08,
300284.XSHE,2020-01-08,
002227.XSHE,2020-01-08,
000923.XSHE,2020-01-08,
002402.XSHE,2020-01-08,
601333.XSHG,2020-01-08,
002634.XSHE,2020-01-08,
002081.XSHE,2020-01-08,
688188.XSHG,2020-01-08,
002781.XSHE,2020-01-08,
600289.XSHG,2020-01-08,
600388.XSHG,2020-01-08,
002805.XSHE,2020-01-08,
