code,date,momentum_5d
603999.XSHG,2022-12-07,0.0014858841010401136
300510.XSHE,2022-12-07,0.015398829688943572
002289.XSHE,2022-12-07,0.09926769731489027
002481.XSHE,2022-12-07,0.09329027628274122
300724.XSHE,2022-12-07,-0.0758880516684608
688328.XSHG,2022-12-07,0.013982642237222898
600220.XSHG,2022-12-07,0.031013916500994165
600730.XSHG,2022-12-07,0.07853260869565215
603108.XSHG,2022-12-07,0.008909768346023084
600199.XSHG,2022-12-07,0.05584164789185708
601018.XSHG,2022-12-07,0.00421940928270037
601336.XSHG,2022-12-07,0.04925677645001447
000951.XSHE,2022-12-07,-0.00267229254571022
600599.XSHG,2022-12-07,0.16816326530612247
002443.XSHE,2022-12-07,0.011123897199846633
688161.XSHG,2022-12-07,0.037209302325581284
603969.XSHG,2022-12-07,0.029077117572692934
600883.XSHG,2022-12-07,0.018171955519392435
300307.XSHE,2022-12-07,0.011722272317403082
603917.XSHG,2022-12-07,-0.08783297336213114
301088.XSHE,2022-12-07,0.019001085776329862
600355.XSHG,2022-12-07,0.0915564598168872
300547.XSHE,2022-12-07,-0.023164905168669425
000554.XSHE,2022-12-07,0.04190919674039573
000516.XSHE,2022-12-07,0.033080408319231314
301236.XSHE,2022-12-07,-0.00847164591977878
601229.XSHG,2022-12-07,0.011621472053126691
600039.XSHG,2022-12-07,-0.040083548836284066
301228.XSHE,2022-12-07,0.006282124500285535
601020.XSHG,2022-12-07,0.011838989739542338
000869.XSHE,2022-12-07,0.03264011279520607
603725.XSHG,2022-12-07,-0.0017857142857142794
603177.XSHG,2022-12-07,0.10461538461538455
600288.XSHG,2022-12-07,0.003908241291418868
300164.XSHE,2022-12-07,-0.024637681159420333
002012.XSHE,2022-12-07,0.03484087102177558
605133.XSHG,2022-12-07,0.03943161634103021
300936.XSHE,2022-12-07,0.02188940092165903
688182.XSHG,2022-12-07,0.000801924619085792
002590.XSHE,2022-12-07,0.0
300738.XSHE,2022-12-07,0.03608022672770872
300894.XSHE,2022-12-07,0.044578768417075976
300207.XSHE,2022-12-07,0.019440124416796323
002938.XSHE,2022-12-07,0.0012944983818770073
600095.XSHG,2022-12-07,0.05307777368227051
002876.XSHE,2022-12-07,-0.029805851791085636
002502.XSHE,2022-12-07,0.011245674740484324
002542.XSHE,2022-12-07,0.006384408602150504
000736.XSHE,2022-12-07,-0.10801244234688412
600623.XSHG,2022-12-07,0.03707654020011186
301012.XSHE,2022-12-07,0.0670103092783505
300534.XSHE,2022-12-07,-0.05102551275637812
603815.XSHG,2022-12-07,-0.0064446831364125545
000096.XSHE,2022-12-07,-0.005992808629644464
300359.XSHE,2022-12-07,0.022182786157941337
002826.XSHE,2022-12-07,-0.03742038216560517
600382.XSHG,2022-12-07,0.048547129695251545
300512.XSHE,2022-12-07,0.01620745542949753
600588.XSHG,2022-12-07,-0.009600957763559848
300885.XSHE,2022-12-07,0.016156176371592057
600361.XSHG,2022-12-07,0.021009549795361515
600236.XSHG,2022-12-07,-0.016174250593055883
000565.XSHE,2022-12-07,-0.0016376663254861201
000998.XSHE,2022-12-07,0.045660010299250375
300531.XSHE,2022-12-07,0.07685627442466347
002224.XSHE,2022-12-07,0.019254278728606522
002337.XSHE,2022-12-07,0.006092916984006047
688055.XSHG,2022-12-07,0.015837104072398356
002453.XSHE,2022-12-07,0.04489877731008218
601512.XSHG,2022-12-07,-0.02350427350427342
300799.XSHE,2022-12-07,0.11331121708480207
603697.XSHG,2022-12-07,0.10699588477366251
000155.XSHE,2022-12-07,-0.030247479376718567
301205.XSHE,2022-12-07,0.027007818052594113
301129.XSHE,2022-12-07,-0.0454420647995607
600667.XSHG,2022-12-07,-0.0015777847901546904
300437.XSHE,2022-12-07,0.018887541154046117
002836.XSHE,2022-12-07,-0.026726057906458878
600537.XSHG,2022-12-07,-0.020729092208720545
603816.XSHG,2022-12-07,0.14470604433429712
300514.XSHE,2022-12-07,-0.019566142067205528
300033.XSHE,2022-12-07,0.03799422478898262
002459.XSHE,2022-12-07,-0.01732718894009211
300084.XSHE,2022-12-07,-0.019806338028169
301176.XSHE,2022-12-07,-0.019959058341862845
688278.XSHG,2022-12-07,0.008455034588777721
000679.XSHE,2022-12-07,0.05938009787928222
688766.XSHG,2022-12-07,0.02346274295372064
600403.XSHG,2022-12-07,-0.004185559818625784
688173.XSHG,2022-12-07,-0.00392464678178972
300366.XSHE,2022-12-07,-0.031836022677714904
603280.XSHG,2022-12-07,-0.02320748181503296
000055.XSHE,2022-12-07,-0.009735202492211825
300876.XSHE,2022-12-07,0.03139458030403164
002992.XSHE,2022-12-07,-0.038692298273539816
300025.XSHE,2022-12-07,0.013688402190144222
688676.XSHG,2022-12-07,-0.01734104046242768
300363.XSHE,2022-12-07,0.015272409923949848
600290.XSHG,2022-12-07,-0.02088554720133673
300994.XSHE,2022-12-07,0.06105366814377167
688419.XSHG,2022-12-07,-0.0018087855297157507
603008.XSHG,2022-12-07,0.05508382320923144
601236.XSHG,2022-12-07,-0.001097694840834218
600742.XSHG,2022-12-07,-0.005388634879163967
300346.XSHE,2022-12-07,0.013134241809220182
300726.XSHE,2022-12-07,0.0006483682731790452
