code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.902208,-0.673026,0.48688,0.048801,-1.153547,0.902692,-0.3635219999999999,-0.301984,0.043989,1.820469
000002.XSHE,0.902208,-1.303165,-0.34123,-0.330014,-1.153547,0.39849,0.0076319999999999,2.121342,0.545247,1.34062
000004.XSHE,-2.364887,-0.038551,-0.4490369999999999,1.253257,1.552337,-0.1726869999999999,1.5388110000000002,-0.7651939999999999,-0.721244,-1.42331
000005.XSHE,-2.594045,-0.53959,-1.424477,-1.25637,1.028191,0.4030829999999999,-0.642293,-0.820382,1.4063450000000002,-0.798323
000006.XSHE,-1.656639,0.984789,-0.876801,-0.219029,2.20751,1.400097,-0.084598,-1.004487,-0.331189,0.345471
000007.XSHE,-2.486882,-2.308201,-0.46369,0.564978,1.294684,-1.305763,0.458611,-0.774169,-2.726297,-2.337195
000008.XSHE,-1.71744,-0.898626,-1.7804080000000002,-1.064829,2.20089,1.678311,-0.657367,-0.41444,0.664773,-0.5679890000000001
000009.XSHE,-0.8167939999999999,1.3643040000000002,-0.258061,-0.739185,1.602637,-0.378621,0.864764,-0.932122,-0.137477,0.581961
000010.XSHE,-2.4115450000000003,-0.562238,-0.619383,0.89992,1.459404,-1.023545,-0.05495,-1.243461,-0.356943,-0.009886
000011.XSHE,-1.706813,1.170369,-0.457007,0.911612,2.202642,-0.1180359999999999,0.4492779999999999,-0.28824,1.366799,1.189616
000012.XSHE,-0.691787,1.0293450000000002,0.41251,0.2008869999999999,1.4287459999999998,-0.040767,1.3695190000000002,-0.2892119999999999,-0.622885,-0.40936
000014.XSHE,-3.019953,0.925876,-1.237502,-0.8942959999999999,-0.434958,0.198839,-0.0371839999999999,-0.241728,-0.524825,-0.308915
000016.XSHE,-0.993099,1.208284,-0.3881489999999999,0.179781,1.818694,0.2024119999999999,1.258665,-0.691983,1.464474,1.624819
000017.XSHE,-3.209279,-0.293055,-2.156687,0.4880529999999999,-1.311112,-1.445801,-0.163139,-0.73407,-2.315584,-0.272604
000019.XSHE,-1.525357,0.333386,-0.906463,-0.024135,2.194665,0.121996,0.823274,-0.110097,2.029666,-0.650305
000020.XSHE,-2.521208,0.21499,-1.343753,-0.505714,1.213496,-1.117225,-0.375537,-0.610969,0.644907,-0.546244
000021.XSHE,-0.492299,1.848741,0.136896,-0.6109359999999999,1.122798,-0.6559149999999999,0.679841,-0.629124,-0.139901,-0.187614
000023.XSHE,-2.742118,-0.62721,-0.424521,0.017224,0.59502,-0.8354590000000001,-0.864403,-0.266329,0.778883,-0.2192719999999999
000025.XSHE,-1.683598,-0.0129419999999999,-1.194532,-0.22943,2.205588,-0.928048,-0.184095,-0.471408,0.4242729999999999,-1.214379
000026.XSHE,-2.077265,0.986303,-0.356214,0.360109,1.980478,0.319917,0.697889,0.295741,-0.0623549999999999,-0.963001
000027.XSHE,-0.432432,-0.079422,-0.422475,-0.391076,1.025468,1.418292,-0.651706,1.335195,0.450188,2.0241290000000003
000028.XSHE,-0.8039689999999999,-0.74858,-0.614904,0.461676,1.585528,0.689675,0.319977,0.639706,0.5189090000000001,-0.248142
000029.XSHE,-1.685186,-1.746834,-1.890679,0.82571,2.205425,0.091789,-0.4990819999999999,-0.905712,0.019116,-1.0966280000000002
000030.XSHE,-1.140336,0.7068180000000001,0.35089,0.401609,1.9682580000000005,0.16209,-0.297625,0.416281,0.4435489999999999,-0.7938
000031.XSHE,-0.81899,-0.239851,-1.550014,-0.910485,1.605548,1.6595950000000002,-0.942567,2.121342,0.17989,2.0241290000000003
000032.XSHE,-1.624044,0.989911,0.196205,-0.373035,2.207717,-0.8741690000000001,-0.726825,-0.716709,-0.6861510000000001,-1.017523
