code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.957231,-0.5452819999999999,-0.661513,-0.0419579999999999,-1.192882,1.913336,-0.157639,0.019653,0.203448,1.9189
000002.XSHE,0.957231,-0.7902060000000001,-0.8800110000000001,0.7031850000000001,-1.192882,1.592449,0.50997,2.005824,0.111492,2.008212
000004.XSHE,-2.451725,0.332813,-0.508631,0.489687,1.20846,-0.088958,1.160758,-0.815437,-1.411475,-1.443945
000005.XSHE,-2.793171,-1.2044,-0.373341,-0.116477,0.1973369999999999,0.495692,-0.8325389999999999,-1.199894,-1.287243,-0.900279
000006.XSHE,-1.909578,-0.916495,-0.636346,-0.981302,2.03264,2.73433,-1.15511,-2.960807,-0.424954,1.200706
000007.XSHE,-2.817756,-1.135515,-0.105601,1.265769,0.107992,-1.518623,0.53392,-1.106378,-1.413555,-0.488796
000008.XSHE,-1.719019,0.106566,-0.173035,0.089432,2.128801,1.41379,0.253798,-1.068791,-0.919924,-0.241584
000009.XSHE,-0.270471,1.951957,0.0487649999999999,0.42706,0.749386,-0.831033,1.385357,-0.694396,0.382901,0.105167
000010.XSHE,-2.609035,-1.159483,-0.448258,-0.479684,0.794479,-0.990273,-0.191445,-1.337752,0.904617,0.112245
000011.XSHE,-1.798906,-0.398065,-0.4293,-0.778191,2.099427,0.562657,-0.408729,0.5957439999999999,0.7045520000000001,1.101308
000012.XSHE,-0.451206,0.220834,0.202018,0.074224,1.048985,-0.2193719999999999,0.2342989999999999,0.94257,-0.823039,-0.547538
000014.XSHE,-3.097289,-1.1664450000000002,-0.506599,-0.180332,-1.076604,0.135769,-0.200934,-0.660734,-1.427049,0.025281
000016.XSHE,-1.076148,-0.4147119999999999,-0.2083219999999999,-0.6197090000000001,1.878577,0.299482,-0.516368,-1.040175,0.268401,2.018071
000017.XSHE,-2.985309,0.004589,-0.234355,-0.627113,-0.563992,-1.589204,-0.53267,-0.910782,-1.2439129999999998,-0.316633
000019.XSHE,-1.645832,-0.739737,-0.473678,-0.983198,2.1425240000000003,0.341925,0.427871,-0.609907,1.964409,-0.541454
000020.XSHE,-2.6687950000000003,-0.662837,-0.485793,-1.358955,0.6143569999999999,-1.167733,-1.495066,-0.806936,-0.196705,-0.557635
000021.XSHE,-0.708774,-0.227417,-0.579091,-0.5278619999999999,1.439134,-0.092021,-0.316048,-0.400329,-0.224372,-0.352969
000023.XSHE,-3.051304,-0.964238,-0.552271,-0.937348,-0.8597799999999999,-0.735341,-1.861116,-0.926394,0.280964,-0.296488
000025.XSHE,-1.843013,-0.901178,-0.582651,-1.415071,2.076525,-0.8779379999999999,-0.947174,-0.7037180000000001,-0.258804,-1.121817
000026.XSHE,-2.1071310000000003,0.210886,-0.538308,-0.965055,1.832698,0.4911609999999999,-0.062048,0.763303,0.281703,-1.049113
000027.XSHE,-0.272496,-0.269638,-0.088114,0.335075,0.752826,2.73433,-0.460715,0.409114,0.489856,2.018071
000028.XSHE,-1.073284,-1.081271,-0.575589,-1.096612,1.875832,1.856731,-0.81209,1.029133,0.102172,-0.2059079999999999
000029.XSHE,-1.664153,-1.490836,-0.4229449999999999,-0.26831,2.140241,0.102261,-1.559608,-1.7749990000000002,-0.389914,-1.003197
000030.XSHE,-1.274564,0.556664,0.032279,-0.094073,2.037621,0.522333,-0.810138,0.475254,-0.112804,-0.772429
000031.XSHE,-0.948703,-1.336642,-0.659486,-0.200441,1.745186,2.475038,-0.951506,-0.498234,-0.296584,2.018071
000032.XSHE,-0.552608,-0.53356,-0.145669,0.977565,1.208765,-0.843277,0.047164,-1.64545,-0.317786,1.213433
000034.XSHE,-1.401528,0.019794,-0.793412,0.014792,2.104055,0.361165,0.779806,0.532914,0.4699689999999999,0.463051
000035.XSHE,-1.150493,-0.739468,0.149444,0.061463,1.945531,1.415166,-0.708471,0.025788,1.42124,2.018071
000036.XSHE,-1.877053,-0.605691,-0.062178,-0.27847,2.055504,1.009414,-0.939775,-0.302155,-1.4406,-0.211008
000037.XSHE,-2.221241,-0.058134,-0.8522120000000001,-0.160699,1.666636,-0.003675,-0.340171,-0.783012,-2.396868,-0.932944
000038.XSHE,-2.00691,-0.509666,-0.931721,0.151426,1.947525,0.0136979999999999,-0.1979119999999999,-1.732058,-0.564884,-1.377176
000039.XSHE,0.195667,-0.6911619999999999,0.07182,-0.258292,-0.059471,1.296596,0.102204,2.005824,0.336279,0.491864
000040.XSHE,-2.05148,-0.225132,0.033878,0.2938989999999999,1.899946,2.73433,0.653458,-1.427752,-1.733179,0.085379
000042.XSHE,-2.001587,-1.364064,-0.467737,0.316336,1.952842,2.73433,-1.954483,0.833001,-0.144016,2.018071
000045.XSHE,-2.224804,0.224323,-0.115838,-1.062922,1.660826,0.6582359999999999,-0.759648,-0.775582,1.0207,-0.746041
000046.XSHE,-1.453173,-1.471194,-1.29806,0.875,2.122395,2.73433,-0.962819,1.29617,-3.020159,2.018071
000048.XSHE,-1.370736,-0.826881,-0.565062,-0.53437,2.090675,-0.7937850000000001,-1.44038,0.288944,1.816769,0.674017
000049.XSHE,-1.047157,2.558374,0.761887,0.163972,1.850233,-0.893921,1.442881,-0.152756,0.720324,-0.142228
000050.XSHE,-0.386032,-0.296581,-0.6506390000000001,-1.281407,0.94285,2.3461830000000004,-0.907106,0.651274,0.334133,1.022172
000055.XSHE,-2.096874,-0.69433,-0.1838,-0.672284,1.845756,2.319057,0.065571,-0.6925859999999999,-1.6389189999999998,-0.253321
000056.XSHE,-1.573057,-0.463862,0.565822,2.8871130000000003,2.144212,0.288018,1.191503,-0.702643,-0.614581,-0.4129939999999999
000058.XSHE,-1.683398,0.025077,-0.2057679999999999,-0.282202,2.13702,-0.732698,0.6294609999999999,-0.783461,-0.925505,-0.152866
000059.XSHE,-1.287751,0.4494189999999999,-0.049998,-0.13016,2.045877,2.520217,0.11953,1.04696,-0.5167729999999999,0.97316
000060.XSHE,-0.915874,-0.1671099999999999,-0.241667,-0.7189979999999999,1.707298,0.8971100000000001,0.027851,-0.0350199999999999,-0.34456,-0.043141
000061.XSHE,-1.423471,-1.204592,-0.3028099999999999,-0.512792,2.112483,0.3003619999999999,-1.063238,0.033272,0.8245959999999999,0.339932
000062.XSHE,-0.978455,1.180788,-0.010497,-0.756447,1.778315,-0.325596,-0.8783340000000001,-0.4204529999999999,0.282663,-0.314207
000063.XSHE,0.957231,0.227761,-0.415475,-1.058067,-1.192882,-0.393424,0.452719,-0.131344,-0.2423139999999999,0.519843
000065.XSHE,-1.869877,-0.137383,-0.102197,-0.768922,2.060181,1.684205,-0.481697,1.1167129999999998,-0.256187,1.164198
000066.XSHE,-0.1552859999999999,1.241034,-0.508371,-1.030577,0.551635,-0.795914,0.729835,-0.902126,-1.93118,0.37299
000068.XSHE,-2.47955,-0.602789,0.002171,-0.216887,1.14143,-1.277676,-0.192492,-0.984991,-1.84297,2.018071
000069.XSHE,0.340584,-1.301302,-0.31078,0.686326,-0.30557,2.47554,-0.051953,2.005824,0.764525,2.018071
000070.XSHE,-2.019726,0.049667,-0.990774,-0.7927390000000001,1.934409,0.260108,-0.337406,-0.246953,-1.256489,0.242378
000078.XSHE,-1.524353,-1.250451,-0.405863,-0.8231639999999999,2.138945,0.648363,-0.512167,1.166005,0.026082,0.028667
000088.XSHE,-1.2626,-1.025551,-0.474521,-1.441393,2.029868,0.955793,-2.211421,-0.53513,0.4026389999999999,-0.669378
000089.XSHE,-0.991438,-1.6717259999999998,-0.5886939999999999,-0.814671,1.792403,0.973556,-1.127753,-1.016577,0.0551059999999999,-0.2120929999999999
000090.XSHE,-1.2707190000000002,-1.202885,-0.328802,-0.6814,2.035156,1.020408,-0.705653,2.005824,0.583067,1.726403
000096.XSHE,-2.159611,-0.508271,-0.5634140000000001,-1.221805,1.761109,0.5794189999999999,-2.211421,-0.768313,-0.273832,-1.527602
000099.XSHE,-1.912794,-0.3945909999999999,0.250093,-0.606897,2.03023,1.109567,-0.073778,-0.435121,0.279523,-0.740075
000100.XSHE,0.546656,-0.063205,-0.624671,-0.513365,-0.6376689999999999,0.047108,0.5191140000000001,2.005824,-0.663188,2.018071
000150.XSHE,-2.629827,-0.7209899999999999,0.074566,2.105446,0.733271,-0.164666,1.1004459999999998,-2.113191,-2.333171,0.911816
000151.XSHE,-2.636551,-0.8310190000000001,-0.238463,0.009819,0.7131430000000001,-0.550593,-0.088216,-2.129021,-2.636084,-0.4369439999999999
000153.XSHE,-2.560722,0.592121,0.431734,0.174016,0.930771,0.113197,0.50464,0.284906,0.456372,-0.36365
000155.XSHE,-0.369048,2.003229,1.459773,0.890418,0.914808,-1.055158,1.496569,-0.827987,-2.218695,0.315507
000156.XSHE,-1.067033,-0.458053,-0.4233979999999999,-1.21856,1.869796,1.641016,-0.721546,0.607121,0.824984,-0.40785
000157.XSHE,0.309457,0.316237,-0.752584,-0.395401,-0.253393,1.451122,0.113197,1.959238,1.853063,0.033608
000158.XSHE,-1.420667,1.337202,-0.550949,-0.084753,2.1114580000000003,0.433104,0.993408,-0.218543,-1.5895780000000002,-0.34288
000159.XSHE,-2.550266,0.084247,-0.101642,0.2318619999999999,0.959185,0.956983,0.7269,-0.913857,0.218915,-1.058071
000166.XSHE,0.919258,-0.343481,-0.264155,-0.802275,-1.149347,1.041405,-1.109034,-0.7916979999999999,0.391436,1.431518
000301.XSHE,0.769366,1.755321,0.295876,0.833275,-0.960518,-0.999835,1.329035,0.130955,1.964409,2.018071
000333.XSHE,0.957231,-0.692497,-0.23574,0.037067,-1.192882,-0.8409770000000001,-0.364103,-0.233661,0.277129,0.0400079999999999
000338.XSHE,0.957231,0.728635,-0.060443,-0.546285,-1.192882,0.1132859999999999,1.129329,0.538877,0.097074,0.582232
000400.XSHE,-0.5706439999999999,1.752934,1.040881,0.984928,1.236411,-0.327286,1.621575,-0.72382,-0.380443,-0.752683
000401.XSHE,-0.3468989999999999,-1.110026,-0.722191,-0.712052,0.87802,1.868707,-0.525302,2.005824,1.446941,0.285147
000402.XSHE,-0.89723,-1.347835,-0.653068,-0.417926,1.6851759999999998,2.73433,-0.938331,2.005824,-0.587191,2.018071
000403.XSHE,-0.831084,-0.462814,-0.648749,0.180665,1.603312,-0.475815,-0.661621,-0.8758450000000001,0.2055239999999999,-1.424672
000404.XSHE,-2.557653,-0.256459,0.018178,-1.165508,0.939151,2.214611,-0.307321,2.005824,-0.6833560000000001,-0.388157
000407.XSHE,-2.385271,-0.248771,-0.131406,-0.916139,1.358102,0.8929530000000001,-0.410249,0.085995,1.114119,-0.2043859999999999
000408.XSHE,0.1434089999999999,1.396935,2.190099,1.63463,0.0308699999999999,-1.041665,1.7984099999999998,-0.902851,-1.138251,-1.405726
000409.XSHE,-2.4624580000000003,0.775573,0.49562,0.081471,1.182915,-1.080469,0.999692,-0.8711540000000001,-0.123099,-0.8246110000000001
000410.XSHE,-1.617551,-0.663682,-0.120868,-0.159463,2.144567,-1.580329,-2.211421,-1.77712,-2.717541,2.018071
000411.XSHE,-2.439181,-0.823652,-0.149561,0.610535,1.23783,0.217781,0.426547,-0.24791,0.042781,0.466028
000413.XSHE,-1.239299,-0.526204,-0.632774,-0.610029,2.014062,2.73433,-0.386712,-1.363463,-1.497139,-0.103025
000415.XSHE,-0.919821,-1.029167,-0.2112349999999999,0.109243,1.711925,2.73433,-0.842419,1.467393,-1.144346,2.018071
000416.XSHE,-2.928171,-0.150575,-0.693488,-0.295692,-0.322277,-0.102026,-0.302637,-0.98916,-2.395638,-1.521526
000417.XSHE,-2.410843,-1.015048,-0.472192,-1.249553,1.302247,2.451576,-0.994712,0.0175069999999999,-0.920931,0.293021
000419.XSHE,-2.508316,-2.172981,-0.224554,1.539016,1.069368,1.651227,-0.000474,-0.667902,-0.8514010000000001,0.171026
000420.XSHE,-1.470151,2.106263,1.115005,-0.200905,2.127275,-0.51632,0.623334,-1.261792,-0.809821,-0.333455
000421.XSHE,-2.651149,-0.354745,-0.40562,-1.156233,0.668886,1.884437,-1.597696,2.005824,0.34462,1.668563
000422.XSHE,-1.032343,1.719711,2.498909,2.457584,1.835282,-1.18438,1.906646,2.005824,0.979458,2.018071
000423.XSHE,-0.541225,-0.094164,0.185691,0.508748,1.1911889999999998,-0.2917909999999999,0.367694,-0.592953,-1.01514,-1.303578
000425.XSHE,0.003075,-0.099271,-0.403789,-0.875697,0.275582,1.061664,-0.157063,1.795816,1.50502,-0.121865
000426.XSHE,-1.072605,0.2293199999999999,-0.452913,0.040399,1.875179,-0.333754,0.580883,-0.141216,-1.065725,-0.7530899999999999
000428.XSHE,-2.424234,-2.354373,-0.236204,2.590562,1.272139,0.222322,0.185854,-1.373733,-1.232281,0.100036
000429.XSHE,-0.99228,-1.565986,-0.222996,-1.22705,1.79331,0.335291,-1.910753,1.078603,-0.56522,0.357976
000430.XSHE,-2.722823,-0.322193,-0.165374,-0.112078,0.440297,0.368567,0.2307199999999999,-0.8856940000000001,-2.8553610000000003,0.1568099999999999
000488.XSHE,-0.743257,0.0947399999999999,-0.352906,-0.581597,1.486996,1.717524,0.5529229999999999,2.005824,-1.671303,0.721345
000498.XSHE,-1.144414,-0.791956,-0.11118,1.250127,1.940375,1.85637,1.061157,2.005824,1.418808,2.018071
000501.XSHE,-1.570254,-1.46738,-0.592747,-0.560032,2.144046,2.534121,-0.279473,1.2822870000000002,-1.538154,1.184881
