code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.959598,-0.529384,0.253083,0.0707769999999999,-1.192927,0.970864,-0.2334969999999999,-0.206138,0.1620059999999999,1.794679
000002.XSHE,0.959598,-1.2340950000000002,-0.514953,-0.211258,-1.192927,0.305392,0.139238,2.048254,0.566982,1.347423
000004.XSHE,-2.0641700000000003,0.339771,-0.5474859999999999,1.199961,1.911157,-0.592831,1.700826,-0.787784,-0.692602,-1.449843
000005.XSHE,-2.590706,-0.369538,-1.151509,-1.055869,0.90128,0.326783,-0.6763560000000001,-0.8548889999999999,1.431608,-0.8265299999999999
000006.XSHE,-1.650353,1.0638379999999998,-0.599496,-0.0207539999999999,2.154159,1.415475,0.148263,-1.039491,-0.3019949999999999,0.278049
000007.XSHE,-2.479674,-2.187603,-0.5571189999999999,0.610834,1.188109,-1.377953,0.3700489999999999,-0.813161,-2.691685,-2.353392
000008.XSHE,-1.669557,-0.859748,-1.45769,-1.083547,2.15204,1.5537,-0.6350819999999999,-0.459496,0.690723,-0.604731
000009.XSHE,-0.778167,1.453867,0.075545,-0.365237,1.53533,-0.420434,0.8933620000000001,-1.026465,-0.116917,0.5164569999999999
000010.XSHE,-2.443425,-0.505151,-0.541171,0.775483,1.272749,-1.07594,-0.010781,-1.30148,-0.328764,-0.039536
000011.XSHE,-1.580483,1.372532,0.1348089999999999,1.578803,2.155026,-0.319276,0.612373,-0.358641,1.391497,1.11184
000012.XSHE,-0.638542,0.8887950000000001,0.054415,0.18769,1.339016,-0.089305,1.2275459999999998,-0.388327,-0.596059,-0.420989
000014.XSHE,-2.97981,0.988477,-0.803547,-0.487651,-0.455504,0.03307,0.162545,-0.307069,-0.4951,-0.3452179999999999
000016.XSHE,-0.95576,1.407461,-0.737337,0.216471,1.755033,0.16743,1.291703,-0.728406,1.488615,1.682334
000017.XSHE,-3.197625,-0.445758,-1.847544,0.592453,-1.475171,-1.518529,0.005692,-0.772335,-2.283161,-0.3017869999999999
000019.XSHE,-1.4818360000000002,0.395882,-0.507716,0.290794,2.138665,0.042262,0.801417,-0.151718,2.10051,-0.686623
000020.XSHE,-2.585918,0.394184,-0.867765,-0.316575,0.914522,-1.161952,-0.404118,-0.642893,0.6724859999999999,-0.57668
000021.XSHE,-0.375868,2.181715,0.619251,-0.21075,0.927174,-0.7628159999999999,0.840348,-0.797298,-0.102499,-0.222629
000023.XSHE,-2.745937,-0.527502,-0.342044,0.4635189999999999,0.427762,-0.907454,-0.36165,-0.308346,0.805078,-0.248578
000025.XSHE,-1.592647,-0.0699149999999999,-0.8496879999999999,0.023563,2.155635,-1.032468,0.125411,-0.523579,0.452009,-1.241429
000026.XSHE,-1.97318,1.089377,0.4956069999999999,0.692843,2.002087,0.092819,0.967716,0.014038,-0.040885,-0.990792
000027.XSHE,-0.481442,-0.325389,-0.290103,-0.961097,1.09827,1.764977,-1.286579,1.593604,0.476379,2.011116
000028.XSHE,-0.707345,0.095205,-0.446558,-0.238888,1.438076,0.5445270000000001,-0.028868,0.494476,0.530903,-0.285311
000029.XSHE,-1.521541,-2.219841,-0.752442,1.180789,2.1476580000000003,-0.183783,-0.4545119999999999,-0.914777,0.047488,-1.124313
000030.XSHE,-1.049907,0.740237,0.3000219999999999,0.704833,1.855517,0.02519,-0.073652,0.315634,0.4569899999999999,-0.822626
000031.XSHE,-0.734603,-0.276604,-1.406824,-0.8414659999999999,1.476099,1.519454,-0.8188439999999999,2.048254,0.208406,2.011116
000032.XSHE,-1.494116,1.137422,0.330819,0.026363,2.141787,-1.003598,-0.507026,-0.75368,-0.655479,-1.045068
000034.XSHE,-0.979887,1.086101,0.235058,1.668262,1.781916,-0.621019,2.013391,0.325133,1.7496459999999998,0.409609
000035.XSHE,-1.274085,-0.50997,-1.253742,-0.986065,2.0422580000000004,1.652416,-1.171217,1.574952,1.723652,2.011116
000036.XSHE,-1.836495,-0.670946,-0.477516,-0.370963,2.097653,0.972801,-0.8101079999999999,-1.087918,0.88323,-0.058045
000037.XSHE,-1.7441240000000002,0.4190399999999999,-0.402961,0.575887,2.135863,-0.556363,0.171381,-0.29009,-0.370652,-1.013755
000038.XSHE,-1.927771,1.021939,-0.7218319999999999,0.16435,2.039173,0.074008,0.986654,-1.686632,-0.639196,-1.3843379999999998
000039.XSHE,0.276761,-0.045752,0.200953,1.07424,-0.194965,0.346812,0.812387,-0.205786,0.046032,1.942658
000040.XSHE,-2.080821,0.562237,-1.648364,-0.471542,1.892056,2.637136,1.057997,-2.4009970000000003,-0.119343,1.065238
000042.XSHE,-1.872763,-0.907354,-1.123683,-1.282411,2.07694,2.603387,-1.890697,-2.568648,-0.175087,2.011116
000045.XSHE,-2.271258,0.5185420000000001,-0.5515439999999999,-0.3522949999999999,1.616806,0.713928,-0.2893739999999999,-0.626929,0.4732449999999999,-1.102251
000046.XSHE,-0.750718,0.36651,-0.738688,-0.156683,1.498234,1.7582939999999998,-1.413977,0.092134,-2.304074,2.011116
000048.XSHE,-1.154909,-1.065689,0.7862439999999999,1.141618,1.952755,-1.03574,-0.538942,0.571908,1.722107,-0.2852639999999999
000049.XSHE,-1.305378,1.271131,-0.162851,-0.658021,2.061813,-0.8075979999999999,0.662744,0.264502,0.906263,-0.122918
000050.XSHE,-0.178342,0.7835850000000001,-0.7297819999999999,-1.441692,0.593144,1.375571,-0.045972,-0.144768,0.4420439999999999,0.7539680000000001
000055.XSHE,-2.029184,0.073333,-0.665557,-1.235587,1.948787,1.7499779999999998,-0.2220469999999999,0.4685399999999999,-0.80384,-0.288946
