code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.8662340000000001,-0.5823699999999999,0.935049,0.591979,-1.13132,0.640234,-0.3176199999999999,0.0371,-0.1092119999999999,1.8006490000000002
000002.XSHE,0.8662340000000001,-1.573129,-0.6141979999999999,0.093182,-1.13132,0.183565,0.178609,2.0373330000000003,0.761659,1.212271
000004.XSHE,-2.499396,-0.86088,-1.608552,1.27993,1.356903,0.011276,1.060905,-0.794706,-0.742252,-1.437227
000005.XSHE,-2.70244,-0.981603,-1.855339,-0.596887,0.8256319999999999,0.6215579999999999,-0.571178,-0.8673549999999999,1.380064,-0.809696
000006.XSHE,-1.721182,-0.419801,-1.148766,-0.480576,2.2465,1.6952490000000002,-0.289133,-1.100399,-0.350887,0.346419
000007.XSHE,-3.115483,-3.0947560000000003,-4.1369,3.2823300000000004,-0.71417,-1.152396,2.178025,-0.844253,-2.73692,-2.375744
000008.XSHE,-1.7636060000000002,-1.446676,-1.730395,-0.814234,2.238519,1.770671,-0.643853,-0.406326,0.6393770000000001,-0.569308
000009.XSHE,-0.633249,0.828895,-0.065479,-0.124581,1.3527870000000002,-0.628471,1.423173,-0.415333,-0.15712,0.429526
000010.XSHE,-2.396498,-2.183911,-0.821116,0.785121,1.574258,-1.051373,0.304955,-1.255811,-0.378629,-0.018146
000011.XSHE,-1.724851,-0.349582,-1.267683,1.046506,2.24597,-0.132222,0.5982430000000001,-0.351827,1.339395,1.27183
000012.XSHE,-0.810126,0.750134,-0.331479,-0.3310599999999999,1.608692,0.090112,0.822471,-0.077823,-0.6292909999999999,-0.4286529999999999
000014.XSHE,-3.034965,-0.534187,-1.422165,-0.659118,-0.362592,0.215984,0.2084389999999999,-0.2415389999999999,-0.543607,-0.312136
000016.XSHE,-1.060029,0.398208,-0.7335109999999999,-0.677801,1.912342,0.26327,0.7128359999999999,-0.710767,1.436047,1.641312
000017.XSHE,-3.139701,-1.156107,-1.592108,-0.161797,-0.825025,-1.465257,-0.009019,-0.738691,-2.3302110000000003,-0.282894
000019.XSHE,-1.587285,0.248049,-1.415602,-0.446477,2.245717,0.184222,0.906245,-0.092896,1.99014,-0.6502020000000001
000020.XSHE,-2.641139,0.114177,-1.533975,0.046973,1.000807,-1.085125,-0.022787,-0.6023189999999999,0.622663,-0.556138
000021.XSHE,-0.425556,0.500599,-0.023061,-0.2070139999999999,1.0199200000000002,-0.726712,0.983249,-0.701511,-0.261276,-0.204224
000023.XSHE,-2.759907,-0.6345930000000001,-0.84583,-0.816242,0.649412,-0.8406520000000001,-1.008343,-0.250927,0.7540319999999999,-0.229395
000025.XSHE,-1.786566,-0.6795479999999999,-1.578373,-0.739228,2.232483,-0.8896700000000001,-0.385574,-0.462676,0.4022,-1.227602
000026.XSHE,-1.816025,0.578829,-0.27087,0.364295,2.222941,-0.1157779999999999,1.06894,0.011557,0.3109369999999999,-1.00234
000027.XSHE,-0.130072,-1.106158,-0.281556,1.446353,0.508013,0.49023,0.11797,0.671636,0.4251279999999999,1.987274
000028.XSHE,-0.924469,-0.735237,-1.21548,-0.506027,1.757022,0.906521,-0.035565,0.982611,0.493234,-0.237044
000029.XSHE,-1.633392,-1.837717,-2.027362,1.423859,2.250325,-0.0407709999999999,-0.122666,-0.923898,-0.0019649999999999,-1.109533
000030.XSHE,-1.113776,-0.081028,-0.503884,0.283088,1.967086,0.054147,-0.596594,0.38741,0.4348689999999999,-0.8054100000000001
000031.XSHE,-0.909766,-1.721199,-1.901348,0.3174929999999999,1.738789,1.86814,-0.917353,2.118985,0.005758,1.987274
000032.XSHE,-1.482393,-0.998046,-0.467167,1.347997,2.219078,-0.989574,-0.362467,-0.729578,-0.703192,-1.031258
000034.XSHE,-1.290409,0.337215,-1.311002,0.443442,2.11642,-0.295896,1.0288540000000002,1.012397,1.704748,0.503016
000035.XSHE,-1.27689,-1.642753,-1.598263,-0.367766,2.106751,1.482623,-0.8799530000000001,1.468021,1.643327,1.987274
000036.XSHE,-1.852365,-1.002998,-1.025616,-1.140495,2.208342,0.958577,-0.99131,-1.13345,0.8315540000000001,-0.0364899999999999
000037.XSHE,-1.926149,-0.803501,-1.968033,0.509274,2.168841,-0.33742,0.446191,-0.180632,-0.419752,-0.998811
000038.XSHE,-1.968154,-0.421175,-1.492924,-0.213769,2.140291,0.1361619999999999,0.7015779999999999,-1.7136630000000002,-0.6890029999999999,-1.37145
000039.XSHE,0.053554,0.8800870000000001,0.347518,0.270485,0.180311,0.5811430000000001,0.443867,0.3855,0.049683,1.6537939999999998
000040.XSHE,-2.16325,-0.584674,-2.27124,0.3130969999999999,1.946911,2.854428,1.03245,-2.345395,-0.169702,1.389223
000042.XSHE,-1.869689,-1.531406,-1.1169440000000002,-1.486071,2.200266,2.467077,-2.037974,-2.503015,-0.224255,1.987274
000045.XSHE,-2.234479,-0.857748,-0.950192,-0.625506,1.850117,0.629801,-0.423404,-0.602742,0.422968,-1.080886
000046.XSHE,-1.002728,-1.363712,-1.943161,0.117461,1.849594,2.459234,-1.538352,0.401266,-2.349553,1.987274
000048.XSHE,-1.345259,-0.011178,-0.781751,0.406407,2.152468,-0.90983,-0.610783,0.780556,1.670144,-0.2661449999999999
000049.XSHE,-1.048883,0.930615,0.905794,-0.042486,1.900483,-0.977609,0.858284,-0.067162,0.8770319999999999,-0.122342
000050.XSHE,-0.2776409999999999,0.204291,-0.290265,-0.8425309999999999,0.767612,1.361487,0.230581,-0.048199,0.396701,0.705609
000055.XSHE,-1.996987,-1.3892520000000002,-1.110228,-0.955434,2.1180830000000004,1.577847,-0.078953,0.403423,-0.851466,-0.251913
000056.XSHE,-2.431826,-1.903804,-2.120007,1.405813,1.503427,2.854428,-0.243976,0.296709,0.117021,0.590847
000058.XSHE,-1.616692,-1.11924,-1.572808,0.67428,2.249171,-0.7408600000000001,0.61392,-0.223743,-0.18588,0.027741
000059.XSHE,-1.428882,-0.453617,-0.952251,-0.191721,2.197217,2.588019,0.199384,0.5883510000000001,-0.25904,1.195504
000060.XSHE,-0.923754,0.772676,-0.762317,-0.746955,1.756141,0.498669,0.719863,-0.259001,-0.417371,-0.079114
000061.XSHE,-1.368773,-0.6840510000000001,-1.294636,-0.19141,2.166321,0.0709419999999999,-0.270176,-0.11398,0.911422,0.155495
