code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.024474,0.077411,-0.280118,-0.171366,-1.261081,2.756091,0.1888,1.940255,0.169721,1.969133
000002.XSHE,1.024474,-0.529774,0.087371,0.6450670000000001,-1.261081,2.274652,0.5903609999999999,0.922771,0.228655,2.037732
000004.XSHE,-3.2947010000000003,0.035849,-1.066342,0.742066,-1.676311,0.453427,-0.129181,-2.99539,-2.262816,-1.283917
000005.XSHE,-2.9611,-1.456294,-0.098744,-0.383263,-0.656224,0.6851729999999999,-1.390609,0.367263,-1.2611450000000002,-0.8954700000000001
000006.XSHE,-1.656628,-0.561865,1.531651,1.747595,2.094372,1.830237,1.350816,0.364988,-0.517995,1.967846
000007.XSHE,-2.657261,-2.351423,0.705878,0.066972,0.503396,-1.62906,0.146373,-0.682962,1.957838,-0.653775
000008.XSHE,-1.737741,-0.104369,-0.096636,-0.845774,2.071305,0.797331,-0.644259,-0.984459,-1.677935,0.04632
000009.XSHE,-0.194713,1.936718,-0.100801,-0.188701,0.610538,-0.8449479999999999,0.564496,-0.911226,0.809337,0.538116
000010.XSHE,-2.352926,0.110993,0.280129,0.021359,1.318747,-0.5754560000000001,0.15929,-2.031851,1.878039,-0.270221
000011.XSHE,-1.734573,0.324623,0.389758,0.418595,2.072504,0.432713,0.298354,-1.936688,0.359338,1.214887
000012.XSHE,-0.579457,1.1219629999999998,-0.242502,-0.574837,1.237415,0.190611,0.561886,1.048138,-0.38371,-0.173446
000014.XSHE,-2.687113,0.675094,1.110697,0.868721,0.405402,-0.280486,1.563338,-0.303777,-0.500039,-0.287069
000016.XSHE,-1.209917,0.8608520000000001,-0.7364350000000001,-1.248745,1.966691,0.984967,-0.970669,0.672909,-0.872489,2.037732
000017.XSHE,-2.4711990000000004,0.5949409999999999,1.067252,0.907347,1.040507,-1.429031,1.125948,-0.908769,-0.481497,-0.226485
000019.XSHE,-1.452021,-1.260286,0.194547,-0.266503,2.086082,0.013853,0.704339,0.267496,1.297461,-0.66935
000020.XSHE,-2.564225,-0.5677760000000001,-0.105041,0.2264139999999999,0.7875880000000001,-1.335039,-0.663967,-0.6631199999999999,-0.1477099999999999,-0.703438
000021.XSHE,-0.722002,0.643884,-0.678196,-0.8543540000000001,1.443282,0.103177,-0.472796,-0.442139,0.042611,-0.237769
000023.XSHE,-3.137007,-0.174547,0.57722,0.803014,-1.500946,-1.081792,-0.009979,-0.929802,-1.149285,-0.095821
000025.XSHE,-1.503019,0.123692,0.041673,1.622721,2.096625,-1.157164,1.237542,-0.897068,-0.728885,-1.096175
000026.XSHE,-2.011874,0.057464,0.118623,0.915972,1.869822,0.317929,0.8345819999999999,0.172836,0.247638,-1.107735
000027.XSHE,-0.281986,-0.442264,0.057689,-0.852966,0.7591680000000001,2.756091,-1.485622,1.144809,-0.089585,2.037732
000028.XSHE,-0.965739,-0.926371,0.1052589999999999,-0.1006389999999999,1.745213,1.872441,-0.538175,0.986689,0.488878,-0.186351
000029.XSHE,-1.144247,-0.87635,1.958448,2.152143,1.916257,-0.651941,-0.012064,-1.198416,-0.798999,-1.109818
