code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.959385,-0.583613,0.140997,0.000955,-1.188698,1.140673,-0.164497,-0.098604,0.17985,1.799092
000002.XSHE,0.959385,-1.216409,-0.6070399999999999,-0.1415539999999999,-1.188698,0.3289999999999999,0.158993,2.0487490000000004,0.5673020000000001,1.352029
000004.XSHE,-2.11446,0.310908,-0.553692,1.057713,1.847014,-0.5431189999999999,1.505414,-0.7926310000000001,-0.6935180000000001,-1.445962
000005.XSHE,-2.582226,-0.364569,-1.162056,-1.051979,0.916399,0.302204,-0.6485529999999999,-0.85588,1.431538,-0.8225809999999999
000006.XSHE,-1.628375,1.094256,-0.399285,0.065508,2.154462,1.340357,0.199406,-1.032807,-0.302763,0.282394
000007.XSHE,-2.464423,-2.139736,-0.5910449999999999,0.663036,1.21717,-1.380792,0.420674,-0.815395,-2.693413,-2.349409
000008.XSHE,-1.648904,-0.8563049999999999,-1.4439030000000002,-1.043137,2.153068,1.479228,-0.5610930000000001,-0.468468,0.690361,-0.600687
000009.XSHE,-0.787503,1.447249,0.02823,-0.320345,1.549339,-0.409311,0.928813,-1.019811,-0.116948,0.520842
000010.XSHE,-2.410537,-0.475822,-0.532524,0.90817,1.339232,-1.093448,0.024973,-1.285074,-0.3295349999999999,-0.0354839999999999
000011.XSHE,-1.566499,1.414138,0.452706,1.629987,2.153108,-0.339679,0.676979,-0.363665,1.391415,1.116388
000012.XSHE,-0.6315609999999999,1.003717,-0.097112,-0.290048,1.33057,-0.100072,1.074697,-0.396293,-0.596461,-0.416881
000014.XSHE,-2.958542,1.022436,-0.651283,-0.463801,-0.379203,-0.009944,0.194258,-0.320084,-0.4959449999999999,-0.341153
000016.XSHE,-0.947503,1.438323,-0.640048,0.373028,1.746894,0.151225,1.26436,-0.730969,1.488574,1.68711
000017.XSHE,-3.218752,-0.394725,-1.981774,0.5947319999999999,-1.601395,-1.517501,-0.124492,-0.776036,-2.284717,-0.2977869999999999
000019.XSHE,-1.478199,0.398737,-0.381922,0.3957469999999999,2.137239,0.033291,0.87835,-0.155107,2.101347,-0.682582
000020.XSHE,-2.5711310000000003,0.450276,-0.754432,-0.317235,0.946754,-1.169069,-0.390189,-0.647728,0.6721060000000001,-0.572666
