code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.010908,-0.023284,-0.4287829999999999,-0.6659470000000001,-1.21695,2.6296060000000003,0.094213,1.751468,0.046603,1.917044
000002.XSHE,1.010908,0.048158,-0.415335,-0.079141,-1.21695,2.6296060000000003,0.6007520000000001,1.138554,-0.245805,1.954981
000004.XSHE,-2.845067,-0.636656,0.8147800000000001,2.827978,-0.184765,-1.465886,1.586976,-3.01821,-2.912839,-0.977797
000005.XSHE,-3.250852,-1.192503,-0.7104689999999999,1.021246,-1.538692,0.851033,-1.256907,-2.250435,-1.773218,-1.089147
000006.XSHE,-1.805176,-0.012518,0.609391,1.328916,2.075349,2.47935,1.09143,1.1678309999999998,-0.436502,1.415614
000007.XSHE,-3.194769,-2.336579,-0.487476,2.025317,-1.538692,-1.750128,-1.157078,-0.342207,2.079907,-0.925458
000008.XSHE,-1.732989,-0.5751350000000001,0.007939,-0.990698,2.110187,0.313519,-0.575202,-1.799406,-1.842559,-0.207951
000009.XSHE,-0.299939,0.406808,-0.7924869999999999,-0.967346,0.8298180000000001,-0.7137359999999999,-0.518219,0.16818,1.379924,0.721162
000010.XSHE,-2.435285,-0.744711,0.540003,2.827978,1.141633,-1.353277,2.130996,-2.577021,-0.135715,-0.17601
000011.XSHE,-1.854322,0.027815,0.0171909999999999,0.091764,2.043972,0.676359,0.245361,-0.809355,-0.142881,1.293132
000012.XSHE,-0.726935,-0.163447,-0.553601,-1.172256,1.4937120000000002,0.777866,-0.268787,1.050066,0.496716,-0.090619
000014.XSHE,-2.56303,1.158405,1.524738,0.487354,0.795451,-0.088764,1.563432,1.751468,0.693483,-0.940755
000016.XSHE,-1.274311,0.5265029999999999,-0.664334,-1.35493,2.052438,0.59072,-0.925385,-2.589923,-1.637465,1.954981
000017.XSHE,-2.5348080000000004,0.1640329999999999,0.151527,-0.877871,0.876972,-1.633852,-0.131379,-2.028515,1.532175,-1.2333379999999998
000019.XSHE,-1.471177,-0.571453,0.105254,-0.881229,2.132204,-0.057205,0.068761,-0.632911,-0.747217,-0.93951
000020.XSHE,-2.4375,-0.072101,0.434364,0.71167,1.136122,-1.594483,-0.001009,-0.998508,-0.110918,-0.955602
000021.XSHE,-0.27956,2.172494,0.397467,0.422,0.795296,-0.629154,1.381317,-0.975137,-0.325528,-0.346958
000023.XSHE,-3.833205,-0.406697,-1.604659,0.205253,-1.538692,-1.606334,-1.276698,-3.2362610000000003,-2.835424,0.092293
000025.XSHE,-1.728064,-0.190768,-0.456491,-0.50746,2.112088,-1.160837,-0.211287,-1.220363,-0.307554,-0.8880110000000001
000026.XSHE,-2.051469,0.156869,0.123724,-0.961787,1.852053,0.373173,-0.612242,0.035301,0.161935,-1.194335
000027.XSHE,-0.156544,-1.307679,0.140657,-0.280441,0.583813,1.417491,-0.987101,0.994852,-0.385791,1.954981
000028.XSHE,-0.726209,-1.030624,0.27993,0.976993,1.492712,1.348334,-0.127039,0.943331,0.229746,-0.3252489999999999
000029.XSHE,-1.12144,-0.813416,0.6005010000000001,1.189448,1.941253,-0.829184,-0.606596,-1.472144,-2.470445,-1.182189
000030.XSHE,-1.359128,-0.08945,0.265961,-1.000751,2.096096,0.725219,-1.393821,-0.341238,0.033593,-0.615005
000031.XSHE,-0.8162739999999999,0.099964,0.4413319999999999,-0.321347,1.612365,1.367758,-1.075274,0.020922,-1.03113,1.954981
000032.XSHE,-0.356809,2.2424630000000003,0.2128719999999999,1.316255,0.925177,-1.137888,1.622098,-1.792555,1.502099,0.926625
000034.XSHE,-0.638199,1.149693,1.06084,1.137134,1.367649,-0.550794,1.912634,-0.248615,0.173782,0.575367
000035.XSHE,-0.993607,-0.325532,0.322604,-0.253349,1.81931,0.7982239999999999,-0.571603,-0.778786,-0.0552429999999999,1.007631
000036.XSHE,-1.870111,-0.500892,0.106501,-0.6322720000000001,2.032541,1.244367,-0.737841,0.472231,-1.480602,-0.986769
000037.XSHE,-1.96547,-0.667233,0.458284,1.952216,1.949139,-1.028376,1.534098,-1.436944,-2.740199,-1.006687
000039.XSHE,0.078833,-0.905331,-0.135223,-0.887287,0.171985,2.159068,-0.625763,1.507001,-0.4280029999999999,0.593011
000040.XSHE,-1.906009,-0.399913,0.162367,-0.4341069999999999,2.004064,2.6296060000000003,0.246538,-0.774887,-2.745207,0.8952129999999999
000042.XSHE,-2.1145970000000003,0.593028,-0.193026,-0.432407,1.7670400000000002,2.6296060000000003,-0.820392,1.751468,-1.05017,1.954981
000045.XSHE,-1.989194,0.317988,0.015262,-0.429763,1.92447,-0.021511,-0.442353,-1.2274040000000002,1.1602940000000002,-0.8487389999999999
000046.XSHE,-0.862985,-1.265209,0.92149,2.827978,1.6707610000000002,1.036929,0.724302,-2.708898,-0.300003,1.055844
000048.XSHE,-1.188669,-1.3208879999999998,0.142972,0.335235,1.995065,-0.91497,-0.1952839999999999,1.29044,-0.545901,0.270003
000049.XSHE,-1.382953,0.833634,-1.093919,-0.4250239999999999,2.1058830000000004,-0.42961,-0.307021,0.782058,-0.57816,0.293648
000050.XSHE,-0.462654,-0.151774,-0.633154,-0.637263,1.098065,2.4556,-1.119106,-1.848816,-1.643113,1.954981
000055.XSHE,-1.98054,-0.0554399999999999,0.1359109999999999,-1.375566,1.933654,2.008984,-0.189602,-0.0274029999999999,-0.793991,-0.250428
000056.XSHE,-2.348648,0.911635,-0.766578,0.227132,1.343912,-0.324746,0.29866,-2.309356,-1.554252,0.028543
000058.XSHE,-1.4203370000000002,-0.140878,0.132083,1.306614,2.118971,-1.169191,0.8916870000000001,-0.812584,-0.385026,-0.394015
000059.XSHE,-1.342016,-0.029142,-0.365279,-0.235415,2.088384,2.6296060000000003,-0.588142,-0.8129149999999999,-0.127813,1.135453
000060.XSHE,-0.621757,0.126192,0.513926,-0.331965,1.343472,0.1935059999999999,0.262201,-0.2472099999999999,0.920429,1.10292
000061.XSHE,-1.151039,-0.731078,0.569948,-0.530198,1.965863,-0.201126,-1.065531,-0.580839,0.625837,0.032907
000062.XSHE,-1.1337700000000002,0.155293,-0.4676689999999999,-0.830644,1.951678,0.131517,-0.7752140000000001,0.74707,0.12753,-0.575735
000063.XSHE,1.010908,1.657701,0.429951,0.462888,-1.21695,-0.602567,1.492466,-0.347065,0.439712,0.3776199999999999
000065.XSHE,-0.998055,1.809163,1.147732,0.440635,1.82396,0.123779,0.605068,-0.376155,-0.364762,0.4052429999999999
000066.XSHE,-0.0543769999999999,1.6803419999999998,-0.508622,-0.099762,0.405484,-0.619668,0.8806299999999999,-1.604098,-0.149482,0.0840679999999999
000068.XSHE,-2.328754,-1.05326,0.301555,0.1731869999999999,1.386769,-1.528591,-0.38019,-0.369542,1.562154,1.7079369999999998
000069.XSHE,-0.013645,0.056567,-0.5933149999999999,-0.697354,0.334077,2.6296060000000003,-0.6129399999999999,-0.901136,-0.326422,1.954981
000070.XSHE,-1.617092,1.929363,-0.066946,0.1958099999999999,2.139354,-0.941842,0.942516,-1.143852,-2.193184,0.369344
000078.XSHE,-1.471544,-1.20803,-0.294101,-0.812358,2.13228,-0.004054,-1.250472,-2.621715,-1.550295,-0.032538
000088.XSHE,-1.171353,-1.319222,0.024457,-1.031976,1.981922,1.019926,-1.924716,-0.596884,0.048228,-0.126212
000089.XSHE,-0.958128,-0.744358,-0.03893,-1.160351,1.781224,0.6893239999999999,-1.22695,-1.488757,-1.753127,1.199093
000090.XSHE,-1.140386,-0.210128,1.115088,0.409589,1.95717,1.275867,0.660353,1.751468,0.493149,1.733151
000096.XSHE,-2.076828,-1.177403,0.077719,-0.94411,1.819327,-0.044882,-1.790189,-0.955324,-0.421525,-1.558415
000099.XSHE,-1.80201,0.6531560000000001,0.131963,-0.5458,2.077155,0.904937,0.0977529999999999,-0.8953,-0.524328,-1.053056
000100.XSHE,0.7644479999999999,0.5294840000000001,-0.198352,-0.722887,-0.924315,0.387654,0.7359680000000001,0.721568,1.322919,1.954981
000151.XSHE,-2.160134,0.8291379999999999,-0.0117209999999999,0.219436,1.6982580000000005,-1.446263,1.2173200000000002,-1.553599,0.523756,-0.278873
000153.XSHE,-2.384518,-1.014053,-0.153686,0.740309,1.263272,-0.145803,0.386454,0.001902,0.157474,-0.370136
000155.XSHE,-0.717194,0.720396,-1.271643,-0.486075,1.480255,-0.8212790000000001,-0.41917,0.156114,-0.264029,0.6017319999999999
000156.XSHE,-0.902938,0.169027,0.304296,-0.2456969999999999,1.718578,1.566245,-0.766074,-0.344127,0.4570609999999999,-0.357342
000157.XSHE,0.534933,-0.081671,0.157104,-0.757508,-0.591684,1.0171,-0.356199,-0.377373,-0.026287,0.143083
000158.XSHE,-0.990513,1.252622,-0.175985,1.0892540000000002,1.816059,-0.449381,2.084936,-1.047994,-1.082448,-0.265374
000159.XSHE,-2.513115,-0.372257,-0.626708,-0.00754,0.937669,0.751183,-0.189696,-1.994844,2.070091,-1.024311
000166.XSHE,1.010908,0.016564,0.361148,-0.76595,-1.21695,1.1891770000000002,-0.559262,0.6190829999999999,-0.095194,1.365034
000301.XSHE,0.78903,0.113798,-0.8956959999999999,-0.286711,-0.956833,-0.335157,-0.669042,0.1024839999999999,1.1842780000000002,1.954981
000333.XSHE,1.010908,-0.250398,0.2374,-0.32704,-1.21695,-0.6916869999999999,-0.183528,0.234479,0.142767,-0.111975
000338.XSHE,1.010908,0.684871,-0.062213,-0.8583350000000001,-1.21695,0.481022,0.24628,-0.052085,-0.527115,0.988777
000400.XSHE,-0.645452,1.0086389999999998,-0.403069,-0.6262800000000001,1.378236,-0.010719,-0.109292,-0.280302,0.506962,-0.828583
000401.XSHE,-0.569337,-0.589827,-0.340549,-0.690381,1.26482,2.6296060000000003,-0.8416379999999999,-0.19673,-1.109605,0.651687
000402.XSHE,-1.012141,-0.336346,-0.2716389999999999,-0.68765,1.838499,2.6296060000000003,-0.882036,0.505367,-0.974841,1.954981
000403.XSHE,-0.891015,-0.320613,-0.699122,0.264179,1.70452,-0.346657,-0.323175,-0.964025,-0.032947,-1.3536979999999998
000404.XSHE,-2.196264,0.687706,0.385909,-0.821218,1.6391369999999998,1.063759,0.204424,0.168247,0.737054,-0.3286139999999999
000407.XSHE,-2.449938,-0.710144,-0.141699,-0.937925,1.1048639999999998,1.021984,-0.53004,-0.1361109999999999,-0.581576,-0.234117
000408.XSHE,0.049935,0.070759,-0.291561,-0.5468,0.2225849999999999,-0.901585,-0.8304229999999999,0.8236110000000001,1.645968,-1.53618
000409.XSHE,-1.986432,0.8992469999999999,0.376506,-0.280033,1.927424,-1.006017,0.618682,-1.624659,-1.454597,-1.087816
000410.XSHE,-0.8952469999999999,-0.751337,0.668514,0.617425,1.709531,-1.7527849999999998,-0.976171,-1.290297,-2.052526,0.118841
000411.XSHE,-1.799421,-0.594935,0.090135,0.745317,2.0786130000000003,0.167251,0.7657689999999999,-0.183929,-0.36209,-0.0505
000413.XSHE,-1.228359,-0.203968,-0.097512,-0.033385,2.023258,2.6296060000000003,-0.156998,-2.245762,-2.912839,-0.4231149999999999
000415.XSHE,-0.802528,-0.6655260000000001,0.691841,-0.547554,1.594689,2.6296060000000003,-0.502962,1.751468,-1.60078,1.954981
000416.XSHE,-3.4595480000000003,-1.027487,-1.603481,2.435035,-1.538692,0.4921439999999999,0.432911,-1.180197,-2.197763,-1.591527
000417.XSHE,-2.1839880000000003,-0.056955,0.703842,-0.704649,1.6596810000000002,1.6908869999999998,-0.03446,-0.15846,-1.329593,0.192983
000419.XSHE,-2.499165,-0.154584,0.385692,-0.2078809999999999,0.975809,1.67173,-0.003187,-0.525561,-1.608078,-0.719742
000420.XSHE,-1.557074,0.545745,-0.746189,-0.653055,2.142117,-0.008281,-0.6975100000000001,-1.273312,-0.555031,-0.149252
000421.XSHE,-2.561778,-0.630106,0.17827,-0.322533,0.79913,1.387086,-0.338342,1.751468,0.136007,1.317748
000422.XSHE,-1.139633,-0.0869549999999999,-0.8934129999999999,-0.473514,1.956549,-0.052973,-0.114185,1.751468,1.351859,0.22738
000423.XSHE,-0.122875,-2.278474,0.829742,1.491793,0.525229,-0.8540030000000001,-0.311427,-1.018583,-1.390961,-1.317343
000425.XSHE,0.7918390000000001,-0.0577919999999999,0.315924,0.204522,-0.960507,0.496867,0.668357,0.1322849999999999,0.165526,0.33166
000426.XSHE,-0.7305729999999999,-0.079942,0.360888,0.351081,1.498712,-0.8455940000000001,0.09894,-0.008516,0.620591,-0.628106
000428.XSHE,-2.051756,0.329422,0.507301,0.733913,1.851694,-0.716382,1.264189,-1.5160360000000002,-1.539999,-0.0270029999999999
000429.XSHE,-0.7186020000000001,-1.909634,0.429914,-0.140009,1.482206,-0.174261,-0.773183,0.558817,0.271764,0.262407
000430.XSHE,-2.573755,0.090127,0.2137659999999999,-0.301405,0.7637079999999999,-0.685792,0.287638,-1.617116,-2.912839,0.586661
000488.XSHE,-0.990064,-0.695588,-0.487203,-1.073485,1.815586,2.4987630000000003,-0.7785569999999999,1.478184,-0.1683609999999999,0.837464
000498.XSHE,-1.284692,0.054319,-0.382005,-0.801609,2.058502,2.286796,-0.7575350000000001,1.751468,1.171586,1.954981
000501.XSHE,-1.65667,-0.94745,-0.361214,-0.797866,2.132996,2.6296060000000003,-0.776219,-0.123128,-2.40023,1.362859
000503.XSHE,-1.359682,0.636305,0.1515359999999999,-0.2311679999999999,2.096336,-1.744382,-0.159592,-2.03809,0.998751,-0.912798
000504.XSHE,-2.415281,-0.324553,-0.702306,-0.240233,1.190623,-1.972708,-1.68487,-1.121676,0.383482,1.601897
000505.XSHE,-1.929032,-0.108342,-0.093911,-1.081055,1.983956,0.048357,-0.6682739999999999,-1.829479,0.301639,-0.488465
000506.XSHE,-2.110192,0.45319,0.968435,1.6919540000000002,1.7733580000000002,-1.527567,1.977012,-1.410377,-0.3538469999999999,-0.406391
000507.XSHE,-1.992127,-0.776412,-0.144259,-1.458985,1.92131,1.377716,-0.93961,0.6131939999999999,0.574597,1.6540099999999998
000509.XSHE,-2.297537,-0.297717,-0.20106,0.23098,1.45137,-1.820833,-0.7728119999999999,-1.2552370000000002,-0.8831889999999999,-0.494566
000510.XSHE,-2.498183,0.199516,-0.535191,-0.852456,0.978467,-0.4297479999999999,-0.5040020000000001,-0.842609,0.165312,-0.912094
000513.XSHE,-0.02878,-0.989197,-0.0139189999999999,0.074237,0.360619,-0.616282,0.0711789999999999,-0.2847679999999999,-0.162975,-0.596571
000514.XSHE,-2.2831490000000003,-0.080607,1.4564,1.330716,1.480064,1.340753,1.163758,1.751468,0.377958,-0.376726
000516.XSHE,-0.742318,0.001437,-0.976804,0.138007,1.514761,-1.156286,-0.0261759999999999,-1.800821,-0.74884,0.411075
000517.XSHE,-1.390597,-0.007022,0.680541,-0.121298,2.1087860000000003,1.469745,-0.136018,1.751468,1.122465,0.979346
000518.XSHE,-2.553267,-0.819876,-0.220491,-0.080313,0.823981,-1.361231,-0.646804,-1.351613,-1.400037,-1.191351
000519.XSHE,-0.568132,0.5723020000000001,-1.086597,-0.256055,1.2629860000000002,-0.29708,0.374902,-0.921728,0.3151739999999999,-1.043035
000520.XSHE,-2.532092,-0.783795,-0.330673,-0.8460129999999999,0.8846629999999999,-1.343923,-1.237075,-1.331998,-0.112424,-1.127999
000521.XSHE,-1.7803,0.478257,0.7561329999999999,0.063191,2.088846,1.066143,0.6059640000000001,1.308624,0.35263,-0.3124369999999999
000523.XSHE,-1.844356,0.227348,-0.18837,-0.557195,2.050847,-1.055873,-0.700631,-1.423259,-2.646342,-1.183762
000524.XSHE,-1.81818,0.45645,-0.116173,-0.189272,2.06766,-0.7829659999999999,-0.461688,-1.235565,-2.912839,-0.941246
000525.XSHE,-2.007186,-0.622496,-0.494424,1.76433,1.904696,-1.069906,-0.783744,0.4341359999999999,-0.792509,-0.011614
000526.XSHE,-2.462091,0.918679,0.984492,1.003867,1.073797,-1.336115,0.54672,-0.933232,-1.186936,0.3210179999999999
000528.XSHE,-0.94618,-1.050501,0.336728,-0.466471,1.7680080000000002,2.035079,-0.275027,0.102413,-0.41951,0.090344
000529.XSHE,-2.263285,-0.6633789999999999,0.174822,-0.217598,1.51857,0.753529,-0.3482699999999999,0.361721,0.480675,-0.481983
000530.XSHE,-2.100045,-0.106249,0.321718,-0.214169,1.7876919999999998,0.360431,0.4994119999999999,-1.096632,-0.303182,-0.1121819999999999
000531.XSHE,-1.95094,-1.233792,-0.0447959999999999,-0.4709609999999999,1.963466,1.366157,-1.178353,-0.910612,-0.587779,1.954981
