code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.006008,-0.020378,-0.111159,-0.497629,-1.264672,1.409627,-0.312091,0.251342,-0.179448,1.744475
000002.XSHE,1.006008,-0.489001,-0.273776,-0.2136739999999999,-1.264672,0.126621,0.253475,1.990012,0.561652,1.391913
000004.XSHE,-1.944163,1.013878,0.379081,1.75998,2.031297,-0.846628,1.310415,-0.94468,-0.685487,-1.499428
000005.XSHE,-2.46067,-0.263362,-0.6061989999999999,-0.8080390000000001,1.21654,-0.087638,-0.696862,-0.704072,1.424433,-0.862598
000006.XSHE,-1.593289,-0.374922,-0.366611,-0.57523,2.167298,1.205362,-0.29816,-0.697946,-0.293774,0.532371
000007.XSHE,-2.456689,-1.35513,-0.4696729999999999,0.863867,1.226022,-1.505205,0.430908,-1.0247,-2.662238,-1.439447
000008.XSHE,-1.411284,-0.1860109999999999,-0.720879,-0.708453,2.128079,0.860814,-0.2041339999999999,-0.3284289999999999,0.578709,-0.879503
000009.XSHE,-0.69228,1.845048,0.43578,0.236921,1.425431,-0.785173,1.151241,-0.333993,-0.106049,0.447921
000010.XSHE,-2.324916,-1.080912,0.11317,-0.1106019999999999,1.510237,-1.303129,-0.938783,-1.013599,-0.323727,-0.1446059999999999
000011.XSHE,-1.603416,-0.266971,-0.379342,0.541708,2.16743,-0.380839,0.102334,0.072846,1.3825889999999998,0.892389
000012.XSHE,-0.889409,0.888134,-0.279152,-0.506866,1.688493,0.24418,-0.036128,-0.338034,-0.597428,-0.158109
000014.XSHE,-2.846989,-0.317537,-0.605585,-0.451452,0.028709,-0.286995,0.145064,-0.991602,-0.484864,-0.451276
000016.XSHE,-0.7441260000000001,1.084352,0.776941,2.2296150000000003,1.498625,-0.3367949999999999,2.126983,-1.775926,1.477773,1.546812
000017.XSHE,-3.201879,0.250166,-1.19137,1.944396,-1.574404,-1.685569,0.790466,-0.920329,-2.261361,-0.178078
000019.XSHE,-1.267751,-0.145213,0.501154,2.077501,2.051495,-0.3451,1.942104,-0.186695,2.157614,-0.8279709999999999
000020.XSHE,-2.486041,0.0141319999999999,-0.773768,-0.016567,1.154855,-1.345276,-0.4407399999999999,-0.676562,0.6739430000000001,-0.609691
000021.XSHE,-0.046374,2.108132,1.551261,2.022742,0.36075,-1.118485,1.91143,-1.446528,-0.140974,-0.5119520000000001
000023.XSHE,-2.6450240000000003,-0.3902989999999999,0.209865,0.965194,0.717417,-1.110727,0.840532,-0.97902,0.801912,-0.262455
000025.XSHE,-1.479891,-0.360707,-0.621062,-0.4637529999999999,2.150841,-1.22757,-0.035566,-0.675562,0.454333,-1.264192
000026.XSHE,-2.171178,0.77322,-0.31092,0.254785,1.772031,0.344629,0.587708,-0.319411,0.167302,-1.088151
000027.XSHE,-0.504799,-0.859712,-0.335919,-1.193121,1.140836,1.494873,-1.695289,0.647037,0.375231,2.030546
000028.XSHE,-0.731245,-0.634023,-0.469398,-0.4372529999999999,1.480689,0.5392100000000001,-0.42325,0.332408,0.439529,-0.388241
000029.XSHE,-1.159439,-2.348103,-0.207203,-1.133375,1.969759,-0.752567,-0.03855,-0.714757,0.052515,-1.208533
000030.XSHE,-1.082157,0.967128,-0.249957,0.976365,1.899928,-0.020973,-0.255455,0.150862,0.32492,-0.881868
000031.XSHE,-0.497032,-0.250581,-0.64679,-0.428463,1.128459,0.88721,-0.623156,1.559113,-0.107339,2.030546
000032.XSHE,-1.492718,1.000901,0.984961,0.819826,2.15405,-1.1464,0.169541,-0.793357,-0.641964,-1.065269
000034.XSHE,-0.81512,2.173115,0.677708,1.260825,1.59436,-0.8915360000000001,1.671225,-0.0641429999999999,1.743927,0.308603
000035.XSHE,-1.050019,-0.114351,-0.469626,-0.28204,1.868241,0.861707,-0.6155579999999999,0.6725369999999999,1.543687,2.030546
000036.XSHE,-1.6534939999999998,-0.369026,-0.36009,-0.418227,2.164737,0.6708189999999999,-0.481045,1.359788,0.877647,-0.104252
