code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.011287,-0.7269909999999999,-1.054467,-0.433881,-1.225409,2.7692900000000003,-0.238732,1.988644,-0.134124,1.986972
000002.XSHE,1.011287,-0.8926350000000001,-0.847973,0.126058,-1.225409,2.250338,0.211211,0.8011119999999999,0.316482,2.039869
000004.XSHE,-3.327373,0.105956,-2.536619,1.091967,-1.519643,0.7998930000000001,0.29384,-2.575146,-2.243711,-1.307315
000005.XSHE,-2.933764,-1.450234,-0.800692,-0.5276350000000001,-0.665906,0.7470399999999999,-1.378895,0.6227010000000001,-1.258636,-0.871766
000006.XSHE,-1.918973,0.00236,-0.4627529999999999,-0.7411439999999999,1.904759,2.7692900000000003,-0.695454,-2.97633,-0.5288010000000001,1.821609
000007.XSHE,-2.574279,-1.949793,0.613139,0.4337729999999999,0.660522,-1.529303,0.666974,-0.944523,1.933192,-0.6494
000008.XSHE,-1.713823,0.377661,-0.133947,-0.533799,2.033897,0.885214,-0.401014,-1.241947,-1.669507,-0.045275
000009.XSHE,0.0356649999999999,2.720042,-0.212892,0.8850959999999999,0.211957,-0.98964,1.756318,-0.8986,0.775778,0.216434
000010.XSHE,-2.335516,0.507361,-0.168664,0.4552,1.275261,-0.482588,0.49686,-0.710121,1.839628,0.125017
000011.XSHE,-1.815887,0.384116,-0.525227,-0.197223,1.983273,0.5955560000000001,-0.167539,-2.97633,0.333057,1.119991
000012.XSHE,-0.643479,0.5119020000000001,-0.713088,0.240362,1.320282,0.1672809999999999,0.954001,1.24536,-0.397055,-0.554398
000014.XSHE,-2.882039,0.470132,0.1499869999999999,0.436625,-0.443314,-0.1064799999999999,0.5617989999999999,-0.857381,-0.511556,-0.218138
000016.XSHE,-1.066826,0.775742,-0.354131,-0.617128,1.825416,0.6687420000000001,-0.2062389999999999,-0.096167,-0.878341,1.317809
000017.XSHE,-2.717536,0.1077819999999999,0.726244,1.527492,0.1924809999999999,-1.634221,1.029696,-0.8493620000000001,-0.492934,-0.146108
000019.XSHE,-1.459277,-1.945576,-0.073514,0.68575,2.05253,0.044467,0.981855,-0.556946,1.017513,-0.6393949999999999
000020.XSHE,-2.56886,-0.908373,-0.188888,0.281917,0.67672,-1.2291530000000002,-0.448111,-0.716745,-0.164076,-0.616736
000021.XSHE,-0.646342,0.554792,-0.7383850000000001,-0.456892,1.324373,-0.046851,0.25373,-0.734842,-0.311083,-0.35463
000023.XSHE,-3.184919,0.846843,-0.973788,-0.2224429999999999,-1.519643,-0.793925,-0.8503290000000001,-0.345956,-1.150112,-0.114372
000025.XSHE,-1.467577,1.235639,1.199528,2.15211,2.054176,-1.09138,1.307867,-0.676344,-0.735621,-1.09355
000026.XSHE,-2.160398,-0.067851,-0.5445409999999999,-0.176608,1.604357,0.652883,-0.358486,0.765529,0.389596,-1.067385
000027.XSHE,-0.239654,0.341026,-0.273924,-0.9837,0.683654,2.7692900000000003,-0.91393,0.528334,-0.09366,2.039869
000028.XSHE,-1.151175,-1.2810469999999998,-0.690837,-0.6978310000000001,1.89694,2.444629,-1.401068,1.353435,0.509778,-0.14717
000029.XSHE,-1.4099780000000002,0.226253,0.571345,1.04049,2.0398240000000003,-0.208031,-0.351488,-2.203075,-0.8045720000000001,-1.12544
000030.XSHE,-1.364617,1.146125,-0.181133,-0.663139,2.023813,0.743833,-1.070747,0.638777,-0.125303,-0.728635
000031.XSHE,-0.955686,0.128218,-0.495134,-0.468422,1.7147880000000002,2.586703,-0.740683,-1.112225,0.5647909999999999,2.039869
