code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.01664,0.167829,-0.796311,-0.870661,-1.250052,2.761075,-0.2109469999999999,1.815588,0.030659,1.981677
000002.XSHE,1.01664,-0.215957,-0.763101,-0.349215,-1.250052,2.761075,0.262178,1.46825,-0.2116849999999999,2.022983
000004.XSHE,-2.563568,-0.220102,0.925532,2.840719,0.865459,-1.4544709999999998,1.4693,-2.251154,-2.933489,-0.931599
000005.XSHE,-3.405551,-1.012576,-1.815304,0.983896,-1.658281,1.4056959999999998,-1.042617,-1.899344,-1.761167,-1.0063799999999998
000006.XSHE,-1.859446,-0.260832,-0.150992,0.118487,2.047115,2.647365,-0.1799049999999999,1.495544,-0.44542,1.85819
000007.XSHE,-3.087761,-1.937471,-2.255832,2.294646,-1.134303,-1.680036,-0.117004,-0.262714,2.078872,-0.90151
000008.XSHE,-1.793562,-0.386761,-0.2230849999999999,-0.991134,2.084638,0.504202,-0.732943,-1.313536,-1.829919,-0.200336
000009.XSHE,-0.235673,0.605151,-0.25271,-0.87311,0.693543,-0.766998,0.005925,-0.306963,1.348817,0.566649
000010.XSHE,-2.728917,0.283642,-1.622623,-0.232523,0.349827,-0.92377,0.010106,-3.221772,-0.148555,-0.170086
000011.XSHE,-1.942284,-0.295014,-0.552475,-0.489504,1.983971,0.796096,-0.930164,-0.223189,-0.156053,1.28616
000012.XSHE,-0.739586,0.146566,-0.7493270000000001,-1.203236,1.4841,0.581228,-0.216094,1.435836,0.400288,-0.110313
000014.XSHE,-2.566662,1.047015,1.2296,0.496451,0.8567229999999999,-0.335113,1.493229,1.50968,0.667342,-0.560287
000016.XSHE,-1.234697,0.672763,-0.354532,-1.2506959999999998,2.007674,0.568044,-0.5192439999999999,-2.568964,-1.627877,2.022983
000017.XSHE,-2.497948,0.155581,0.083894,-0.315379,1.042746,-1.536944,0.218371,-1.816248,1.491895,-1.187785
