code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.989935,-0.910829,-0.969373,-0.135888,-1.208225,2.727573,-0.142325,1.923568,-0.1279829999999999,1.937982
000002.XSHE,0.989935,-1.046141,-0.8336950000000001,0.388059,-1.208225,2.284168,0.297034,1.057164,0.29025,2.013038
000004.XSHE,-3.343639,0.317896,-2.012825,0.8581850000000001,-1.490435,0.757059,0.105746,-2.703591,-2.2437080000000003,-1.363977
000005.XSHE,-2.922286,-1.220826,-0.663238,-0.647275,-0.533543,0.705278,-1.56075,0.404835,-1.257289,-0.918073
000006.XSHE,-1.847186,-0.088026,-0.453978,-0.768756,2.003776,2.715362,-0.710382,-0.766366,-0.526845,2.013038
000007.XSHE,-2.500746,-1.870665,0.7988810000000001,0.742392,0.934377,-1.632038,0.808589,-0.823982,1.93298,-0.658067
000008.XSHE,-1.7231490000000005,0.403692,-0.189372,-0.658311,2.068438,0.865489,-0.743751,-1.026363,-1.6691,-0.040534
000009.XSHE,-0.060023,2.829297,0.245917,0.6257020000000001,0.38698,-0.9857,1.724835,-1.014255,0.779221,0.349856
000010.XSHE,-2.268088,0.320876,-0.368282,0.4200819999999999,1.468083,-0.6171939999999999,0.392673,-1.841947,1.842422,-0.279034
000011.XSHE,-1.796547,0.36167,-0.4937109999999999,-0.377503,2.034886,0.5323100000000001,-0.3930349999999999,-3.050739,0.335827,1.328788
000012.XSHE,-0.648301,0.491012,-0.338063,-0.008681,1.344852,0.230092,0.847292,1.212811,-0.390991,-0.348141
000014.XSHE,-2.789043,0.331302,0.096407,0.53049,0.004952,-0.258375,0.465062,-1.124649,-0.509735,-0.230509
000016.XSHE,-1.063898,0.777033,-0.5164380000000001,-0.368856,1.846928,0.642069,-0.197694,0.369382,-0.877216,1.674457
000017.XSHE,-2.723078,0.326444,0.582515,1.152672,0.2453679999999999,-1.72538,0.94368,-0.976304,-0.490939,-0.1809309999999999
000019.XSHE,-1.403835,-1.809123,0.232963,0.633609,2.0685860000000003,-0.066298,0.945276,-0.5427649999999999,1.023614,-0.6663319999999999
000020.XSHE,-2.5983,-1.426927,-0.134065,1.408634,0.654543,-1.292093,0.089178,-0.808782,-0.1614,-0.77896
000021.XSHE,-0.710291,0.7394350000000001,-0.604538,-0.503657,1.432282,0.065317,0.215809,-0.767044,-0.305979,-0.252321
000023.XSHE,-3.204855,0.882267,-0.927908,-0.4723,-1.490435,-0.912725,-1.076435,-0.4967359999999999,-1.1491870000000002,-0.140594
000025.XSHE,-1.548837,1.342418,0.649323,1.803144,2.096431,-1.114855,1.1596959999999998,-0.852556,-0.7337239999999999,-1.116554
000026.XSHE,-2.15313,-0.028936,-0.4780279999999999,-0.3961989999999999,1.666462,0.638877,-0.510111,0.6787380000000001,0.617011,-1.051878
000027.XSHE,-0.27778,0.464409,-0.3684219999999999,-1.095232,0.760337,1.442569,-0.915735,0.6502640000000001,-0.09106,2.013038
000028.XSHE,-1.086237,-1.231914,-0.569214,-0.780979,1.867448,2.286092,-1.389306,1.0298379999999998,0.4616649999999999,-0.169654
000029.XSHE,-1.410623,0.274906,0.456988,0.837226,2.070856,-0.2685659999999999,-0.5955010000000001,-2.058769,-0.802769,-1.126916
000030.XSHE,-1.411911,1.175467,-0.18465,-0.669954,2.071276,0.86187,-1.307056,0.6894020000000001,-0.12702,-0.729593
000031.XSHE,-0.913279,0.0464689999999999,-0.487696,-0.505794,1.689715,2.373616,-0.879935,-0.3391369999999999,0.5596869999999999,2.013038
000032.XSHE,-0.913612,0.89175,-0.729205,-0.2505,1.6900970000000002,-0.516359,-0.8223379999999999,-0.3945369999999999,1.984089,1.21553
000034.XSHE,-1.193166,0.470458,0.408448,0.112666,1.954763,0.220252,0.745208,0.1436,0.411488,0.050035
000035.XSHE,-0.983944,1.435285,0.849417,0.34807,1.767425,0.713639,0.439675,-0.309859,1.582421,0.5996630000000001
000036.XSHE,-1.840085,0.265679,-0.222411,-0.976152,2.008539,1.08678,-1.3649129999999998,-0.3082519999999999,-1.712818,-0.656473
000037.XSHE,-1.871741,-0.008937,-0.1844,2.234515,1.986286,-0.8344469999999999,1.338388,-1.379342,-2.99773,-0.678138
