code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.872332,-0.2600679999999999,0.6443760000000001,0.046027,-1.112341,0.629576,-0.644087,-0.1687779999999999,-0.196679,1.664653
000002.XSHE,0.872332,-1.372592,-0.804055,-0.294686,-1.112341,0.974713,-0.044932,2.102213,0.276008,1.328043
000004.XSHE,-2.370805,-0.448675,-2.153469,1.734136,1.471408,-0.138495,1.234293,-0.6385,-1.340873,-1.249769
000005.XSHE,-2.882867,-1.849009,-2.141147,0.519249,-0.0123959999999999,0.5463100000000001,-0.406866,-1.258229,-1.231428,-0.662029
000006.XSHE,-1.7396790000000002,-0.968129,-0.7556229999999999,-0.749264,2.167246,1.846764,-0.492563,0.305792,-0.439027,0.427807
000007.XSHE,-3.304156,-2.299088,-2.929234,2.616131,-1.428613,-1.305894,0.810117,-0.975496,-1.3467559999999998,-0.499196
000008.XSHE,-1.863337,-1.65873,-1.593625,-1.111996,2.115085,1.866461,-0.970084,-0.463616,-0.896407,-0.125139
000009.XSHE,-0.208607,0.403944,0.495275,1.265078,0.64471,-0.894258,1.428102,-0.4799989999999999,0.380754,0.345385
000010.XSHE,-2.430423,-1.972939,-0.59106,0.395464,1.345195,-0.988845,0.453422,-1.184984,0.777626,0.06724
000011.XSHE,-1.682376,-0.055875,-0.4866319999999999,1.042335,2.179111,0.0904659999999999,0.760509,0.8629469999999999,0.593789,0.896766
000012.XSHE,-0.441831,0.5242,1.022585,0.405034,1.039083,-0.365031,0.999865,-0.00461,-0.878433,-0.494036
000014.XSHE,-3.08882,-1.156518,-1.3081120000000002,-0.837551,-0.8861979999999999,0.326074,-0.373055,0.5204840000000001,-1.3551,-0.213714
000016.XSHE,-1.024658,-0.118702,-0.488843,-0.936535,1.845727,0.202216,0.0278899999999999,-0.180535,0.190717,1.980867
000017.XSHE,-2.891166,-1.600391,-0.6403949999999999,0.213148,-0.044342,-1.45187,0.136916,-0.692806,-1.188865,-0.2751699999999999
000019.XSHE,-1.508184,-0.4438439999999999,-0.702021,-0.076307,2.170537,0.0932559999999999,1.0866049999999998,-0.705642,1.854111,-0.5315979999999999
000020.XSHE,-2.597859,-0.640908,-1.120408,-0.500684,0.927562,-1.067987,-0.675713,-0.568504,-0.229209,-0.5183979999999999
000021.XSHE,-0.4812939999999999,0.381792,-0.758781,-0.489359,1.103079,-0.479821,0.4650399999999999,-0.367741,-0.209482,-0.187159
000023.XSHE,-2.805809,-1.093157,-0.7265729999999999,-1.185554,0.271556,-0.77491,-1.654883,0.185114,0.20476,-0.271876
000025.XSHE,-1.832103,-0.802322,-1.526643,-0.795609,2.131783,-0.809232,-0.439511,-0.553793,-0.286074,-1.050982
000026.XSHE,-1.85393,-0.084665,0.35088,0.1429359999999999,2.120369,-0.070298,0.53767,0.217255,0.221036,-0.7884439999999999
000027.XSHE,-0.040229,-1.19879,1.529392,2.730102,0.349502,0.280231,1.1913280000000002,-0.0059759999999999,-0.401547,1.553447
000028.XSHE,-0.97077,-0.8309270000000001,-1.002293,-0.765794,1.786745,1.1833280000000002,-0.265952,0.8538889999999999,0.05636,-0.2062699999999999
000029.XSHE,-1.6970299999999998,-1.784505,-1.443348,0.569437,2.1767950000000003,0.160042,-0.8743569999999999,0.541352,-0.406368,-0.942446
000030.XSHE,-1.299266,-0.915603,-0.491193,-0.22451,2.079562,0.444971,-1.202336,0.626131,-0.129881,-0.666004
000031.XSHE,-0.99296,-1.864861,-1.556267,-0.129951,1.811504,2.163546,-1.243096,2.102213,-0.042216,2.05379
000032.XSHE,-0.725913,-1.732127,-0.258832,0.825995,1.474038,-0.1620599999999999,-0.98853,-0.724923,-0.33838,-0.912214
000034.XSHE,-1.199202,-0.03474,-1.288003,0.266106,2.008173,-0.332787,1.020239,0.438818,0.411952,0.521666
000035.XSHE,-1.34043,-1.655961,-0.814537,0.024522,2.103919,1.868939,-0.913928,1.69405,1.753887,2.05379
000036.XSHE,-1.97308,-1.412816,-0.968213,-1.336014,2.036721,1.45488,-1.506736,-0.812329,-1.107928,0.01937
000037.XSHE,-2.047838,-1.353975,-2.028419,1.371169,1.965115,-0.173372,0.909818,-0.359228,-2.268568,-0.987886
000038.XSHE,-1.89214,-0.6840579999999999,-0.4180899999999999,-0.233151,2.097516,0.0695539999999999,0.599978,-1.337432,-0.568489,-1.212391
000039.XSHE,0.167526,-0.185659,0.633857,0.5496489999999999,-0.01617,0.718648,0.541227,0.8955700000000001,-0.153466,0.582821
000040.XSHE,-2.29772,-1.35011,-1.763002,0.2650639999999999,1.610672,2.676479,0.642167,0.137753,-1.638709,0.51495
000042.XSHE,-1.93128,-1.824436,-1.038474,-1.215078,2.070247,2.676479,-2.106666,0.11679,-0.182271,2.05379
000045.XSHE,-2.18938,-1.0961379999999998,-0.407131,-0.183505,1.786848,0.608087,-0.079229,-0.615892,0.969522,-0.819934
000046.XSHE,-1.110374,-1.97787,-1.843159,0.473861,1.931202,2.205142,-1.415271,1.438311,-2.878068,2.05379
000048.XSHE,-1.440227,-0.558834,-0.173395,-0.1771579999999999,2.150081,-0.647475,-1.21125,0.5152680000000001,1.613318,0.0049299999999999
000049.XSHE,-1.185364,0.542894,0.047454,-0.401385,1.996996,-0.801197,0.718778,0.8224739999999999,0.683813,-0.2304739999999999
000050.XSHE,-0.320412,-0.195672,-1.021358,-1.151467,0.836727,1.6643740000000002,-0.224446,0.2001119999999999,0.250677,0.792567
000055.XSHE,-2.125523,-1.380356,-0.947675,-1.255577,1.874361,2.308877,-0.623196,0.391316,-1.549642,-0.104371
000056.XSHE,-2.389191,-2.015487,-0.261973,2.329987,1.433708,2.676479,0.684859,0.007494,-0.6187699999999999,-0.222771
000058.XSHE,-1.779973,-0.884867,-1.213763,-0.044863,2.15431,-0.557189,0.255265,-0.4380699999999999,-0.900266,-0.234707
000059.XSHE,-1.248739,-1.146614,0.790571,0.688063,2.04562,2.154337,0.584179,1.353892,-0.4979659999999999,0.4280739999999999
000060.XSHE,-0.991873,-0.030736,-0.060733,-0.565549,1.810306,0.800607,0.351574,-0.052096,-0.367771,0.1005549999999999
000061.XSHE,-1.468584,-1.172993,-1.061983,-0.656526,2.1597310000000003,0.311738,-1.178334,0.083367,0.706481,0.3663369999999999
000062.XSHE,-0.996981,-1.0598610000000002,0.231893,0.596627,1.815921,-0.338833,-0.368559,-0.444467,0.2158219999999999,-0.382579
000063.XSHE,0.872332,0.180595,-1.223913,-0.247919,-1.112341,-0.5168590000000001,0.754545,-0.399635,-0.273428,0.31484
000065.XSHE,-1.895991,-1.10611,-0.907635,0.064939,2.095007,1.506341,0.211279,1.216377,-0.624112,1.133547
000066.XSHE,-0.122425,1.131514,-0.736924,0.382168,0.4942029999999999,-0.811248,1.2982129999999998,-0.90601,-1.834038,0.162641
000068.XSHE,-2.591481,-1.198065,-1.480952,-0.441109,0.945227,-1.075169,-0.603648,-1.072008,-1.739313,2.05379
000069.XSHE,0.237705,-1.7827259999999998,-0.0281,0.636358,-0.138095,2.228907,0.059885,2.102213,0.662399,2.05379
000070.XSHE,-1.823008,-0.558424,-1.552936,-0.561405,2.136191,-0.0208789999999999,0.302722,-0.1225349999999999,-0.8444459999999999,0.030202
000078.XSHE,-1.5144959999999998,-1.177249,-0.977707,-0.5028590000000001,2.171968,0.6180140000000001,-0.443425,0.854044,-0.03199,0.020609
000088.XSHE,-1.252608,-0.717924,-0.784067,-0.6127729999999999,2.048373,0.781921,-1.093954,-0.356724,0.316363,-0.60439
000089.XSHE,-0.982639,-1.226344,-0.850899,-0.922766,1.800068,0.84062,-0.6894100000000001,-0.7516649999999999,0.342851,-0.28038
000090.XSHE,-1.382442,-1.283603,-0.546569,-0.63851,2.125622,1.129837,-0.4556479999999999,2.102213,0.354817,1.333252
000096.XSHE,-1.939701,-1.6559549999999998,-0.968707,-0.367419,2.063862,0.127854,-1.699011,-0.533094,-0.303306,-1.280905
000099.XSHE,-2.212553,-1.117482,-0.941857,-1.310034,1.7521349999999998,1.17552,-0.626926,-0.082361,0.184086,-0.255559
000100.XSHE,0.644853,1.340085,0.5630890000000001,-0.143786,-0.799623,-0.426127,1.433514,1.106595,-0.668702,2.05379
000150.XSHE,-2.194744,-1.38194,1.098126,3.244092,1.7789549999999998,-1.412552,1.907225,-0.493364,-2.188586,2.05379
000151.XSHE,-2.6816310000000003,-1.627395,-1.271159,0.295351,0.682179,-0.327257,0.042664,-1.126395,-2.465549,-0.260871
000153.XSHE,-2.639642,-0.5373359999999999,-0.5971569999999999,0.0176629999999999,0.808292,0.304205,0.903679,0.408749,0.367319,-0.277067
000155.XSHE,-0.99792,1.712025,2.58494,1.222425,1.81695,-0.74859,1.863756,-0.6539159999999999,-2.078836,0.272042
000156.XSHE,-1.088111,-1.395671,-1.458264,-0.846015,1.910024,1.499319,-0.69801,0.113648,0.7026899999999999,-0.349725
000157.XSHE,0.4305319999999999,1.939887,0.331694,-0.448762,-0.463584,0.731355,0.413817,1.45716,1.671085,0.045254
000158.XSHE,-0.912549,0.807979,0.070326,2.349267,1.718757,-0.412029,2.068759,-0.381651,-1.506627,-0.241928
000159.XSHE,-2.511155,-0.569418,-0.308198,0.2388989999999999,1.155676,0.923393,1.504646,-0.687475,0.152232,-1.078976
000166.XSHE,0.769798,-0.5939369999999999,-0.8926299999999999,-1.05932,-0.977966,0.992119,-1.157895,-0.674716,0.249873,1.211358
000301.XSHE,0.409894,0.6918880000000001,2.3707580000000004,1.1574799999999998,-0.4296069999999999,-0.751436,0.5636,-0.385939,1.76198,1.241278
000333.XSHE,0.872332,0.240823,-0.339542,-0.286701,-1.112341,-0.819407,-0.306009,-0.135804,0.248905,0.011433
000338.XSHE,0.872332,0.940917,-0.3336929999999999,-0.4701149999999999,-1.112341,0.016483,0.8620329999999999,0.709811,-0.131182,0.72234
000400.XSHE,-1.213526,-0.2912,-0.751256,-0.7296,2.019415,0.690846,0.364359,0.182442,-0.385218,-0.567364
000401.XSHE,-0.909201,-1.367564,-1.133559,-1.021399,1.714718,1.046262,-0.3176219999999999,2.102213,1.185914,0.698617
000402.XSHE,-0.788116,-1.614709,-0.6630729999999999,0.126059,1.559816,2.676479,-0.191403,2.102213,-0.1767109999999999,2.05379
000403.XSHE,-0.633733,-0.367314,-0.110066,-0.016808,1.340058,-0.692095,-0.978605,-1.049006,0.165303,-1.142714
000404.XSHE,-2.558925,-1.494908,-0.786065,-0.770188,1.033198,2.189326,-0.02695,0.796866,-0.67875,-0.335148
000407.XSHE,-2.30987,-1.545689,-0.30415,-0.662537,1.58868,0.752342,-0.290554,0.726588,0.972406,-0.189767
000408.XSHE,-0.1302299999999999,-0.126279,1.829553,2.012029,0.507895,-0.863766,1.918055,-1.233265,-1.281657,-2.055872
000409.XSHE,-2.548546,-1.156739,-0.510083,0.799194,1.060473,-0.909579,0.705436,-0.784266,-0.161945,-0.760336
000410.XSHE,-1.706387,-2.000091,-0.933007,0.462055,2.17506,-1.357164,-1.989545,-1.856389,-2.586279,2.05379
000411.XSHE,-2.419186,-1.060036,-0.680538,0.793146,1.369864,0.15081,0.7995369999999999,-0.0407649999999999,-0.010837,0.601584
000413.XSHE,-1.280165,-1.354162,-2.113373,0.31027,2.067247,2.676479,-0.042136,-0.517108,-1.424404,0.085465
000415.XSHE,-1.02651,-2.505101,-1.461686,1.399663,1.847684,2.676479,-0.189815,0.525472,-1.102127,2.05379
000416.XSHE,-2.784011,-1.155238,-1.436267,-0.717808,0.347781,-0.189457,-0.196873,-0.524457,-2.290074,-1.289925
000417.XSHE,-2.358259,-1.372785,-0.699511,-0.593932,1.496513,2.215043,-0.323352,0.097565,-0.887217,0.1856
000419.XSHE,-2.689086,-1.01993,-0.815423,-1.361838,0.6591229999999999,2.671523,-1.05997,0.169524,-0.827247,0.053679
000420.XSHE,-1.6819810000000002,-1.431619,0.910067,0.7464270000000001,2.179167,-0.168925,0.422476,-1.235896,-0.74303,-0.155997
000421.XSHE,-2.492945,-1.44144,-0.7399859999999999,0.079837,1.200324,1.466892,-0.111936,-2.709886,0.2635889999999999,1.5084229999999998
000422.XSHE,-1.710136,-2.170421,1.136862,1.680291,2.1743080000000004,-1.234712,0.465312,0.682178,-0.066919,2.05379
000423.XSHE,-0.700874,0.4229479999999999,-0.882447,-0.794437,1.438423,-0.0909,-0.1123509999999999,-0.627129,-0.7618010000000001,-1.166137
000425.XSHE,-0.03125,0.758599,0.096301,-0.196681,0.33366,0.7569020000000001,0.387705,1.22187,1.334047,-0.082205
000426.XSHE,-1.086637,0.124548,-0.128092,0.187636,1.908597,-0.330153,0.535149,0.127052,-0.665841,-0.5171439999999999
000428.XSHE,-2.560858,-1.942701,-0.655301,0.8195629999999999,1.028078,0.744522,-0.382393,-1.58077,-1.178139,0.09666
000429.XSHE,-1.035527,-1.960831,-0.494664,-0.941492,1.857145,0.245414,-1.457659,1.030681,-0.216936,0.516754
000430.XSHE,-2.8048330000000004,-0.6397579999999999,-0.7191350000000001,-0.305935,0.27501,0.720933,0.14939,-0.7231479999999999,-2.665283,0.208665
000488.XSHE,-0.584178,1.263927,1.279923,0.478516,1.264966,0.963558,1.58253,2.102213,-1.500517,0.803381
000498.XSHE,-1.531249,-1.495792,-0.8743620000000001,-0.636792,2.175369,1.677858,0.323536,2.102213,1.277357,1.832651
000501.XSHE,-1.535177,-1.026582,-1.062871,0.063982,2.176082,2.132756,0.670995,1.427162,-1.422544,0.46215
000502.XSHE,-3.512883,-0.950503,-1.930412,0.353568,-1.428613,-0.900673,-0.621685,-0.961169,-2.552942,-1.094073
000503.XSHE,-1.7454619999999998,-0.841355,-1.492752,0.691226,2.165626,-1.060167,0.017457,-0.992744,-1.368889,-0.960348
000504.XSHE,-1.814618,-1.167233,1.175997,0.272427,2.140077,-1.455837,-0.773985,-0.951449,1.219061,-0.180647
000505.XSHE,-1.998788,-0.748537,-0.752492,-0.056887,2.013801,0.181423,0.7311350000000001,-1.003454,0.632892,-0.6932229999999999
000506.XSHE,-2.881385,-1.166531,-1.2761,-0.6522359999999999,-0.00672,-0.648162,-0.36323,-1.593823,-1.678508,-0.188825
000507.XSHE,-1.96046,-1.576396,-0.399961,-0.90486,2.047328,1.566371,0.061571,0.049045,0.411101,0.8192870000000001
000509.XSHE,-2.491945,-1.520655,-0.38079,0.026101,1.202744,-1.3022280000000002,-0.721687,-1.0321,-1.993287,-0.967214
000510.XSHE,-2.55366,-1.465114,0.095332,-0.768139,1.04708,-0.205707,0.7055859999999999,0.3068929999999999,0.0887299999999999,-0.8284100000000001
000513.XSHE,-0.0772019999999999,-0.049105,0.469149,0.053229,0.41468,-0.646357,0.677046,-0.402244,-1.386498,-0.8156680000000001
000514.XSHE,-2.536538,-1.447106,-1.227332,-1.5333450000000002,1.091566,2.2029970000000003,-1.382409,-0.062469,-0.440766,-0.204152
000516.XSHE,-0.0751899999999999,0.274647,2.531012,1.587858,0.4111359999999999,-1.062926,1.23433,-1.408827,-2.038191,0.015408
000517.XSHE,-1.561683,-1.081594,-0.66238,-0.4522819999999999,2.180061,1.574598,-0.8266979999999999,1.644469,1.854111,2.05379
000518.XSHE,-2.287786,-1.036308,-1.0268,-0.346223,1.628313,-0.948378,0.0270589999999999,-0.617467,0.507468,-1.018567
000519.XSHE,-1.065641,0.050297,0.536877,0.077499,1.887912,0.356191,1.455925,-0.619,0.209283,-0.869397
000520.XSHE,-2.422517,-1.7452439999999998,-0.95888,-0.910857,1.362594,-1.057008,-1.14649,-0.684443,-0.5362359999999999,-0.822125
000521.XSHE,-2.3222240000000003,-0.914514,-0.376244,0.527356,1.565848,2.673159,1.11782,2.102213,-1.414815,-0.04896
