code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.860706,-0.6632,0.076394,0.497374,-1.128379,0.593355,-0.370554,-0.401421,0.021169,1.807567
000002.XSHE,0.860706,-1.540377,-0.638787,-0.268711,-1.128379,0.270442,0.0285589999999999,2.144674,0.535072,1.369283
000004.XSHE,-2.364949,0.007965,-1.228347,1.057488,1.6663849999999998,-0.134579,1.508325,-0.716234,-0.732612,-1.42456
000005.XSHE,-2.659116,-0.693858,-1.32268,-1.251124,0.99957,0.577108,-0.65022,-0.784995,1.396506,-0.7992239999999999
000006.XSHE,-1.698144,0.242277,-0.945845,-0.122553,2.25692,1.58407,-0.235688,-0.981314,-0.342138,0.336563
000007.XSHE,-3.298922,-2.7063740000000003,-0.862934,3.17679,-1.510311,-0.976732,1.2175049999999998,-0.812249,-2.738775,-2.3534650000000004
000008.XSHE,-1.708319,-1.242051,-1.656895,-0.78232,2.256153,1.546813,-0.462027,-0.381558,0.654343,-0.562797
000009.XSHE,-0.889033,1.245581,-0.390585,-0.750804,1.70908,-0.306694,0.936483,-0.8535729999999999,-0.147925,0.56291
000010.XSHE,-2.4510970000000003,-0.8551120000000001,-0.8307700000000001,0.497664,1.499746,-0.934149,0.095542,-1.202173,-0.368035,-0.00896
000011.XSHE,-1.71368,0.341815,-0.894123,1.189169,2.2556580000000004,-0.1036769999999999,0.47802,-0.289315,1.356857,1.257388
000012.XSHE,-0.777496,0.937161,0.489886,-0.01917,1.559687,0.042508,1.259528,-0.106524,-0.627868,-0.4303
000014.XSHE,-2.95196,0.185027,-1.519179,-0.397847,0.042602,0.1398569999999999,0.082295,-0.2333829999999999,-0.535886,-0.298794
000016.XSHE,-0.990072,1.093373,-0.468383,-0.211005,1.832211,0.140958,1.314783,-0.646729,1.4545549999999998,1.617572
000017.XSHE,-3.210784,-0.565752,-1.824009,0.53666,-1.072515,-1.36126,-0.130832,-0.6806479999999999,-2.3279490000000003,-0.272998
000019.XSHE,-1.616675,0.237796,-0.752843,-0.2611239999999999,2.25504,0.266102,0.771001,-0.042477,2.013822,-0.649576
000020.XSHE,-2.463292,-0.078965,-1.3982709999999998,0.22568,1.474291,-1.0655370000000002,-0.201842,-0.567098,0.634652,-0.547179
000021.XSHE,-0.450155,1.21639,-0.022737,-0.450881,1.056231,-0.688503,0.6911390000000001,-0.649737,-0.151689,-0.1842369999999999
000023.XSHE,-2.7130490000000003,-0.763686,-0.52156,-0.300703,0.8462559999999999,-0.785366,-0.931734,-0.233661,0.768586,-0.2196139999999999
000025.XSHE,-1.7384130000000002,-0.436246,-1.370266,-0.425931,2.252552,-0.842989,-0.277169,-0.4243449999999999,0.413837,-1.215467
000026.XSHE,-1.980941,0.815308,-0.469913,0.217453,2.146804,0.143322,0.783039,0.191462,-0.070719,-0.963924
000027.XSHE,-0.529072,-0.453812,-0.466218,-0.302987,1.18497,1.508219,-0.409997,1.366922,0.439592,2.025375
000028.XSHE,-0.895214,-0.913401,-0.759229,0.051653,1.7169599999999998,0.795231,0.128789,0.812869,0.500782,-0.242693
000029.XSHE,-1.630732,-2.335438,-2.06451,1.249765,2.256367,-0.006402,-0.197974,-0.8418459999999999,0.008388,-1.097488
000030.XSHE,-1.297165,0.309116,-0.02476,0.287994,2.121335,0.4136439999999999,-0.378843,0.774463,0.435446,-0.794485
000031.XSHE,-0.882706,-0.771529,-1.498122,-0.8556889999999999,1.700968,1.677846,-1.039299,2.174834,0.156432,2.028659
000032.XSHE,-1.663447,0.671766,-0.296216,-0.073654,2.257847,-0.8008609999999999,-0.599565,-0.668175,-0.697246,-1.017922
000034.XSHE,-1.180716,0.8858159999999999,-0.833939,0.720432,2.028162,-0.388216,1.499536,0.70923,1.718978,0.48139
000035.XSHE,-1.40371,-0.815785,-1.383935,-1.084811,2.186867,1.873567,-1.357444,1.713532,1.6629779999999998,2.028659
000036.XSHE,-1.887487,-0.931383,-0.829915,-0.930178,2.204254,1.060495,-0.976562,-1.03706,0.847442,0.005572
000037.XSHE,-1.868826,0.002887,-0.831894,0.141075,2.213159,-0.349485,0.4890609999999999,-0.177567,-0.4107,-0.98719
000038.XSHE,-2.039706,0.406975,-1.400631,-0.302409,2.099381,0.311714,0.6562520000000001,-1.669575,-0.67898,-1.358931
000039.XSHE,0.097702,0.85175,0.937753,0.677283,0.097777,0.42918,0.788629,0.0475089999999999,0.0281899999999999,1.678564
000040.XSHE,-2.091857,0.057301,-1.755435,-0.183331,2.049734,2.797756,1.365704,-2.142184,-0.157842,0.993918
000042.XSHE,-1.860317,-1.05041,-1.130919,-1.577047,2.216942,2.37408,-2.022949,-2.325215,-0.214784,2.028659
000045.XSHE,-2.318535,0.455379,-1.094489,-0.860176,1.746779,0.872094,-0.532694,-0.53613,0.435543,-1.062535
000046.XSHE,-0.975987,-0.332686,-1.420007,-0.0898019999999999,1.815795,2.226391,-1.5351709999999998,0.319165,-2.350363,2.028659
000048.XSHE,-1.51619,-0.302763,-1.328658,0.7343109999999999,2.233837,-0.717178,-0.646587,1.065518,1.687825,-0.256187
000049.XSHE,-1.107214,0.73249,-0.16164,0.251336,1.958648,-0.870517,1.274795,-0.041109,0.87689,-0.109318
000050.XSHE,-0.222322,0.940782,-0.818439,-1.158357,0.666606,1.099423,0.208317,-0.154904,0.399433,0.7786029999999999
000055.XSHE,-2.093354,-0.1608089999999999,-1.020779,-1.580276,2.048202,1.912667,-0.5059600000000001,0.545556,-0.845908,-0.2406039999999999
000056.XSHE,-2.394466,-0.615509,-1.7733560000000002,-0.615904,1.611866,2.797756,-1.114127,0.265638,0.130084,0.783067
000058.XSHE,-1.644869,0.754255,-1.315338,-0.271408,2.257284,-0.6483760000000001,0.420785,-0.177772,-0.174289,0.021486
000059.XSHE,-1.488081,-0.570395,-0.6105970000000001,-0.7894720000000001,2.224334,2.766674,-0.250325,0.847326,-0.158531,1.402749
000060.XSHE,-1.036682,0.996615,-0.296573,-0.965451,1.884723,0.7438670000000001,0.446825,-0.025273,-0.106265,-0.056213
000061.XSHE,-1.371644,0.0935899999999999,-0.853917,-0.368774,2.169225,0.101175,-0.091127,-0.083732,0.924764,0.134953
000062.XSHE,-1.206234,0.254686,-1.13041,-1.131907,2.050407,-0.136375,-1.27755,-0.162613,1.040562,-0.599196
000063.XSHE,0.860706,0.505663,-1.056748,-0.070006,-1.128379,-0.6355729999999999,1.224755,-0.399432,-0.570545,0.411163
000065.XSHE,-1.942887,-0.2741719999999999,-1.159867,-1.762218,2.172817,1.447995,-1.039688,0.5595600000000001,-0.6007060000000001,1.259318
000066.XSHE,0.0552039999999999,1.752749,-0.149292,-0.269305,0.17349,-0.96189,1.299389,-0.942391,-1.541049,0.389501
000068.XSHE,-2.510961,0.409838,-1.910215,0.069229,1.370257,-0.92737,0.0399949999999999,-0.5419109999999999,-0.833198,2.028659
000069.XSHE,0.121241,-0.5833079999999999,-0.744222,-0.765452,0.0559309999999999,2.155754,-0.574889,2.140727,0.689249,2.028659
000070.XSHE,-1.736421,0.933476,-0.971369,-0.6656569999999999,2.252853,-0.192853,0.482393,-1.080399,-0.654663,0.004209
000078.XSHE,-1.385815,-0.946438,-0.929419,-0.208857,2.177247,0.4337479999999999,-0.045413,0.757054,-0.530277,0.010346
000088.XSHE,-1.150634,0.313326,-0.329419,0.601631,2.000672,0.466376,-0.64458,-0.421172,0.8085220000000001,-0.741951
000089.XSHE,-1.004065,-0.129441,-1.0227190000000002,-0.933468,1.848272,0.771124,-0.404832,-0.641675,-0.261108,-2.004534
000090.XSHE,-1.3056299999999998,-0.272922,-0.721143,-0.073533,2.127253,0.8205389999999999,-0.120472,1.377888,-0.751035,1.408145
000096.XSHE,-2.008398,-0.08549,-1.143146,-1.054682,2.125755,0.23617,-2.022949,-0.479376,0.277479,-1.431655
000099.XSHE,-2.198788,-0.055853,-0.936194,-1.12893,1.924915,1.029826,-0.187977,0.134961,0.030547,-0.221294
000100.XSHE,0.79351,2.279611,0.417254,0.2185409999999999,-1.037909,-0.616804,1.7384700000000002,-0.101524,-0.637264,2.028659
000150.XSHE,-2.609911,-0.490108,-2.395487,0.977165,1.130782,-0.713544,0.561394,-1.897504,-1.1781780000000002,1.480153
000151.XSHE,-2.733559,-0.669239,-1.345915,-1.365032,0.7853100000000001,-0.133891,-0.649108,-0.6811619999999999,-0.984561,-0.4957029999999999
000153.XSHE,-2.699791,0.511396,-0.43101,0.079891,0.884877,0.367656,0.990835,-0.323302,0.788742,-0.341358
000155.XSHE,-1.003895,1.1913280000000002,0.825274,1.751896,1.848078,-0.712083,1.957479,-0.831419,0.059076,0.113173
000156.XSHE,-1.063562,-0.37392,-1.229901,-0.836959,1.913701,1.353082,-0.7161890000000001,0.069739,-0.079828,-0.999009
000157.XSHE,0.491335,0.82515,0.621424,0.531482,-0.579864,0.139071,0.784224,0.645515,1.426301,0.110167
000158.XSHE,-1.494521,0.868618,-1.424663,-0.1710819999999999,2.226645,0.486141,0.476383,-0.111966,-1.429815,-0.19189
000159.XSHE,-2.464864,0.5036069999999999,-1.115339,-0.197538,1.470975,0.766117,1.283077,-0.491879,-0.937447,-1.176199
000166.XSHE,0.802426,0.574372,-0.766265,-1.407959,-1.050185,0.62858,-1.06313,-0.969673,-1.898957,1.2836459999999998
000301.XSHE,0.23304,-0.427938,1.395339,2.4656990000000003,-0.141353,-0.6161409999999999,1.014718,-0.72696,1.774009,0.127389
000333.XSHE,0.860706,-0.0473779999999999,0.700767,-0.2463159999999999,-1.128379,-0.8856450000000001,-0.660047,-0.391098,0.314335,-0.0873419999999999
000338.XSHE,0.860706,-0.025509,-0.13872,-0.362587,-1.128379,-0.401248,0.765841,0.497075,0.159432,1.0800299999999998
000400.XSHE,-1.081415,0.786054,-0.07213,-0.638568,1.932404,0.298592,0.7486689999999999,-0.171352,-0.331496,-0.614441
000401.XSHE,-0.8554870000000001,-0.619221,-1.176564,-0.908767,1.665559,0.704984,0.30615,2.174834,1.845859,0.3965349999999999
000402.XSHE,-0.871182,-1.461235,-0.968167,-1.43949,1.686078,2.797756,-1.889824,1.727367,0.334588,2.028659
000403.XSHE,-0.839824,-0.3272739999999999,0.6399199999999999,0.849966,1.644813,-1.257415,-0.518039,-1.062006,0.690754,-0.809308
000404.XSHE,-2.494391,-0.937336,0.156385,0.303165,1.407241,1.900257,1.118027,-0.597845,-0.820514,-0.337304
000407.XSHE,-2.366404,-1.180943,-0.430793,0.177421,1.663758,0.740966,0.053104,0.150565,1.090766,-0.099169
000408.XSHE,-1.068073,-1.243429,-0.845137,1.284291,1.918468,0.224708,0.115489,-0.5985,0.265852,-1.355345
000409.XSHE,-2.844097,-1.2579360000000002,-1.187154,-1.46564,0.431149,-0.686715,-0.773166,-1.295994,-0.857374,-0.977384
000410.XSHE,-1.913855,-2.393493,-1.887763,0.682942,2.1902310000000003,-1.106406,-1.979588,-2.172838,-2.211951,2.028659
000411.XSHE,-2.285761,-0.563178,0.180189,2.17915,1.79968,-0.107222,1.620764,0.502963,0.28949,0.120975
000413.XSHE,-1.152841,-0.479652,-1.969634,0.392831,2.002735,2.797756,0.4905239999999999,-2.746433,0.224205,0.0513029999999999
000415.XSHE,-1.154302,-0.62815,-1.662981,-0.275506,2.004096,2.797756,-0.5940270000000001,2.124284,0.589251,2.028659
000416.XSHE,-2.594757,0.0855279999999999,-0.57621,-0.415238,1.169551,-0.384327,0.471034,-0.342038,-2.383719,-1.495645
000417.XSHE,-2.268952,-0.275465,-0.901253,-0.8717600000000001,1.825586,1.737136,-0.842132,-0.162512,-0.3472119999999999,-0.331386
000419.XSHE,-2.6902060000000003,-0.447578,-0.721795,-1.615931,0.912417,2.448827,-0.848456,0.385927,-0.396721,-1.009529
000420.XSHE,-2.290332,-0.769361,-1.232743,-0.6101989999999999,1.792491,0.836239,-0.207953,-0.950092,-0.12072,0.099343
000421.XSHE,-2.37576,-0.972692,-0.302423,1.169848,1.646725,1.220331,0.8582879999999999,-2.746433,-0.783097,0.714449
000422.XSHE,-2.575398,-1.7720669999999998,-0.31599,-0.429656,1.217967,-1.160334,-0.87071,2.174834,-1.375998,2.028659
000423.XSHE,-0.65925,-0.085172,-0.509934,-0.178019,1.387798,-0.2003589999999999,-0.129914,-0.6861649999999999,-0.807295,-1.324058
000425.XSHE,-0.127781,0.458099,-0.582689,-0.803932,0.499713,0.650573,0.384784,1.345009,1.7097080000000002,0.130661
000426.XSHE,-1.18686,1.456769,-0.0705399999999999,-0.397507,2.033609,-0.216111,0.362124,0.316436,-0.0957,-0.513641
000428.XSHE,-2.673822,-0.659193,-1.219215,0.405606,0.958759,1.324076,-0.523912,-0.8525020000000001,-1.183734,0.132821
000429.XSHE,-1.223067,-1.902851,-1.104509,-1.062522,2.064531,0.762688,-1.908812,1.295826,-0.20146,0.306145
000430.XSHE,-2.899161,-0.655407,-1.002541,-0.964173,0.238201,1.070011,-0.505145,-1.08376,-1.822398,0.078647
000488.XSHE,-0.681603,0.753506,-0.080703,-0.215828,1.421262,0.867635,1.476357,1.828763,-1.102034,1.681225
000498.XSHE,-1.684257,-0.89902,-0.931231,-1.098382,2.257603,0.960485,-1.117263,2.149719,1.179449,1.54696
000501.XSHE,-1.50024,0.3172,-1.140287,0.700001,2.228631,1.686405,0.664029,1.358174,-1.052106,0.139964
000502.XSHE,-3.104932,-0.4611399999999999,0.024243,0.756217,-0.584378,-1.005432,0.552882,-0.767171,-2.188028,-1.259696
000503.XSHE,-1.72639,0.161704,-2.570518,0.541856,2.2542310000000003,-0.951135,-0.067652,-0.5777760000000001,-1.716622,-0.988317
000504.XSHE,-2.201018,-1.428128,-1.264645,0.669995,1.921974,-1.378758,-1.63109,-0.606498,1.606362,-0.283428
000505.XSHE,-1.872124,0.357056,0.0290779999999999,0.838073,2.211646,-0.085938,1.710965,-0.855132,2.013822,-0.655357
