code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.978373,-1.010601,-0.833053,-0.163736,-1.197274,2.707536,-0.079068,1.917846,-0.122459,1.919779
000002.XSHE,0.978373,-1.0806559999999998,-0.705174,0.34743,-1.197274,1.979041,0.620422,0.771525,0.310075,1.991611
000004.XSHE,-3.363549,0.133516,-1.6966560000000002,1.0086,-1.478997,0.816757,0.003488,-2.715809,-2.245182,-1.386643
000005.XSHE,-2.889678,-1.0261559999999998,-0.4711329999999999,-0.7577659999999999,-0.34217,0.625931,-1.586906,0.364512,-1.255086,-0.939906
000006.XSHE,-1.795563,-0.144589,-0.391182,-0.800446,2.049204,2.495935,-0.434015,-0.786904,-0.521147,1.991611
000007.XSHE,-2.528646,-2.012154,0.821039,0.714299,0.893809,-1.655358,1.025968,-0.824011,1.944259,-0.679484
000008.XSHE,-1.724158,0.439233,-0.123759,-0.779224,2.080421,0.864909,-0.731214,-1.01779,-1.667673,-0.059874
000009.XSHE,-0.186162,3.006554,0.399284,0.419001,0.605785,-0.903929,1.392456,-1.024145,0.790374,0.330977
000010.XSHE,-2.253895,0.446468,-0.301586,0.192625,1.520723,-0.649269,0.376029,-1.839967,1.855459,-0.299621
000011.XSHE,-1.799086,0.421018,-0.526471,-0.350301,2.047335,0.53235,-0.2055199999999999,-3.052531,0.345464,1.313678
000012.XSHE,-0.482614,0.592913,-0.483301,0.474358,1.096168,-0.098406,1.223177,0.6845439999999999,-0.389131,-0.368321
000014.XSHE,-2.763203,0.205668,0.196217,1.406773,0.14762,-0.307578,1.555805,-1.130531,-0.503655,-0.250688
000016.XSHE,-1.108168,0.851769,-0.23415,-0.734042,1.891064,0.7453270000000001,-0.385978,0.426133,-0.872117,1.6605330000000005
000017.XSHE,-2.657919,0.371516,0.712213,1.241868,0.507883,-1.75357,0.6618539999999999,-0.98251,-0.485087,-0.201507
000019.XSHE,-1.470998,-1.439117,0.202232,0.402286,2.095117,0.04216,0.919528,0.481181,1.272185,-0.6874359999999999
000020.XSHE,-2.4174,-1.298747,0.691675,1.357463,1.1782979999999998,-1.391609,0.362896,-0.8450139999999999,-0.154782,-0.800596
000021.XSHE,-0.778842,0.7985329999999999,-0.386165,-0.663296,1.526695,0.1837369999999999,-0.202558,-0.574851,-0.3003929999999999,-0.27258
000023.XSHE,-3.2308060000000003,1.013518,-0.682783,-0.569325,-1.478997,-0.906465,-0.904559,-0.478224,-1.145441,-0.160972
000025.XSHE,-1.397793,0.727324,0.4580939999999999,2.009664,2.0736830000000004,-1.228159,1.234409,-0.878925,-0.729241,-1.138721
000026.XSHE,-2.176682,0.1518,-0.350785,-0.573828,1.652637,0.6958300000000001,-0.910581,0.700858,0.572172,-1.0739459999999998
000027.XSHE,-0.283805,0.6294930000000001,-0.1840359999999999,-0.996674,0.771632,1.452297,-0.95171,0.676037,-0.083837,1.991611
000028.XSHE,-1.077639,-1.15084,-0.519251,-0.809477,1.863617,2.25301,-1.293625,0.992242,0.4767899999999999,-0.189494
000029.XSHE,-1.448541,0.405675,0.113198,0.710612,2.089693,-0.224151,-0.5466310000000001,-2.1124650000000003,-0.7985439999999999,-1.149168
000030.XSHE,-1.462147,1.423989,-0.480907,-0.8870049999999999,2.093103,0.996928,-1.635003,0.843367,-0.1206049999999999,-0.7509359999999999
000031.XSHE,-0.885956,0.0076489999999999,-0.444533,-0.499671,1.660655,2.259466,-0.984518,-0.513522,0.543048,1.991611
000032.XSHE,-0.915509,0.888842,-0.5955020000000001,-0.186724,1.6951759999999998,-0.532844,-0.979885,-0.397497,1.990882,1.199141
000034.XSHE,-1.161001,0.010218,0.381033,0.361054,1.935115,0.143112,0.824633,0.083439,0.437246,0.0301579999999999
000035.XSHE,-1.049685,2.006911,0.527433,0.23284,1.837246,0.878784,0.535492,-0.197496,1.59765,0.582554
000036.XSHE,-1.836746,0.192371,-0.211328,-1.004581,2.025386,1.07669,-1.295333,-0.3068369999999999,-1.7057099999999998,-0.677309
