code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.983154,0.100614,0.371278,-0.242116,-1.193495,0.8300350000000001,-0.014071,0.7911189999999999,-0.254406,1.683677
000002.XSHE,0.983154,-0.454194,0.02186,-0.204681,-1.193495,-0.316756,0.483029,1.637505,0.839507,1.303414
000004.XSHE,-2.978583,0.122088,0.083824,1.073231,-0.513023,-1.7097209999999998,0.0406329999999999,-1.10779,1.054427,-1.604001
000005.XSHE,-2.37816,0.968697,-0.360973,-0.31772,1.399451,-0.358378,-0.282226,-0.454414,2.216712,-0.937403
000006.XSHE,-1.596805,0.319221,-0.4199279999999999,-0.948449,2.1739040000000003,1.0194450000000002,-0.4578689999999999,1.569503,-0.02777,0.2229489999999999
000007.XSHE,-2.4058200000000003,-0.725375,0.082053,2.079652,1.339431,-1.7044669999999995,0.790158,-1.060145,-2.792026,-1.575724
000008.XSHE,-1.245467,0.4070789999999999,-0.429886,-0.4926979999999999,2.047739,0.418576,0.15852,-0.651174,0.1057559999999999,-1.166152
000009.XSHE,-0.685747,1.57033,-0.192132,1.089731,1.435926,-0.904964,1.069159,-1.292048,0.217813,0.768605
000010.XSHE,-2.532376,-1.155111,-0.3855119999999999,0.1698049999999999,1.032204,-1.37691,-1.1194879999999998,-2.095844,-1.156744,-0.170596
000011.XSHE,-1.860291,0.4908399999999999,-0.5581149999999999,-0.473981,2.094563,0.044442,-0.43375,1.731262,1.43395,0.5029779999999999
000012.XSHE,-0.851931,0.884935,-0.133354,-0.681913,1.65914,0.17169,-0.043278,-0.491383,-0.000468,-0.7418319999999999
000014.XSHE,-2.89648,0.7157479999999999,-0.565821,-0.11878,-0.1713049999999999,-0.448766,0.074287,-1.092754,-0.012804,-0.795117
000016.XSHE,-1.217777,1.058824,-0.2601739999999999,-0.303363,2.028065,0.706997,0.4657239999999999,-2.751646,1.045023,1.1859879999999998
000017.XSHE,-2.647592,1.468576,-0.3751239999999999,0.454763,0.704254,-1.871394,0.614161,-0.855902,-1.481807,-0.430004
000019.XSHE,-1.603123,0.519446,-0.7883640000000001,-0.706191,2.173879,0.120964,0.113925,-0.116844,2.216712,-0.917748
000020.XSHE,-2.451938,1.138784,-0.516436,-0.298485,1.233735,-1.539016,-0.484071,-0.5822970000000001,0.089784,-0.978812
000021.XSHE,-0.5321859999999999,2.546144,0.374198,1.362659,1.206461,-0.877353,1.60361,-1.183209,0.15002,-0.698944
000023.XSHE,-2.975238,1.204053,-0.485984,-0.2360429999999999,-0.498571,-1.024529,0.252213,-0.072695,0.5988180000000001,-0.424618
000025.XSHE,-1.375154,0.33097,-0.288598,-0.057037,2.121992,-1.48383,0.287851,-0.693788,-0.129196,-1.164918
000026.XSHE,-1.974437,0.672596,0.193883,1.775772,2.006729,-0.141627,1.394305,-0.63799,-0.145765,-1.257386
000027.XSHE,-0.382862,-0.382538,-0.027859,-0.713819,0.966793,1.344154,-1.531635,0.0527799999999999,-0.311393,1.852954
000028.XSHE,-0.569787,-0.6566960000000001,-0.380689,0.379874,1.264428,0.13666,-0.266252,-0.043393,0.662643,-0.595437
000029.XSHE,-1.193921,-2.125169,-0.141361,-1.312368,2.010088,-0.804793,0.097024,0.384755,-0.130307,-1.135162
000030.XSHE,-1.39918,-0.772868,-0.163153,-0.567072,2.132358,0.500309,-1.6800080000000002,0.933852,0.489509,-1.050086
000031.XSHE,-0.176082,0.434168,-0.01002,-0.137422,0.61656,0.265972,0.026542,1.006725,0.621591,1.852954
000032.XSHE,-1.722072,1.300159,0.7809699999999999,0.5689770000000001,2.156661,-1.156658,0.046179,-0.480838,-0.485405,-1.295867
000034.XSHE,-0.989252,1.684176,0.6131409999999999,0.91569,1.819537,-0.850685,1.5088549999999998,-0.462839,2.178771,0.238211
000035.XSHE,-0.898893,-0.351549,0.179892,0.675241,1.716649,0.430957,0.422137,-0.192654,0.047518,1.852954
000036.XSHE,-1.746209,0.052974,-0.523038,-0.741953,2.149167,0.617492,-0.7547010000000001,2.136663,2.216712,-0.026599
000037.XSHE,-1.588387,0.601464,0.684908,1.071644,2.173801,-0.992934,-0.139926,-0.6625989999999999,0.960312,-1.075028
000038.XSHE,-1.740161,1.251393,-0.171403,3.005523,2.151175,-0.399305,1.982045,-2.999203,-0.0067239999999999,-1.601271
000039.XSHE,-0.037991,-0.2129309999999999,-0.329521,-0.7741779999999999,0.376178,1.362537,-0.5272399999999999,-0.160495,-0.090755,1.647948
000040.XSHE,-1.6878400000000002,1.256579,-1.981688,1.48666,2.164935,2.3892330000000004,1.443907,0.358438,1.911616,0.8440040000000001
000042.XSHE,-1.628444,-0.112724,-0.4916399999999999,-0.282665,2.172895,1.687933,-1.155422,1.7110869999999998,0.62266,1.852954
000045.XSHE,-2.206339,0.853859,-0.1409,-0.035456,1.717581,0.283043,0.039462,-0.382488,0.382188,-2.34367
000046.XSHE,-0.408961,1.148959,-0.8298120000000001,-0.556075,1.009653,1.282459,-0.894339,1.147134,-0.449854,1.852954
000048.XSHE,-1.400818,-1.389889,-0.081295,0.8512770000000001,2.133025,-1.391114,-1.749194,0.509178,0.581133,-0.4435489999999999
000049.XSHE,-1.416354,1.7877900000000002,0.3421639999999999,0.7124659999999999,2.139091,-1.107151,1.455725,-0.264189,1.158439,-0.304954
000050.XSHE,-0.057047,1.836053,0.055373,-0.073602,0.409489,0.731805,1.081302,-0.637939,0.178025,0.394543
