code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.017444,0.108457,-0.006511,-0.558563,-1.231644,1.168234,-0.297328,0.339917,0.528111,1.761973
000002.XSHE,1.017444,-0.7284609999999999,0.0383639999999999,-0.1793789999999999,-1.231644,-0.261372,0.121395,1.6843130000000002,0.837457,1.385898
000004.XSHE,-1.7009419999999995,0.567925,-0.029901,2.421741,2.105752,-1.128841,1.532006,-0.8203370000000001,1.03624,-1.541333
000005.XSHE,-2.390027,0.156496,-0.5449930000000001,-0.381294,1.294585,-0.288222,-0.271996,-0.384726,2.224316,-0.870218
000006.XSHE,-1.672702,-0.055733,-0.7098899999999999,-0.7427279999999999,2.112185,1.399986,-0.455866,1.197419,0.085072,0.341987
000007.XSHE,-2.45602,-1.3675700000000002,-0.472786,1.626112,1.141987,-1.610674,0.700707,-1.016578,-2.797134,-1.512402
000008.XSHE,-1.262856,-0.1034279999999999,-0.938453,-0.178862,2.014383,0.454604,0.138177,-0.530854,0.108964,-1.097584
000009.XSHE,-0.677673,1.601361,0.824601,0.70908,1.3916309999999998,-0.870909,1.435674,0.129667,0.287083,0.70255
000010.XSHE,-2.4726790000000003,-1.300523,-0.431205,-0.0685549999999999,1.101152,-1.328989,-1.0642049999999998,-1.955852,-1.158706,-0.102123
000011.XSHE,-1.979051,-0.128888,-0.864123,-0.39189,1.9376830000000005,0.313087,-0.579747,2.022325,1.412014,0.66438
000012.XSHE,-0.81603,1.099487,0.0500339999999999,0.183058,1.578002,0.096341,0.639899,-0.5554479999999999,0.024986,-0.684718
000014.XSHE,-3.011809,0.098583,-0.693423,-0.38005,-0.766736,-0.207615,-0.164742,-1.036273,-0.0246419999999999,-0.726438
000016.XSHE,-0.344518,1.0059790000000002,1.477977,3.059403,0.876552,-0.775683,2.302935,-1.493993,1.025103,0.645636
000017.XSHE,-2.48022,-0.041098,-0.784691,1.435615,1.082359,-1.786025,0.743937,-0.782532,-1.48168,-0.3598449999999999
000019.XSHE,-1.500521,0.001787,-0.842619,-0.2786659999999999,2.112782,-0.052697,0.4320819999999999,-0.129406,2.224316,-0.8653879999999999
000020.XSHE,-2.5078400000000003,0.370264,-0.387625,0.491921,1.011854,-1.438318,-0.299592,-0.513646,0.077763,-0.911929
000021.XSHE,-0.297034,2.568861,1.326288,1.473577,0.797662,-1.043777,1.7123,-1.02125,0.136815,-0.63039
000023.XSHE,-2.850093,0.591421,-0.701071,-0.048379,-0.089637,-1.051072,0.456142,-0.105761,0.5829489999999999,-0.354226
000025.XSHE,-1.462851,-0.133723,-0.510983,-0.325928,2.1044970000000003,-1.374163,0.172778,-0.622626,-0.14053,-1.099131
000026.XSHE,-2.157396,1.31481,0.034454,0.5778270000000001,1.7207849999999998,0.242015,0.8929290000000001,-0.274421,-0.1403569999999999,-1.191972
000027.XSHE,-0.487618,-0.391937,-0.385248,-1.08379,1.107222,1.6098940000000002,-1.7292759999999998,0.375317,-0.296045,1.946351
000028.XSHE,-0.693655,-0.653289,-0.134262,-0.160292,1.414141,0.384279,-0.473732,0.232625,0.457514,-0.5303770000000001
000029.XSHE,-1.139349,-2.41308,-0.204248,-0.987217,1.923273,-0.816387,0.051163,0.336979,-0.141047,-1.069289
000030.XSHE,-1.121785,-0.345887,-0.382243,1.005465,1.908311,-0.06656,-0.4829699999999999,0.183078,0.306469,-0.989972
000031.XSHE,-0.3875719999999999,-0.084049,-0.5381859999999999,-0.167474,0.947159,0.725691,-0.148096,1.618485,0.620901,1.946351
000032.XSHE,-1.588037,1.189072,0.6218100000000001,1.164288,2.120579,-1.182711,0.367367,-0.467167,-0.493832,-1.231462
000034.XSHE,-0.660782,2.305841,0.825311,1.073692,1.36758,-1.089517,1.521674,-0.774189,2.173333,0.247723
000035.XSHE,-1.009084,0.1233549999999999,-0.187254,0.107803,1.801282,0.6788489999999999,-0.267289,0.14556,0.042488,1.946351
000036.XSHE,-1.861262,-0.1034549999999999,-0.697853,-0.6411899999999999,2.032894,0.924656,-0.756189,2.030829,2.224316,0.107225
000037.XSHE,-1.591241,0.490845,-0.107399,0.448781,2.120552,-0.933234,-0.2555159999999999,-0.605599,0.941463,-1.008146
000038.XSHE,-1.97475,0.870836,-0.674561,2.154582,1.941811,0.02856,1.368123,-3.02481,-0.016857,-1.538102
000039.XSHE,-0.2075949999999999,-0.3020739999999999,-0.769856,-0.68561,0.646683,1.844912,-0.711294,-0.049222,-0.155604,1.943654
000040.XSHE,-1.700274,1.224734,-1.833237,1.164092,2.105926,2.431194,1.270622,0.373996,1.885585,1.074874
000042.XSHE,-1.654248,-0.311554,-0.732735,-0.619865,2.115393,1.745316,-1.59556,1.742263,0.6068,1.946351
000045.XSHE,-2.156161,0.645764,-0.313479,-0.147391,1.722602,0.209164,0.479368,-0.3565,0.367147,-2.280428
000046.XSHE,-0.448715,0.8811770000000001,-0.8136770000000001,0.023562,1.045705,1.331899,-0.8849040000000001,1.178679,-0.458027,1.946351
000048.XSHE,-1.370437,-0.083468,-0.175367,0.311243,2.0722080000000003,-1.33588,-1.726865,0.4867439999999999,0.5652520000000001,-0.373565
000049.XSHE,-1.409471,1.452693,0.551421,0.45026,2.087876,-1.053089,1.265403,-0.2228699999999999,1.154038,-0.245521
000050.XSHE,-0.1093339999999999,1.233337,0.072929,-0.343328,0.478213,0.808116,0.815409,-0.503518,0.184065,0.4147439999999999
000055.XSHE,-1.99485,0.462706,-0.6644770000000001,-0.312288,1.922084,1.527262,-0.129489,0.550012,0.4885859999999999,-0.671281
000056.XSHE,-2.072273,0.6014079999999999,-1.338701,0.173405,1.835622,2.0839220000000003,-0.354118,-0.406995,1.729912,0.6496529999999999
000058.XSHE,-1.457416,1.047314,-0.2078829999999999,1.405433,2.103064,-1.066751,1.138498,-0.58162,0.634721,0.185921
000059.XSHE,-1.295519,-0.864778,-0.6669149999999999,-0.319829,2.034148,2.431194,-0.124537,0.972067,0.135626,0.348998
000060.XSHE,-0.941908,0.20188,-0.660792,-0.942483,1.728962,0.6690510000000001,-0.364073,-0.349734,-0.305694,-0.7189399999999999
000061.XSHE,-1.206227,0.724367,-0.059598,0.389558,1.975747,-0.309444,-0.027475,-1.268277,0.437428,0.041923
000062.XSHE,-0.947185,1.273325,-0.437214,-0.536758,1.7348599999999998,-0.657687,-0.604899,-0.392894,1.708573,-0.737881
000063.XSHE,1.017444,1.302288,0.572096,0.603485,-1.231644,-1.288473,1.7827380000000002,-1.173363,-0.5410010000000001,0.0269009999999999
000065.XSHE,-1.75154,0.779154,-0.671276,-0.473552,2.089532,0.572034,-0.435061,0.69796,0.087923,-0.285151
000066.XSHE,0.119631,1.904407,0.65303,0.8095829999999999,0.082251,-1.321132,1.718938,-1.0918,-1.393421,-0.247823
000068.XSHE,-2.299351,0.8250290000000001,-0.679841,1.015258,1.480948,-1.39669,0.149862,-0.8927229999999999,1.045364,1.946351
000069.XSHE,0.405997,-0.214776,-0.4126689999999999,-0.794838,-0.398872,1.775955,-0.48656,2.030829,0.497824,1.946351
000070.XSHE,-1.292814,1.657298,-0.361712,0.407695,2.032582,-0.942076,1.477513,-0.403862,0.308931,-0.6372770000000001
000078.XSHE,-0.8950030000000001,-2.41308,0.726158,3.180428,1.674967,-0.427966,1.439817,-0.79799,-0.312003,0.3614
