code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.939082,0.378994,-0.203767,-0.5538109999999999,-1.176461,0.992254,-0.712411,0.044492,-0.200748,1.700271
000002.XSHE,0.939082,-1.0343719999999998,-0.856675,0.11281,-1.176461,1.107615,-0.113299,2.168744,0.303365,1.626227
000004.XSHE,-2.437885,-0.690728,-0.019916,1.993741,1.232084,-0.0114709999999999,1.61564,-0.646848,-1.386268,-1.274168
000005.XSHE,-2.816269,-2.1728080000000003,-0.717791,1.012267,0.097888,0.407618,-0.177123,-1.415315,-1.266646,-0.67903
000006.XSHE,-1.867209,-1.149932,-0.707465,-0.879185,2.059461,2.399486,-0.800196,0.598156,-0.422552,0.568575
000007.XSHE,-3.193142,-1.6911779999999998,-0.788421,1.7792150000000002,-1.475382,-1.292257,0.571095,-1.047384,-1.3899780000000002,-0.511955
000008.XSHE,-1.919566,-1.530178,-0.903412,-1.009918,2.022234,2.123439,-1.11475,-0.636108,-0.908143,-0.095355
000009.XSHE,0.336782,1.542953,1.7010599999999998,1.376914,-0.302198,-1.109848,1.321983,-1.046096,0.370141,0.233323
000010.XSHE,-2.516305,-1.83572,-0.471262,-0.056114,1.038878,-0.909832,-0.159029,-1.241718,0.8767889999999999,0.085979
000011.XSHE,-1.775832,-0.448597,-0.43641,-0.04308,2.107701,0.305305,0.092278,1.137781,0.680952,1.014508
000012.XSHE,-0.290005,1.353199,0.829161,0.042262,0.781526,-0.470168,1.183707,0.23346,-0.8256600000000001,-0.485917
000014.XSHE,-3.213965,-1.230418,-0.763529,-0.748452,-1.475382,0.582864,-0.688315,0.6270600000000001,-1.401478,-0.193661
000016.XSHE,-0.881558,-0.428547,-0.421854,-0.47634,1.6665599999999998,0.021955,0.53598,-0.241787,0.2530469999999999,2.117695
000017.XSHE,-2.872503,-0.566925,0.450684,0.676558,-0.116154,-1.416443,0.705515,-0.726074,-1.223073,-0.2847679999999999
000019.XSHE,-1.635462,-0.636596,-0.352113,-0.591915,2.142486,0.38049,0.316713,-0.677942,1.979772,-0.5255350000000001
000020.XSHE,-2.638147,-0.89612,-0.363268,-0.4299409999999999,0.69627,-1.018757,-0.643328,-0.5930300000000001,-0.199091,-0.522234
000021.XSHE,-0.5396890000000001,-0.340514,-0.50995,-0.501613,1.188532,-0.346877,0.416072,-0.251265,-0.199868,-0.182974
000023.XSHE,-2.887605,-1.123933,-0.63103,-1.030513,-0.175755,-0.685658,-1.69354,0.222619,0.266398,-0.280947
000025.XSHE,-1.786223,-1.17923,-0.742278,-0.417533,2.103262,-0.803769,0.037845,-0.58472,-0.259795,-1.071242
000026.XSHE,-2.001998,-0.203298,-0.2010289999999999,-0.448337,1.948895,0.216994,0.17892,0.47538,0.260337,-0.7962239999999999
000027.XSHE,-0.214794,-1.15776,0.277131,1.752009,0.653081,2.386219,0.304017,0.386845,-0.351448,2.072964
000028.XSHE,-1.054651,-1.262635,-0.7317859999999999,-0.612405,1.858055,1.621019,-0.4365229999999999,0.977157,0.088787,-0.172866
000029.XSHE,-1.7728119999999998,-1.6653950000000002,-0.74992,0.348025,2.108942,0.347387,-1.0644049999999998,0.674921,-0.388059,-0.961902
000030.XSHE,-1.267642,-0.486602,-0.4720979999999999,-0.224673,2.03336,0.440384,-0.849936,0.523932,-0.111296,-0.671582
000031.XSHE,-1.099026,-1.7704509999999998,-1.0059280000000002,-0.075405,1.90044,2.727932,-1.247228,2.132711,-0.134313,2.117695
000032.XSHE,-0.897307,-1.320427,-0.485729,0.2270739999999999,1.685591,0.183968,-1.296011,-0.751378,-0.316734,-0.930404
000034.XSHE,-1.325304,-1.069109,-0.6316350000000001,1.150002,2.067785,-0.106824,0.97963,0.5789770000000001,0.454431,0.540032
000035.XSHE,-1.332321,-1.662756,-0.589804,0.017402,2.071566,1.917137,-1.315242,1.726607,1.896604,2.117695
000036.XSHE,-1.973793,-1.47411,-0.09906,-0.251133,1.976054,1.294301,-0.4963109999999999,0.064121,-1.374609,-0.011681
000037.XSHE,-2.121919,-0.931664,-1.0355370000000002,0.8217969999999999,1.808621,-0.029249,0.035413,-0.349569,-2.363369,-1.008255
000038.XSHE,-2.054074,-1.313888,-0.5894199999999999,-0.405149,1.89298,0.415595,-0.292193,-1.263393,-0.559898,-1.205962
000039.XSHE,0.233176,-0.61056,0.23745,0.271142,-0.1265349999999999,0.6671600000000001,0.309781,1.0771700000000002,0.1058839999999999,0.5863430000000001
000040.XSHE,-2.104522,-0.854017,-0.565182,0.604647,1.831515,2.815142,1.158323,-0.2944739999999999,-1.7021130000000002,0.378368
000042.XSHE,-2.015196,-1.42918,-0.739599,-0.736757,1.935437,2.815142,-2.0906700000000003,0.476793,-0.148137,2.117695
000045.XSHE,-2.214319,-0.807057,-0.087159,-0.2933199999999999,1.672065,0.693261,-0.137045,-0.626785,1.080665,-0.8404389999999999
000046.XSHE,-1.359271,-2.292085,-1.525554,1.7134080000000005,2.085246,2.815142,-0.702164,1.145744,-2.995071,2.117695
000048.XSHE,-1.460159,-0.268216,-0.353096,-0.458178,2.124197,-0.584296,-1.337297,2.168744,1.768627,0.029341
000049.XSHE,-1.253213,0.910328,0.035807,-0.839671,2.02383,-0.7021729999999999,0.720912,0.731264,0.733194,-0.22385
000050.XSHE,-0.270186,-0.7423489999999999,-0.428226,-0.526879,0.7478739999999999,1.614329,0.043173,0.185827,0.299261,0.795763
