code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.019082,0.4801229999999999,-0.478912,-0.838023,-1.318165,2.745246,-0.186586,1.840166,0.038555,1.962465
000002.XSHE,1.019082,-0.273837,-0.718837,-0.316228,-1.318165,2.745246,0.226813,1.2502879999999998,-0.2043569999999999,2.035768
000004.XSHE,-2.851424,-0.416314,-0.6974020000000001,0.8703620000000001,0.1466609999999999,-1.325568,0.554638,-2.587021,-2.948432,-0.9257
000005.XSHE,-3.375884,-1.175532,-1.114081,1.027376,-1.838219,1.408947,-0.7810739999999999,-1.878649,-1.735495,-0.99718
000006.XSHE,-1.752584,-0.4849819999999999,-0.113506,0.6412479999999999,2.188137,2.2439560000000003,0.2255739999999999,1.268281,-0.436452,1.645617
000007.XSHE,-3.320933,-2.337592,-1.69305,1.884536,-1.838219,-1.643746,0.138728,0.041529,2.091348,-0.895891
000008.XSHE,-1.740452,0.0014759999999999,-0.05124,-0.958756,2.191431,0.365411,-0.339794,-1.266152,-1.805495,-0.216578
000009.XSHE,-0.2316219999999999,1.056071,-0.901746,-0.7347819999999999,0.677246,-0.824132,0.292124,-0.33276,1.33839,0.53198
000010.XSHE,-2.723119,0.520836,-1.363798,-0.017934,0.590384,-0.926678,0.238563,-3.2571220000000003,-0.139979,-0.16798
000011.XSHE,-1.861853,-0.210596,-0.5207,-0.335286,2.142487,0.70709,-0.569357,-0.292711,-0.149271,1.192701
000012.XSHE,-0.7093020000000001,0.363221,-0.55498,-1.186118,1.453875,0.522523,-0.024768,1.309951,0.4030829999999999,-0.146731
000014.XSHE,-2.569936,-0.165324,0.654734,0.809211,1.041104,-0.319706,1.162782,1.58645,0.664317,-0.555659
000016.XSHE,-1.146303,0.848449,-0.5568649999999999,-0.92027,1.976594,0.318185,-0.185107,-0.360654,-1.605317,1.914737
000017.XSHE,-2.505391,0.02377,-0.036982,0.036176,1.206352,-1.546967,0.367713,-1.850449,1.474222,-1.181331
000019.XSHE,-1.473235,-0.78822,-0.05645,-0.645094,2.180535,0.038675,0.134726,-0.839075,-0.734851,-0.881812
000020.XSHE,-2.457951,0.171496,-0.064496,-0.556713,1.318801,-1.490768,-0.300917,-1.004947,-0.115382,-0.8884989999999999
000021.XSHE,-0.1244599999999999,1.505953,0.714921,1.405416,0.487991,-0.836158,2.181201,-1.142718,-0.3301159999999999,-0.344046
000023.XSHE,-3.691187,0.0029879999999999,-1.974336,0.827384,-1.838219,-1.421619,-0.15697,-3.2571220000000003,-2.7911740000000003,0.075489
000025.XSHE,-1.631119,-0.472814,-0.348518,0.334068,2.205795,-1.168957,0.3804329999999999,-1.204551,-0.3109909999999999,-0.929737
000026.XSHE,-1.971139,-0.240334,0.09257,-0.14881,2.066803,0.244996,0.145426,-0.055187,0.1604529999999999,-1.1902549999999998
000027.XSHE,-0.179198,-0.741689,-0.133845,-0.982952,0.5850069999999999,1.177237,-0.981218,0.73516,-0.387034,2.035768
000028.XSHE,-0.453751,-1.1180219999999998,1.766157,1.3592959999999998,1.05621,0.378632,0.235172,0.39847,0.2272809999999999,-0.366745
000029.XSHE,-1.142295,-1.460712,0.078592,1.7047310000000002,1.972971,-0.760053,-0.458339,-1.443561,-2.4117740000000003,-1.146418
000030.XSHE,-1.514223,-0.190638,-0.583408,-1.052397,2.1920740000000003,1.223095,-1.451636,0.06717,0.014324,-0.612911
000031.XSHE,-0.8310770000000001,0.032569,0.1083099999999999,-0.243505,1.622748,1.33524,-0.872718,-0.242787,-1.03979,2.035768
000032.XSHE,0.008741,1.7266150000000002,1.565589,1.784568,0.250246,-1.343252,2.130812,-1.736678,1.457062,0.810263
000034.XSHE,-0.7362569999999999,1.788798,0.7780229999999999,1.047784,1.492565,-0.473468,1.7513169999999998,-0.146922,0.155688,0.492396
000035.XSHE,-1.163722,0.448991,-0.463527,-0.593328,1.992051,1.101025,-0.66471,-0.288167,-0.000765,0.8267549999999999
000036.XSHE,-1.870428,-1.052523,-0.140765,-0.617696,2.137657,1.23456,-0.8979309999999999,0.705996,-1.449634,-0.8391540000000001
000037.XSHE,-1.977696,0.7187100000000001,-0.4261529999999999,0.012881,2.061269,-0.940583,1.04349,-0.99243,-2.67713,-0.7434069999999999
000038.XSHE,-3.011483,-0.914354,-1.905555,0.263472,-0.496072,2.574934,0.037623,-1.956265,-0.135265,-1.305937
000039.XSHE,-0.038298,-0.445522,-0.661658,-1.085923,0.334344,2.410963,-0.765316,1.840166,-0.152465,0.43413
000040.XSHE,-1.825934,-0.2340489999999999,0.177271,0.941478,2.16072,2.745246,1.459098,-0.8354879999999999,-2.678785,0.572751
000042.XSHE,-1.967077,0.04432,-0.178823,-0.401958,2.070174,2.745246,-1.005972,1.840166,-1.03446,2.035768
000045.XSHE,-1.897797,0.4346359999999999,0.144021,0.484862,2.120995,-0.161822,0.509189,-1.19547,1.121998,-0.8420719999999999
000046.XSHE,-1.98371,-0.091369,-1.861234,1.434451,2.056092,0.989688,0.1955839999999999,-3.2571220000000003,-0.309975,2.035768
000048.XSHE,-1.323409,-1.020275,0.1748849999999999,0.0584289999999999,2.110621,-0.754437,-0.587348,1.497025,-0.556659,0.145919
000049.XSHE,-1.288758,0.909278,-1.1335540000000002,-0.069349,2.0885740000000004,-0.5826439999999999,0.4735189999999999,0.321087,-0.703804,0.147718
000050.XSHE,-0.488383,-0.188213,-0.658346,-0.394068,1.1129440000000002,2.372512,-0.945412,-0.434305,-0.178841,1.902856
000055.XSHE,-2.002995,0.264136,-0.030149,-1.1226,2.038837,2.007957,0.010066,-0.2818989999999999,-0.788365,-0.247412
000056.XSHE,-2.140156,0.802802,-0.683413,0.70318,1.886519,-0.329223,0.389277,-1.809584,-1.528405,0.001903
000058.XSHE,-1.56156,-0.094854,-0.156188,0.067325,2.201118,-1.031423,-0.3875119999999999,-0.8929290000000001,-0.386213,-0.322551
000059.XSHE,-1.313251,0.3376989999999999,-0.299251,0.1206059999999999,2.104378,2.712172,-0.020859,-0.573238,-0.3709409999999999,0.682642
000060.XSHE,-0.73348,0.886325,0.281673,-1.174835,1.488611,0.795092,-0.321257,0.0855669999999999,0.8925120000000001,0.231756
000061.XSHE,-1.228712,-0.595654,0.264238,-0.696419,2.045454,-0.087549,-0.891091,-0.628749,0.598467,0.097221
000062.XSHE,-1.119551,0.195748,-0.360192,-0.8253299999999999,1.951943,-0.012037,-0.978634,0.67793,0.110639,-0.52633
000063.XSHE,1.019082,1.116465,0.507479,0.315478,-1.318165,-0.690462,1.347285,-0.509459,0.415199,0.36121
000065.XSHE,-0.916245,1.148939,2.357101,1.592049,1.731111,-0.150302,1.601482,-0.261664,-0.357404,0.32488
000066.XSHE,0.15547,1.589665,-0.345966,0.53665,-0.011278,-0.869858,1.226912,-1.480593,0.038073,0.032747
000068.XSHE,-2.425432,-0.361531,-0.736761,0.208981,1.391559,-1.856262,-0.2102349999999999,-1.303129,1.550073,2.035768
000069.XSHE,0.0302,0.094766,-0.641147,-0.665478,0.21188,2.745246,-0.593942,-1.134042,-0.345879,2.035768
000070.XSHE,-1.535097,1.835783,-0.375904,1.405493,2.196635,-1.15801,1.825516,-0.967862,-2.146787,0.633486
000078.XSHE,-1.420452,-0.972768,-0.148617,-0.909398,2.160767,-0.103288,-0.964772,-1.797259,-1.524469,0.01782
000088.XSHE,-1.207524,-1.130041,0.097356,-1.005762,2.028795,1.003411,-1.52748,0.071533,0.035787,-0.161472
000089.XSHE,-0.964596,-0.41701,-0.1168119999999999,-1.284808,1.788689,0.604965,-1.030987,-1.695727,-1.756501,1.022157
000090.XSHE,-1.351309,-0.665107,-0.251013,-0.68962,2.126816,1.878319,-0.350776,1.840166,0.38225,1.960634
000096.XSHE,-2.172725,-0.83704,-0.18387,-0.984081,1.842492,0.195109,-1.90646,-1.026302,-0.427874,-1.48869
000099.XSHE,-1.656669,0.340983,0.188574,-0.533089,2.204861,0.487302,0.6229979999999999,-1.015674,-0.522022,-1.01779
000100.XSHE,0.626175,0.617351,-0.905462,-0.874712,-0.798541,0.44011,0.567172,0.419226,1.282449,2.035768
000150.XSHE,-4.3208400000000005,-1.455589,-4.678442,1.4335639999999998,-1.838219,0.080288,-0.034794,-1.7374330000000002,-2.12982,2.035768
000151.XSHE,-2.242123,1.569642,0.344727,0.764138,1.738243,-1.299929,1.692592,-1.6268790000000002,0.489859,-0.148533
000153.XSHE,-2.431541,-1.008277,-0.087924,1.074642,1.378157,-0.020468,0.886473,0.103504,0.144776,-0.3145679999999999
000155.XSHE,-0.59197,1.690786,-1.194662,-0.4991939999999999,1.2777,-0.968725,0.2479599999999999,0.185612,-0.178702,0.508099
000156.XSHE,-0.747971,-0.735161,0.94425,0.5734020000000001,1.509155,0.890669,0.003142,-0.6240319999999999,0.551742,-0.375654
000157.XSHE,0.359773,0.396869,-0.135934,-1.183452,-0.36696,1.460767,-0.7888970000000001,-0.325108,-0.045808,-0.042481
000158.XSHE,-1.0918450000000002,2.09513,0.149463,0.4321689999999999,1.925274,-0.309051,1.664969,-1.2413809999999998,-1.067798,-0.214551
000159.XSHE,-2.315936,-0.099945,-0.15108,0.015443,1.611347,0.462492,0.183815,-1.645918,2.003948,-1.128709
000166.XSHE,1.019082,-0.359377,0.373305,-1.183415,-1.318165,1.001441,-0.988592,0.554275,-0.134517,1.425155
000301.XSHE,0.6487109999999999,0.198734,-1.184579,0.274506,-0.8326549999999999,-0.2868449999999999,-0.421954,0.5239060000000001,1.246403,2.035768
000333.XSHE,1.019082,0.252155,-0.286142,-0.393518,-1.318165,-0.7041689999999999,-0.469362,0.155978,0.128322,-0.079802
000338.XSHE,0.955033,1.053607,-0.100505,-0.833835,-1.245786,0.647781,0.135081,-0.259303,-0.523809,0.8338270000000001
000400.XSHE,-0.533304,0.986143,0.339333,-0.310142,1.1853479999999998,-0.326159,0.764666,-0.656274,0.480324,-0.815005
000401.XSHE,-0.6100439999999999,-0.163024,-0.381943,-0.571055,1.30561,2.745246,-0.4743479999999999,0.45765,-1.047012,0.5402239999999999
000402.XSHE,-0.967885,-0.6128979999999999,-0.506201,-0.8621620000000001,1.792497,2.745246,-0.950782,1.472178,-0.893818,2.035768
000403.XSHE,-0.885616,0.080563,-0.52542,0.077515,1.69313,-0.375178,-0.312648,-0.896962,-0.320455,-1.331838
000404.XSHE,-2.064531,-0.101217,0.619594,0.1322559999999999,1.977003,0.651574,1.107689,-0.127861,0.652077,-0.2546199999999999
000407.XSHE,-2.450971,-0.410351,-0.446644,-0.86906,1.334712,1.0454290000000002,-0.3871489999999999,-0.286582,-0.567565,-0.354496
000408.XSHE,-0.022994,0.34281,-0.576762,-0.534654,0.306989,-0.969482,-0.622496,1.651501,1.913089,-1.285448
000409.XSHE,-1.849072,1.63474,0.711201,0.131719,2.149343,-1.062628,1.225677,-1.547,-1.486946,-0.973681
000410.XSHE,-0.8311870000000001,-2.243331,0.672243,1.592261,1.622894,-1.675496,-0.2722699999999999,-1.285888,-2.069993,0.225032
000411.XSHE,-1.775246,-1.007084,0.248822,0.62751,2.18105,0.024934,0.3533739999999999,-0.50431,-0.361021,-0.076858
000413.XSHE,-1.379417,0.0495899999999999,-0.5391600000000001,-1.183319,2.141695,2.745246,-0.929496,-2.2235270000000003,-2.948432,-0.301587
000415.XSHE,-1.015985,-0.281842,-0.164233,-0.987814,1.846544,2.745246,-1.018326,1.840166,-1.569,2.035768
000416.XSHE,-3.550582,-0.145639,-2.062519,1.940392,-1.838219,0.8936299999999999,0.715383,-1.292266,-2.149048,-1.51747
000417.XSHE,-2.268425,-0.0141889999999999,0.063785,-0.413814,1.694945,1.942688,-0.038693,0.4552,-1.530874,0.207167
000419.XSHE,-2.509894,-0.224502,0.029174,-0.049721,1.195284,1.711711,-0.259842,-0.925881,-1.571368,-0.721699
000420.XSHE,-1.475488,0.5770770000000001,-0.602172,-0.509901,2.181257,-0.164264,-0.3030989999999999,-1.256478,-0.566079,-0.111286
000421.XSHE,-2.587425,-0.401296,-0.223129,-0.414184,0.993852,1.54877,-0.285487,1.840166,0.119492,1.515209
000422.XSHE,-1.304057,0.8932530000000001,-0.8888469999999999,-0.168124,2.098569,-0.279455,0.29933,1.840166,1.072182,0.7653479999999999
000423.XSHE,-0.127436,-1.726805,0.867713,0.7044630000000001,0.49328,-0.8171149999999999,-0.0416329999999999,-1.085209,-1.372766,-1.233986
000425.XSHE,0.607805,0.64808,0.222851,-0.338072,-0.770415,0.6027710000000001,0.49275,0.195318,0.145563,0.349545
000426.XSHE,-0.8284020000000001,0.6178130000000001,0.39118,-0.12085,1.619208,-0.737975,0.465591,0.134592,0.6694869999999999,-0.871647
000428.XSHE,-2.106897,0.67767,-0.192142,0.406194,1.928314,-0.556264,0.637934,-1.44233,-1.503439,0.024961
000429.XSHE,-0.8053060000000001,-1.822339,0.374177,-0.633525,1.588316,0.015847,-1.334646,0.521816,0.2737989999999999,0.128965
000430.XSHE,-2.418362,0.034155,0.124286,0.1745799999999999,1.406917,-0.7681,0.767756,-1.435293,-2.948432,0.5680270000000001
000488.XSHE,-0.958633,-0.617129,-0.75249,-1.353457,1.78175,2.280619,-0.761834,0.968876,-0.2457659999999999,0.532741
000498.XSHE,-1.2460719999999998,0.139175,-0.069604,-0.054551,2.058548,2.17986,0.1184549999999999,1.840166,1.025026,2.035768
000501.XSHE,-1.563178,-0.8206200000000001,-0.023369,-0.827968,2.201345,2.745246,-0.325935,-0.315619,-2.258424,1.107473
000503.XSHE,-1.138843,0.80106,0.474927,0.6376890000000001,1.96983,-1.688523,1.023652,-1.936217,0.943188,-0.904405
000504.XSHE,-2.282187,0.288659,-1.072899,0.2595429999999999,1.671448,-1.865009,-0.787909,-0.846564,0.361778,0.762051
000505.XSHE,-1.928364,-0.374401,-0.44455,-0.7515390000000001,2.100115,0.0586059999999999,-0.513442,-1.675405,0.28188,-0.5620689999999999
000506.XSHE,-2.26723,-0.560984,0.803769,1.671603,1.6969580000000002,-1.34283,1.729798,-1.401489,-0.352008,-0.394909
000507.XSHE,-1.960281,-0.318731,-0.137245,-1.229096,2.075717,1.36245,-0.4671479999999999,0.539712,0.653357,1.360596
000509.XSHE,-2.3062,0.007059,-0.364592,-0.173215,1.629048,-1.755169,-1.109145,-1.270362,-0.860275,-0.392335
000510.XSHE,-2.367677,0.3532909999999999,-0.324798,-0.490691,1.512271,-0.500419,0.066229,-1.087821,0.150398,-0.868814
000513.XSHE,-0.0689429999999999,-0.556743,-0.073173,-0.504051,0.38908,-0.526299,0.163916,-0.37935,-0.170167,-0.693855
000514.XSHE,-2.413644,0.2008839999999999,-0.284327,0.058007,1.417076,1.825837,-0.128748,1.840166,0.357481,-0.3352699999999999
000516.XSHE,-0.5875239999999999,0.300266,-0.477404,0.133582,1.270793,-1.206258,0.151091,-1.7677490000000002,-0.755231,0.368797
000517.XSHE,-1.344847,-0.148863,0.147152,-0.365392,2.12319,1.517326,-0.40786,1.840166,1.077604,1.181284
000518.XSHE,-2.601911,-0.596558,-0.743908,-0.8727379999999999,0.953908,-1.209678,-1.137194,-1.198271,-1.372911,-1.176346
000519.XSHE,-0.4198229999999999,0.828774,-0.594973,0.054735,0.999915,-0.564086,1.196315,-1.035798,0.299701,-0.953866
000520.XSHE,-2.47985,-0.380231,-0.336404,-0.586707,1.267831,-1.280249,-0.6159,-1.036314,-0.119469,-1.057202
000521.XSHE,-1.6068129999999998,-0.585852,1.887059,1.22328,2.205349,0.509425,1.173446,0.36144,0.28933,-0.326466
000523.XSHE,-1.830939,0.396893,-0.416934,0.128126,2.158371,-0.991681,-0.120663,-1.562915,-2.651666,-1.031766
000524.XSHE,-1.645684,0.059666,-0.085101,0.565075,2.2054400000000003,-0.917349,-0.219303,-1.356922,-2.943293,-0.956284
000525.XSHE,-1.908923,-0.248053,-1.352901,1.767941,2.113674,-1.087567,0.288501,0.7186560000000001,-0.783432,0.0276389999999999
000526.XSHE,-2.4022080000000003,2.111739,0.398431,1.6596349999999995,1.441397,-1.431435,1.978813,-1.011749,-1.288303,0.4606479999999999
000528.XSHE,-0.927308,-1.055888,0.359975,-0.35646,1.744546,1.7500060000000002,0.049199,0.059087,-0.430131,0.066066
000529.XSHE,-2.247919,-1.263248,-0.204918,0.8553870000000001,1.728882,0.7437060000000001,-0.018064,0.237521,0.460813,-0.531654
000530.XSHE,-2.101181,-0.397082,-0.134475,-0.0378579999999999,1.935179,0.379841,1.296668,-1.295415,-0.778949,-0.156873
000531.XSHE,-1.852104,-0.318801,-0.203963,-0.571908,2.147754,1.038846,-0.423958,-1.100777,-0.58331,2.035768
000532.XSHE,-2.270506,0.485415,-0.267547,-0.874401,1.69143,-0.734926,-0.6784979999999999,-0.696703,0.264394,-0.556767
000533.XSHE,-2.568576,0.54456,-0.040536,-0.5648310000000001,1.044733,-1.010665,0.261767,-0.870559,-1.680161,-0.4437439999999999
000534.XSHE,-1.518203,0.271416,0.260206,-0.142871,2.193012,-1.322319,-0.208829,-1.241231,0.759268,-0.4458
000536.XSHE,-2.00589,-0.113988,-0.655177,-0.501273,2.036159,0.611019,-0.906312,-0.25998,-0.410285,0.080882
000537.XSHE,-0.573457,-0.143773,-0.391511,-0.1051869999999999,1.24884,0.72065,-0.442036,0.023928,-2.417599,0.977521
000538.XSHE,0.8933209999999999,-0.693386,-0.244811,-0.989651,-1.17104,-0.549029,-0.579086,-0.8106399999999999,-0.60833,-1.068583
000539.XSHE,-0.060291,-0.7327819999999999,0.364856,1.444872,0.373634,0.022252,1.018417,-0.879178,-0.216835,2.035768
000540.XSHE,-2.571916,0.36016,-4.388624,1.125,1.035808,0.994194,-1.264204,-0.492756,-2.948432,2.035768
