code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.020465,0.344425,-0.203011,-0.140791,-1.259763,2.751868,0.155752,1.932173,0.223132,1.969103
000002.XSHE,1.020465,-0.434191,-0.278449,0.432843,-1.259763,2.575569,0.549496,1.1043690000000002,0.224235,2.021575
000004.XSHE,-3.360292,-0.06731,-1.186452,0.5421199999999999,-1.666064,0.602988,-0.589543,-2.922012,-2.248416,-1.293791
000005.XSHE,-2.990409,-1.589168,-0.52035,-0.376274,-0.759567,0.76127,-1.64113,0.40174,-1.249825,-0.904355
000006.XSHE,-1.594598,-0.525048,0.682253,1.878582,2.111558,1.63993,1.4711530000000002,0.287726,-0.50729,1.950318
000007.XSHE,-2.657371,-2.3608990000000003,0.366553,-0.024548,0.525432,-1.67898,-0.2851329999999999,-0.689195,1.963302,-0.663119
000008.XSHE,-1.7115900000000002,-0.194789,-0.129991,-1.027796,2.091393,0.737628,-0.564921,-1.008234,-1.663693,0.027443
000009.XSHE,-0.2134199999999999,1.707013,-0.331336,-0.315492,0.6450819999999999,-0.855664,0.573415,-0.917608,0.817228,0.52515
000010.XSHE,-2.387947,-0.082037,-0.430696,-0.128776,1.259707,-0.5575760000000001,-0.071931,-2.086809,1.883892,-0.276326
000011.XSHE,-1.725412,0.238596,0.038245,0.2748,2.086881,0.411879,0.202657,-1.934259,0.368907,1.207792
000012.XSHE,-0.620607,1.13806,-0.318428,-0.8555200000000001,1.302846,0.273482,0.407951,1.232919,-0.367039,-0.1673609999999999
000014.XSHE,-2.744031,0.6026819999999999,1.220384,0.563263,0.2329969999999999,-0.210705,1.137716,-0.264154,-0.488703,-0.286277
000016.XSHE,-1.209291,0.7993439999999999,-0.8399340000000001,-1.335986,1.973433,0.998773,-0.8236459999999999,0.7274510000000001,-0.859166,2.021575
000017.XSHE,-2.453457,0.56098,0.8184140000000001,1.003019,1.1046129999999998,-1.480208,1.196025,-0.917384,-0.47086,-0.2353739999999999
000019.XSHE,-1.408323,-1.282474,0.107346,0.308946,2.081332,-0.073969,1.043325,0.219032,1.305649,-0.684713
000020.XSHE,-2.572539,-0.419531,0.137455,-0.023405,0.78455,-1.374711,-0.255061,-0.667832,-0.1391,-0.712967
000021.XSHE,-0.671143,0.89846,-0.457939,-1.022176,1.376332,0.002467,-0.126102,-0.52899,0.059857,-0.257288
000023.XSHE,-3.190093,-0.372064,-0.473431,0.530814,-1.666064,-1.082179,-0.500311,-0.94568,-1.135843,-0.102323
000025.XSHE,-1.551887,0.255627,0.409522,1.3156139999999998,2.111164,-1.16448,0.834849,-0.902954,-0.718491,-1.104547
000026.XSHE,-2.072502,0.129989,0.6462319999999999,0.597537,1.812054,0.448629,0.5113979999999999,0.387387,0.250096,-1.117247
000027.XSHE,-0.283611,-0.570713,-0.430385,-0.972907,0.764654,2.751868,-1.61133,1.391508,-0.066178,2.021575
000028.XSHE,-0.8748299999999999,-1.138762,0.104091,-0.0325019999999999,1.646264,1.583813,-0.495555,0.8241729999999999,0.26354,-0.208675
000029.XSHE,-1.09655,-0.879901,1.354331,1.948134,1.8817580000000005,-0.730338,-0.1947549999999999,-1.194495,-0.788392,-1.119394
000030.XSHE,-1.470908,0.2595639999999999,-0.540162,-1.144511,2.099593,1.0647870000000002,-1.929093,0.522737,-0.208748,-0.656827
000031.XSHE,-0.8888590000000001,0.020524,-0.140025,-0.11953,1.663115,2.215484,-0.8714209999999999,-0.518602,-0.035526,2.021575
000032.XSHE,-0.211928,1.411585,1.868397,2.308084,0.642523,-1.215244,2.242283,-1.548675,1.700654,1.248034
000034.XSHE,-0.73717,0.952412,1.173021,1.783386,1.468689,-0.4650479999999999,1.938135,-0.281258,0.43044,0.411318
000035.XSHE,-1.05609,1.327148,0.0632559999999999,-0.0520529999999999,1.843981,0.872242,-0.3613,-0.262899,1.630946,0.7759520000000001
000036.XSHE,-1.873789,-0.948164,-0.1588109999999999,-0.398239,2.008535,1.138851,-1.073481,-0.037106,-1.678319,-0.6635939999999999
000037.XSHE,-2.040872,0.271367,0.121465,0.8105180000000001,1.850734,-0.762479,0.476152,-1.34349,-2.997172,-0.6780970000000001
000038.XSHE,-2.892189,-1.229491,-1.6577959999999998,1.280917,-0.334492,2.177661,-0.089146,-1.654811,-0.13667,-1.301022
000039.XSHE,0.041394,-0.076086,-0.916037,-1.105338,0.202164,2.059931,-0.330261,1.932173,0.3376969999999999,0.5970439999999999
000040.XSHE,-1.807933,0.281269,0.5812039999999999,0.935583,2.050186,2.751868,1.457318,-1.264722,-2.32701,0.622359
000042.XSHE,-1.907541,0.01526,-0.273499,0.302277,1.98279,2.751868,-0.4749069999999999,0.477055,-0.643022,2.021575
000045.XSHE,-1.926712,0.253141,1.165449,1.687628,1.966812,-0.012799,0.768389,-1.263528,0.5464640000000001,-0.735934
000046.XSHE,-1.846787,-0.11875,-1.276665,0.161074,2.02697,0.519828,-0.689325,0.679014,-1.929342,2.021575
000048.XSHE,-1.24556,-1.379593,0.324542,0.0034939999999999,1.998432,-1.234889,-1.15392,1.808542,0.327036,0.527721
000049.XSHE,-1.104603,1.5439379999999998,0.442735,0.434745,1.888979,-0.761141,0.951947,0.1327829999999999,-0.179625,0.100356
000050.XSHE,-0.504677,0.222581,-0.705034,-1.451852,1.126154,2.673793,-1.5112139999999998,0.081237,-0.146719,2.021575
000055.XSHE,-1.94251,0.021074,0.140441,-0.593973,1.952898,1.867566,0.179016,-0.341205,-0.8251629999999999,-0.172878
000056.XSHE,-1.954223,-0.4227899999999999,0.042218,2.081336,1.942142,0.1622849999999999,0.981584,-1.861718,-1.71828,-0.130977
000058.XSHE,-1.514881,-0.1345299999999999,0.521057,1.357576,2.107605,-1.000563,0.660036,-0.207503,-1.217094,-0.279326
000059.XSHE,-1.121078,0.048592,0.124128,0.43804,1.903438,2.192884,0.229343,0.062434,-0.624621,0.361363
000060.XSHE,-0.793331,0.576151,-0.120748,-1.307433,1.543712,1.0416040000000002,-0.3336119999999999,0.1013169999999999,0.178463,0.137787
000061.XSHE,-1.386606,-0.8004399999999999,-0.425518,-0.808779,2.073168,0.254499,-1.533193,0.170808,0.957317,0.384755
000062.XSHE,-1.075992,0.390106,-0.234631,-0.7825810000000001,1.862872,0.002833,-1.230528,0.424514,0.179074,-0.335019
000063.XSHE,1.020465,0.5764520000000001,-0.1257329999999999,-0.1424089999999999,-1.259763,-0.458072,1.014616,-0.255817,-0.170689,0.431081
000065.XSHE,-1.293108,1.0044799999999998,0.8307690000000001,0.229475,2.02771,0.712458,0.747192,0.830312,-0.4807149999999999,0.654224
000066.XSHE,0.117755,0.908141,0.591758,0.7573979999999999,0.069113,-0.76178,1.235255,-1.35993,0.327791,-0.064995
000068.XSHE,-2.257744,-0.033608,0.6502560000000001,0.510953,1.525618,-1.604606,0.0265019999999999,-1.108184,0.542867,2.021575
000069.XSHE,0.1241309999999999,0.426386,-0.64782,0.039807,0.058038,2.751868,-0.159269,1.17206,0.398607,2.021575
000070.XSHE,-1.662106,1.163955,0.603398,0.5150600000000001,2.103807,-0.945215,1.255586,-1.320232,-2.306253,0.8970809999999999
000078.XSHE,-1.408802,-0.726487,-0.331761,-0.652568,2.081502,0.4024,-0.697587,-0.612714,-0.75472,0.005481
000088.XSHE,-1.191318,-0.771528,-0.067696,-1.087973,1.960212,1.017673,-2.010989,-0.067981,0.1319519999999999,-0.100058
