code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,1.012133,0.0575419999999999,-0.78825,-0.128207,-1.225898,2.6965630000000003,0.220198,1.920753,-0.0838899999999999,1.93108
000002.XSHE,1.012133,-0.167129,-0.362671,0.730627,-1.225898,1.833591,0.95394,0.540798,0.272255,2.013661
000004.XSHE,-3.3072120000000003,-0.249415,-1.366882,1.045449,-1.563997,0.538986,0.15297,-2.742214,-2.243369,-1.309495
000005.XSHE,-2.860557,-1.285218,-0.372126,-0.48117,-0.311874,0.500078,-1.164516,0.239251,-1.245554,-0.923064
000006.XSHE,-1.619864,0.159121,-0.129572,0.990253,2.077954,1.7919310000000002,1.189244,0.327521,-0.505808,1.907612
000007.XSHE,-2.544396,-2.326819,0.992605,0.062511,0.7834840000000001,-1.688457,0.5528430000000001,-0.74282,1.962352,-0.682484
000008.XSHE,-1.6799,-0.007498,0.283693,-0.704104,2.0657400000000004,0.701758,-0.345612,-1.1,-1.661275,0.0157199999999999
000009.XSHE,-0.1332799999999999,2.3896490000000004,0.0548059999999999,-0.131823,0.510763,-0.920434,1.039149,-0.951513,0.816002,0.496949
000010.XSHE,-2.170086,0.407733,-0.367906,-0.277763,1.6165770000000002,-0.783053,0.1035869999999999,-1.928395,1.881884,-0.297503
000011.XSHE,-1.558367,0.86287,-0.122466,0.2538019999999999,2.081864,0.099125,0.60988,-1.821214,0.367637,1.207171
000012.XSHE,-0.555946,1.290038,0.129574,-0.16957,1.2022959999999998,0.164896,0.932274,0.974939,-0.372375,-0.197895
000014.XSHE,-2.674714,1.140703,0.76149,1.066668,0.37834,-0.283237,1.935342,-0.299011,-0.488146,-0.318015
000016.XSHE,-1.14287,0.939302,-0.281366,-1.038392,1.905434,0.8556379999999999,-0.93916,1.004663,-0.8594379999999999,2.013661
000017.XSHE,-2.34273,0.673529,0.966565,1.375722,1.290526,-1.5069290000000002,1.265264,-0.957026,-0.4694649999999999,-0.257552
000019.XSHE,-1.404266,-1.485266,0.180807,-0.039208,2.0556,-0.052008,0.8724790000000001,0.22375,1.301659,-0.692659
000020.XSHE,-2.556223,-0.697499,0.137652,0.546949,0.749297,-1.370947,-0.186463,-0.700372,-0.1366359999999999,-0.730459
000021.XSHE,-0.7578590000000001,0.690326,-0.445705,-0.796296,1.489425,0.194849,-0.335802,-0.3976179999999999,0.0469959999999999,-0.265676
000023.XSHE,-2.923298,0.236061,0.194393,0.220494,-0.576138,-1.238183,0.095721,-0.998156,-1.13493,-0.133236
000025.XSHE,-1.445034,0.236958,0.202261,1.621289,2.067372,-1.219366,1.375032,-0.939993,-0.7155729999999999,-1.12397
000026.XSHE,-2.0872330000000003,0.026501,-0.101271,-0.4928869999999999,1.739958,0.529414,-0.378265,0.415267,0.358457,-1.13301
000027.XSHE,-0.291826,-0.074819,-0.342471,-1.01811,0.779895,1.589766,-1.296394,1.041032,-0.082027,2.013661
000028.XSHE,-0.8137989999999999,-1.01589,0.3205449999999999,-0.1912869999999999,1.561705,1.422168,-0.121727,0.512351,0.489714,-0.211027
000029.XSHE,-1.131144,-0.087156,0.811095,1.702908,1.895907,-0.674475,0.0542,-1.24711,-0.785417,-1.135802
000030.XSHE,-1.46418,0.721716,-0.5688850000000001,-0.8415030000000001,2.071729,1.093465,-1.8968080000000005,0.469203,-0.143963,-0.672266
000031.XSHE,-0.761234,0.37545,-0.099411,0.317611,1.493884,1.772018,-0.42975,-0.500945,0.1674109999999999,2.013661
