code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.949649,0.7601939999999999,-0.263411,-0.793875,-1.197473,1.568811,-0.625104,-0.00734,-0.21139,1.944328
000002.XSHE,0.949649,-0.826966,-0.7868609999999999,0.159404,-1.197473,1.631547,-0.1817369999999999,2.1126080000000003,0.3229849999999999,1.826686
000004.XSHE,-2.51898,-0.772191,-0.560891,1.614425,0.957692,0.1617559999999999,1.232991,-0.6532600000000001,-1.383891,-1.441714
000005.XSHE,-2.723901,-2.150809,-0.724529,0.898217,0.328625,0.549187,-0.139512,-1.18527,-1.26364,-0.86229
000006.XSHE,-1.877112,-1.159809,-0.666606,-1.113683,2.02238,2.745069,-0.88846,-2.860873,-0.412948,0.95849
000007.XSHE,-3.349219,-1.455902,-1.044373,1.255313,-1.505101,-1.354595,0.605577,-1.235916,-1.387887,-0.453006
000008.XSHE,-1.813459,-1.418045,-0.912489,-0.840412,2.0627,1.872125,-0.736005,-0.617346,-0.902498,-0.170549
000009.XSHE,0.154607,1.614914,2.179569,1.443872,0.000302,-1.083337,1.328698,-1.013325,0.373384,0.0295959999999999
000010.XSHE,-2.518169,-1.6416830000000002,-0.538042,-0.41092,0.959878,-0.955169,-0.412822,-1.916376,0.896215,0.109842
000011.XSHE,-1.70982,-0.599754,-0.504912,-0.166813,2.106433,0.440781,0.002579,2.1126080000000003,0.6988479999999999,0.954489
000012.XSHE,-0.401751,0.678345,0.982143,0.719618,0.962102,-0.2716659999999999,1.420404,0.706535,-0.81082,-0.5908770000000001
000014.XSHE,-3.14887,-1.265304,-0.904578,-0.785905,-1.501665,0.489459,-0.635378,0.530895,-1.399214,-0.135823
000016.XSHE,-0.934252,-0.617516,0.126053,-0.276872,1.722343,0.136176,0.397495,-0.653502,0.267451,1.629141
000017.XSHE,-2.858476,-0.589006,-0.022795,0.400881,-0.171115,-1.514141,0.397839,-0.785493,-1.219548,-0.260248
000019.XSHE,-1.645676,-0.721665,-0.548569,-0.912806,2.1204810000000003,0.4337189999999999,-0.20599,-0.8958379999999999,1.984217,-0.411879
000020.XSHE,-2.678537,-0.876761,-0.5635,-0.7755489999999999,0.481303,-1.060093,-1.086446,-0.71616,-0.187736,-0.521897
000021.XSHE,-0.675635,-0.556613,-0.431561,-0.5731109999999999,1.386467,-0.147893,0.026285,0.036633,-0.203105,-0.29359
000023.XSHE,-2.964988,-1.410564,-0.547643,-0.806665,-0.618013,-0.644092,-1.777141,-0.06092,0.281068,-0.238082
000025.XSHE,-1.859079,-0.995338,-0.612402,-0.786669,2.034872,-0.780788,-0.4833409999999999,-0.5307470000000001,-0.248901,-1.149953
000026.XSHE,-2.06839,-0.181973,-0.349403,-0.714256,1.835498,0.480892,0.101532,0.739991,0.267478,-0.96677
000027.XSHE,-0.082573,-0.79409,-0.038464,1.318776,0.416166,0.604336,0.276209,0.124092,-0.320578,2.047772
000028.XSHE,-1.072206,-1.215233,-0.805346,-0.911741,1.867168,1.837893,-0.822419,1.161879,0.092526,-0.173163
000029.XSHE,-1.7165709999999998,-1.594244,-0.8749870000000001,0.233477,2.104387,0.304289,-1.203241,-0.310953,-0.378155,-0.944643
000030.XSHE,-1.384116,-0.445405,-0.1907309999999999,-0.5864189999999999,2.083267,0.8681780000000001,-0.8706959999999999,0.766163,-0.11192,-0.6831109999999999
000031.XSHE,-1.056249,-1.617689,-1.066322,-0.43205,1.851811,2.816063,-1.370618,1.004996,-0.190934,2.047772
000032.XSHE,-0.843641,-1.334492,-0.6547609999999999,0.334671,1.613405,-0.680454,-1.130192,-1.922362,-0.306162,1.065766
