code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.950031,-0.519899,0.279882,0.111106,-1.184593,0.8902049999999999,-0.253061,-0.279037,0.14755,1.7712740000000002
000002.XSHE,0.950031,-1.2178129999999998,-0.517321,-0.183344,-1.184593,0.285742,0.149771,2.0511310000000003,0.57171,1.331099
000004.XSHE,-2.139019,0.355001,-0.3134429999999999,1.117683,1.843468,-0.5287350000000001,1.72954,-0.8005760000000001,-0.688964,-1.466298
000005.XSHE,-2.617896,-0.390745,-1.217999,-1.117412,0.862099,0.370134,-0.632005,-0.868632,1.434021,-0.8427870000000001
000006.XSHE,-1.6448169999999998,1.042039,-0.625735,-0.132956,2.169578,1.3853719999999998,0.127791,-1.05126,-0.299157,0.261656
000007.XSHE,-2.444487,-2.288548,-0.523567,0.533623,1.302551,-1.401447,0.335999,-0.8198139999999999,-2.68826,-2.378149
000008.XSHE,-1.6657970000000002,-0.926786,-1.524613,-1.112989,2.167802,1.529136,-0.6458020000000001,-0.468738,0.693804,-0.621042
000009.XSHE,-0.795669,1.3769559999999998,0.0584789999999999,-0.490069,1.564742,-0.4162119999999999,0.877224,-1.032266,-0.110396,0.5000829999999999
000010.XSHE,-2.4057310000000003,-0.5727979999999999,-0.626836,0.74547,1.387294,-1.1109950000000002,-0.025622,-1.291179,-0.325392,-0.0555779999999999
000011.XSHE,-1.586168,1.346581,-0.190168,1.344111,2.169442,-0.327481,0.597909,-0.3674199999999999,1.394241,1.0954780000000002
000012.XSHE,-0.709873,1.002602,0.093371,0.05144,1.447267,0.009062,1.265779,-0.28187,-0.5934550000000001,-0.437326
000014.XSHE,-2.971973,0.958724,-0.972542,-0.5934699999999999,-0.371948,0.007695,0.11749,-0.318157,-0.49226,-0.361437
000016.XSHE,-0.948089,1.327083,-0.7478520000000001,0.2343039999999999,1.753572,0.137016,1.3266950000000002,-0.738158,1.4915,1.665873
000017.XSHE,-3.253246,-0.512147,-1.871672,0.705546,-1.638715,-1.534499,0.014301,-0.7827390000000001,-2.279218,-0.317867
000019.XSHE,-1.501975,0.422865,-0.676376,0.169015,2.156552,0.061602,0.674027,-0.146888,2.106192,-0.702975
000020.XSHE,-2.584093,0.319103,-1.054035,-0.374386,0.956004,-1.179294,-0.438063,-0.651566,0.674794,-0.592932
000021.XSHE,-0.369854,2.172175,0.5066470000000001,-0.325117,0.921132,-0.785569,0.814303,-0.8086409999999999,-0.11255,-0.238783
000023.XSHE,-2.744978,-0.512175,-0.401316,0.397098,0.472814,-0.9238,-0.460418,-0.315425,0.807884,-0.2646409999999999
000025.XSHE,-1.596372,-0.1094069999999999,-0.912672,-0.036867,2.169998,-1.047302,0.023391,-0.531586,0.454539,-1.257816
000026.XSHE,-2.018859,1.1121299999999998,0.435903,0.649963,1.98093,0.160897,0.939802,0.0841679999999999,-0.036599,-1.007097
000027.XSHE,-0.477396,-0.391209,-0.350153,-0.837418,1.096223,1.733753,-1.155937,1.574208,0.4796319999999999,1.993179
000028.XSHE,-0.703255,-0.127032,-0.311645,-0.011723,1.4379030000000002,0.518732,0.0174889999999999,0.464554,0.537902,-0.3015
000029.XSHE,-1.553623,-2.170002,-0.676667,1.113233,2.1662,-0.151686,-0.359784,-0.931197,0.050255,-1.140663
000030.XSHE,-1.102822,0.73017,0.539955,0.564028,1.915092,0.100579,-0.1226319999999999,0.400499,0.463819,-0.8388959999999999
000031.XSHE,-0.738358,-0.2889489999999999,-1.457648,-0.8083640000000001,1.487087,1.515676,-0.796323,2.0511310000000003,0.20911,1.993179
000032.XSHE,-1.53651,1.08549,0.2716659999999999,-0.017876,2.163608,-0.995306,-0.5363399999999999,-0.7632720000000001,-0.652885,-1.061398
000034.XSHE,-0.979225,1.107068,0.1436619999999999,1.5692549999999998,1.788676,-0.6386229999999999,2.086826,0.312732,1.754906,0.393496
000035.XSHE,-1.283827,-0.5323399999999999,-1.349085,-0.95334,2.058836,1.6724419999999998,-1.246455,1.594912,1.726639,1.993179
000036.XSHE,-1.8445080000000005,-0.650404,-0.496271,-0.455922,2.111638,0.981947,-0.8367889999999999,-1.104833,0.886282,-0.074437
000037.XSHE,-1.733632,0.475379,-0.678876,0.342683,2.155281,-0.583287,0.199541,-0.303155,-0.367634,-1.030067
000038.XSHE,-1.926212,0.972886,-0.860828,-0.062831,2.06016,0.05707,0.961119,-1.698723,-0.635532,-1.400771
000039.XSHE,0.153055,0.236429,0.5050020000000001,1.096303,0.0187349999999999,0.595114,0.8605950000000001,-0.016862,0.0532929999999999,1.926044
000040.XSHE,-2.059017,0.4196359999999999,-1.743664,-0.441009,1.939445,2.629213,1.088629,-2.370186,-0.115932,1.048707
000042.XSHE,-1.867354,-0.921223,-1.089593,-1.322334,2.098935,2.570138,-2.015362,-2.573541,-0.172237,1.993179
000045.XSHE,-2.2849630000000003,0.525205,-0.4744609999999999,-0.510921,1.6207,0.7354109999999999,-0.376397,-0.633717,0.475996,-1.11867
000046.XSHE,-0.732779,0.335905,-0.907266,-0.175491,1.479351,1.679536,-1.461299,0.072261,-2.300925,1.993179
000048.XSHE,-1.483075,-0.820752,0.7104739999999999,1.806021,2.151672,-0.8381069999999999,-0.382036,1.12038,1.724435,-0.30134
000049.XSHE,-1.339274,1.204814,-0.028607,-0.419465,2.091973,-0.797078,0.6999029999999999,0.320019,0.911157,-0.139037
000050.XSHE,-0.165072,0.7474810000000001,-0.800898,-1.337161,0.573284,1.315966,-0.004665,-0.179217,0.437558,0.737496
000055.XSHE,-2.039421,0.086598,-0.698405,-1.279833,1.960238,1.7760490000000002,-0.2434489999999999,0.4752909999999999,-0.801137,-0.305261
