code,size,beta,momentum,residual_volatility,non_linear_size,book_to_price_ratio,liquidity,earnings_yield,growth,leverage
000001.XSHE,0.964579,0.5666140000000001,0.4838979999999999,-0.40152,-1.19274,0.95437,-0.141766,0.877685,0.309162,1.719902
000002.XSHE,0.964579,-0.152717,0.205948,-0.376539,-1.19274,-0.2333,0.2290869999999999,1.690095,0.8300549999999999,1.408435
000004.XSHE,-2.22488,0.609698,0.140435,0.7159909999999999,1.725018,-0.624995,0.374848,-0.8877729999999999,1.041449,-1.565026
000005.XSHE,-2.423494,0.8144979999999999,-0.44976,-0.454367,1.350915,-0.215923,-0.329952,-0.388548,2.207046,-0.896503
000006.XSHE,-1.68941,0.43098,-0.5916560000000001,-0.8341620000000001,2.175045,1.366491,-0.5017199999999999,1.800823,0.096697,0.278523
000007.XSHE,-2.510734,-0.7332930000000001,0.002944,1.620136,1.146563,-1.530268,0.60387,-1.040937,-2.800992,-1.536351
000008.XSHE,-1.3708790000000002,0.367652,-0.814561,-0.33704,2.1203990000000004,0.649876,0.004559,-0.399261,0.096486,-1.124878
000009.XSHE,-0.706376,1.486302,0.802602,0.7718010000000001,1.454725,-0.8337709999999999,1.3247950000000002,-1.17115,0.208296,0.765412
000010.XSHE,-2.443258,-1.879296,-0.581361,0.505357,1.306824,-1.282883,-0.784986,-1.918356,-1.169397,-0.131796
000011.XSHE,-1.962335,0.348532,-0.721704,-0.329323,2.040083,0.259821,-0.567561,1.910101,1.420204,0.565714
000012.XSHE,-0.975208,0.8624379999999999,-0.146485,-0.70253,1.796829,0.361985,-0.032635,-0.31446,-0.0148849999999999,-0.694002
000014.XSHE,-2.960209,0.488156,-0.624714,-0.232965,-0.3332989999999999,-0.250906,-0.059181,-1.033862,-0.0267199999999999,-0.754088
000016.XSHE,-0.907055,0.595382,-0.3196489999999999,0.8371959999999999,1.718039,-0.027364,0.7544890000000001,-2.034823,1.030715,1.02975
000017.XSHE,-2.786736,1.285258,-0.5108739999999999,0.503344,0.326496,-1.7044860000000002,0.5353100000000001,-0.8102659999999999,-1.494631,-0.387909
000019.XSHE,-1.6841150000000005,0.5322520000000001,-1.036359,-0.585566,2.175901,0.275645,0.037531,-0.0357209999999999,2.207046,-0.876925
000020.XSHE,-2.504622,0.960373,-0.5973069999999999,-0.051801,1.161705,-1.375574,-0.6005510000000001,-0.527947,0.076273,-0.938022
000021.XSHE,-0.5927140000000001,1.563901,0.965001,1.2735530000000002,1.287914,-0.775221,1.616324,-1.030987,0.135952,-0.657488
000023.XSHE,-3.050407,0.74315,-0.648724,-0.1999,-0.7232689999999999,-0.8267559999999999,0.167395,0.027138,0.585149,-0.382441
000025.XSHE,-1.45246,0.313909,-0.393349,-0.187592,2.153953,-1.325621,0.195599,-0.639065,-0.143354,-1.124553
000026.XSHE,-2.0826990000000003,1.0732469999999998,0.761352,1.350258,1.9196990000000005,0.08788,1.269331,-0.378831,-0.154909,-1.217202
000027.XSHE,-0.480491,-0.053485,-0.157999,-0.8646510000000001,1.1131,1.410685,-1.59516,0.2278889999999999,-0.312418,1.897045
000028.XSHE,-0.461043,-0.921575,-0.398752,0.148453,1.081924,-0.128194,-0.343213,-0.251461,0.680005,-0.565199
000029.XSHE,-1.108507,-2.391717,-0.321177,-1.347828,1.932927,-0.829558,0.00232,0.253427,-0.144032,-1.094776
000030.XSHE,-1.450265,-0.096484,-0.25531,-0.803614,2.153218,0.563821,-1.453159,0.993994,0.2943449999999999,-1.009891
000031.XSHE,-0.3945369999999999,0.348219,-0.129689,-0.081909,0.973602,0.627414,-0.077339,1.4926780000000002,0.6199439999999999,1.897045
000032.XSHE,-1.87875,1.076042,0.823055,0.62045,2.101041,-0.932457,0.015559,-0.393596,-0.4992939999999999,-1.25594
000034.XSHE,-0.917288,1.849139,0.6437430000000001,1.032338,1.730241,-0.8616280000000001,1.546893,-0.4912609999999999,2.167548,0.247112
000035.XSHE,-0.984689,-0.009776,-0.251098,0.166331,1.807316,0.5387109999999999,0.182505,-0.017756,0.04754,1.897045
000036.XSHE,-1.837741,0.148295,-0.5827220000000001,-0.691148,2.124442,0.809561,-0.82762,2.037411,2.207046,0.044744
000037.XSHE,-1.629928,0.866384,0.552537,0.658119,2.181044,-0.8687440000000001,-0.323289,-0.6155430000000001,0.946349,-1.034239
000038.XSHE,-1.891802,0.8783799999999999,-0.482796,2.928785,2.092705,-0.121483,1.639433,-2.982048,-0.019348,-1.561959
000039.XSHE,-0.179781,0.070682,-0.449371,-0.671038,0.6097899999999999,1.536609,-0.61633,-0.068708,-0.1086589999999999,1.748059
000040.XSHE,-1.907064,1.468779,-1.872177,1.513789,2.082408,2.4941880000000003,1.323753,0.594769,1.897363,1.033967
000042.XSHE,-1.705113,0.232636,-0.387108,-0.561619,2.1721310000000003,1.821898,-1.390799,1.796755,0.609124,1.897045
000045.XSHE,-2.262801,0.894331,-0.2379489999999999,-0.308625,1.6630330000000002,0.427793,0.1326,-0.330078,0.367988,-2.317011
000046.XSHE,-0.496408,0.8432879999999999,-0.924786,0.076431,1.138434,1.321193,-0.779805,1.163346,-0.463368,1.897045
000048.XSHE,-1.433611,-0.508076,-0.1872359999999999,0.315669,2.147329,-1.256201,-1.743551,0.5161220000000001,0.567362,-0.401538
000049.XSHE,-1.33084,1.561548,0.37169,0.783468,2.099395,-1.074026,1.461758,-0.336865,1.148935,-0.273962
000050.XSHE,-0.155616,1.249074,0.1159589999999999,-0.22204,0.567908,0.790564,0.876625,-0.4968579999999999,0.169281,0.401431
000055.XSHE,-1.982516,0.774325,-0.60944,-0.1164,2.022631,1.414926,-0.001202,0.493141,0.490383,-0.702178
000056.XSHE,-2.074211,0.766648,-1.393572,0.576975,1.929492,2.00023,-0.011639,-0.423858,1.742595,0.542269
000058.XSHE,-1.465781,0.63849,-0.011939,1.916104,2.158217,-1.024824,1.4116540000000002,-0.596603,0.637235,0.131771
000059.XSHE,-1.366394,0.238708,-0.594545,-1.005863,2.118191,2.4941880000000003,-0.433339,1.309693,0.338607,0.3849309999999999
000060.XSHE,-0.951193,0.624858,-0.583407,-0.8865290000000001,1.769739,0.5628810000000001,-0.245662,-0.310686,-0.588317,-0.6611020000000001
000061.XSHE,-1.437288,0.5020399999999999,-0.284875,-0.52703,2.148676,0.0572559999999999,-0.902711,-1.0956709999999998,0.450349,0.10246
000062.XSHE,-0.983491,0.931507,-0.249777,-0.10559,1.805998,-0.614689,-0.482307,-0.350985,1.716095,-0.766335
000063.XSHE,0.964579,1.399506,0.237394,0.061151,-1.19274,-1.104555,1.684894,-0.960839,-0.5452199999999999,0.02582
000065.XSHE,-1.770202,0.979687,-0.630777,-0.70514,2.153964,0.5753510000000001,-0.560339,0.7408100000000001,0.074684,-0.315413
000066.XSHE,0.026373,1.902298,1.365067,1.176174,0.2498909999999999,-1.2411709999999998,1.662678,-1.04969,-1.4211280000000002,-0.273396
000068.XSHE,-2.2568080000000004,1.040984,-0.528684,1.5311549999999998,1.6731189999999998,-1.352704,0.3860659999999999,-0.895365,1.050816,1.897045
000069.XSHE,0.392585,0.39093,-0.0138509999999999,-0.781121,-0.378195,1.572904,-0.31505,2.037411,0.487274,1.897045
000070.XSHE,-1.515236,1.733566,-0.02339,0.520196,2.170958,-0.7057979999999999,1.130441,-0.570275,0.2475389999999999,-0.663787
000078.XSHE,-0.658046,-2.391717,-0.722717,2.871292,1.38518,-0.721915,0.740596,-0.7949109999999999,-0.316306,0.413682
000088.XSHE,-1.315491,0.202498,-0.543322,-0.410812,2.090577,0.442534,-1.448257,-0.446238,0.4027179999999999,-0.8017890000000001
