code,date,1vwap_pct,5vwap_pct,10vwap_pct,15vwap_pct
000001.XSHE,2021-07-22,-0.016206713499495172,-0.12096212097611746,-0.12959288747387432,-0.022546992722741598
000002.XSHE,2021-07-22,-0.0010361338855451295,-0.10697242664297055,-0.08564633583518785,-0.009530529873139706
000004.XSHE,2021-07-22,-0.013545609715989995,-0.13312999920593682,-0.09535931782213149,-0.10187748672486609
000005.XSHE,2021-07-22,0.003589701359202975,-0.005076704131965178,-0.025264097388346923,-0.01294423697623567
000006.XSHE,2021-07-22,-0.0037658642438931538,-0.05843356907899571,-0.02372648095619005,-0.007188462492228156
000007.XSHE,2021-07-22,-0.020612326805097527,-0.07089982298574518,-0.13358224605293315,-0.11752828805561474
000008.XSHE,2021-07-22,-0.0003451654432422948,-0.0585967316285015,-0.04911064537907026,-0.04103683869750318
000009.XSHE,2021-07-22,-0.0047729414547694905,-0.12453448640968932,0.0025375968270374034,0.014016695808787033
000010.XSHE,2021-07-22,0.01881971452346559,-0.0033756867891252744,-0.00677687446483353,-0.024550359815358826
000011.XSHE,2021-07-22,-0.021314357726179605,-0.07509489432605684,-0.07572969627546398,-0.07071734544723313
000012.XSHE,2021-07-22,-0.030753012638800075,-0.18913163815528541,0.046569257136561085,0.019317535172648326
000014.XSHE,2021-07-22,-0.015725723278679684,-0.08696887779479638,-0.056811120761017235,-0.057940109772063375
000016.XSHE,2021-07-22,0.013996650565353735,-0.031023408141599065,0.041151421051820125,0.24803002679234798
000017.XSHE,2021-07-22,-0.0098680372346478,-0.06832286702140578,-0.07781146139388442,-0.12017910808849334
000019.XSHE,2021-07-22,-0.008773627786606735,-0.03876082108589075,-0.037647470111507854,-0.04293282970105931
000020.XSHE,2021-07-22,-0.005104683306762178,-0.06371738369502765,-0.059126769920794076,-0.04666193956168839
000021.XSHE,2021-07-22,-0.012675504829226256,0.036638782074120975,0.022212651952784785,0.00990599961485385
000023.XSHE,2021-07-22,-0.017439438607559785,-0.041555817818402334,-0.022295885972227394,-0.009361147511948711
000025.XSHE,2021-07-22,-0.009728261694348405,0.012786043571141948,0.001320039811879442,0.04332360945289557
000026.XSHE,2021-07-22,-0.027160391128561813,-0.10025239324743955,-0.1007509696919216,-0.05888131172835114
