code,date,1vwap_pct,5vwap_pct,10vwap_pct,15vwap_pct
000001.XSHE,2023-10-20,-0.009083865669357205,-0.017658928370279256,-0.011759629747210251,-0.024305196012221655
000002.XSHE,2023-10-20,0.00356183002530868,-0.00284940830110536,-0.03560633728359561,0.01744933943422592
000004.XSHE,2023-10-20,-0.002178424896396392,0.03095341322559966,0.009131207533244718,0.17736309914644208
000005.XSHE,2023-10-20,-0.031107952622466562,-0.027556840915595522,-0.02597308424814372,-0.04767892149490097
000006.XSHE,2023-10-20,-0.023610102086220244,0.010059008831315133,0.029490460885624535,0.042049928463420205
000007.XSHE,2023-10-20,0.010686522381942853,-0.0034139186333255024,0.09359972285137849,0.05551519982662999
000008.XSHE,2023-10-20,-0.01017641270248854,0.013917428306670903,0.016588362872123022,0.006863468823310204
000009.XSHE,2023-10-20,-0.02914198402570608,-0.010712517650762613,0.006186547135566189,0.0694033779507756
000010.XSHE,2023-10-20,-0.008916558241075317,0.12101390986085714,0.10456379482086404,0.028093679487741417
000011.XSHE,2023-10-20,-0.014828738147096456,0.015315361694584122,-0.033143355116587316,0.01807377866925951
000012.XSHE,2023-10-20,-0.01715925216283669,0.01444036937081052,0.03704554857947474,0.030727529419596614
000014.XSHE,2023-10-20,-0.02247985332511245,-0.0020351219131623625,-0.026779924013534854,0.00873623438231709
000016.XSHE,2023-10-20,-0.034397210227695534,-0.0033274203266507782,0.009028852598472808,0.006066373520764742
000017.XSHE,2023-10-20,-0.021759600625932015,0.04168033096439957,0.06379556633396398,0.07722017551227134
000019.XSHE,2023-10-20,-0.02271151392114995,0.007648761115270904,0.051361895248533386,0.045104731187686056
000020.XSHE,2023-10-20,-0.019376175919931484,0.030184151805822915,0.13697734969564804,0.14408258136305327
000021.XSHE,2023-10-20,-0.04725018091366911,-0.07218655317407408,0.008297066544577696,0.0770445539060147
000023.XSHE,2023-10-20,-0.024830247938600607,0.006857363666202321,0.02973830963620158,0.007322983940925409
000025.XSHE,2023-10-20,-0.020789925439448007,0.09393723656665535,0.08479261238333637,0.12233742263233685
000026.XSHE,2023-10-20,-0.04078698574490655,-0.02774777231467294,-0.0065134436651045095,0.1338994529414724
000027.XSHE,2023-10-20,-0.012584949144300323,0.021739697016981134,0.012592146500225186,0.004771013785359589
000028.XSHE,2023-10-20,-0.014656888554111604,-0.012669115371238942,-0.004071809317539732,0.030092770701634925
000029.XSHE,2023-10-20,-0.031031136748177462,-0.02115420970106509,0.04280827094988729,0.06280062638582887
000030.XSHE,2023-10-20,-0.02773244296324736,0.07131608619081,0.02248651425626633,0.033733454999218225
000031.XSHE,2023-10-20,-0.01893401885889277,0.004084622622877743,-0.01646344665503837,-0.021454232502070292
000032.XSHE,2023-10-20,-0.022846863546463796,-0.07220299468730074,-0.09435908864262324,-0.0146313575564826
000034.XSHE,2023-10-20,-0.018120412579715653,0.0317506502018204,0.05433457895815043,0.12212726788948094
000035.XSHE,2023-10-20,-0.008997147212171304,0.02530755444824109,0.022754247148410907,-0.016201723766149312
000036.XSHE,2023-10-20,-0.018027597138662442,0.006374594511040637,0.04491989268085956,0.05144316131447988
000037.XSHE,2023-10-20,-0.0216861535602731,0.02708724106625443,0.0367390480291803,0.04852074248512503
000039.XSHE,2023-10-20,-0.015335798987489366,0.010083339368883526,0.02105212503726645,0.06691658644070014
000040.XSHE,2023-10-20,-0.01993783181577814,0.013649003689420921,0.012813619294999532,0.02053633468897369
000042.XSHE,2023-10-20,-0.024756335462331174,-0.005358348588282491,0.01126299432852592,0.020139224073239505
000045.XSHE,2023-10-20,-0.0017877356040523309,0.019821271540303203,0.08616741949065918,0.19936139693783897
000046.XSHE,2023-10-20,-0.04945160864413009,-0.15511257607045492,-0.20879169866828234,-0.298598415909697
000048.XSHE,2023-10-20,-0.0010702638882920013,0.05414024231169062,0.014393977539366838,-0.006163473877730063
000049.XSHE,2023-10-20,-0.03655233953561203,-0.017118503799619315,0.019759463622456445,0.048012049188893534
000050.XSHE,2023-10-20,-0.02105102685005163,-0.03833757464986871,-0.001635936707821049,0.09597828022840685
000055.XSHE,2023-10-20,-0.03374786867201133,0.005535993346183332,-0.01620318484783383,-0.029210412083346356
000056.XSHE,2023-10-20,-0.028054058194740605,0.020999395883677795,0.049699709519979034,0.5997238710987215
000058.XSHE,2023-10-20,-0.013344139879134199,0.023139413551955354,0.04899256280767716,0.1190702132534623
000059.XSHE,2023-10-20,-0.023901529515718372,-0.009372582252836652,0.025798043581995306,0.02341709467313376
000060.XSHE,2023-10-20,-0.03694901220682255,8.630899700708678e-06,-0.014368259979527915,-0.0515947840030144
000061.XSHE,2023-10-20,-0.01761615916689362,0.028553487075337215,0.011664302295021535,0.0005033465493824526
000062.XSHE,2023-10-20,-0.03309337466495228,0.00806758153382145,0.04737930983962384,0.07277093140137775
000063.XSHE,2023-10-20,-0.04088808583052543,-0.1248115474665613,-0.11181925061010485,-0.07323675034454533
000065.XSHE,2023-10-20,-0.0472062194251397,-0.052359325365795455,-0.06933162104716087,-0.082002312243481
000066.XSHE,2023-10-20,-0.03460289500049171,-0.035327981423054156,-0.01874215926333009,-0.004835698599411383
000068.XSHE,2023-10-20,-0.02114773531024362,-0.009527791454990447,-0.019183590644894034,0.03813163596378624
000069.XSHE,2023-10-20,-0.02478217818323022,-0.009324497043257048,-0.03259650797121606,0.0014154786818072014
000070.XSHE,2023-10-20,0.022220053289230178,0.038606858096901245,-0.011374030048042272,0.08541249797187535
000078.XSHE,2023-10-20,-0.019231565940661714,0.021753815178352492,0.053459333154363554,0.05451312032137862
000088.XSHE,2023-10-20,-0.012395978870071735,0.04401513696290343,0.03226679288293342,0.02899588301647225
000089.XSHE,2023-10-20,-0.012487336384804431,0.024907815272895612,0.033507109904940914,0.01132637281441008
000090.XSHE,2023-10-20,-0.02297626240661845,-0.0891243997030688,-0.1205138156860381,-0.10251315265720322
000096.XSHE,2023-10-20,-0.036381247488411914,-0.015933677123828482,0.006575047679794012,0.12068461613165235
000099.XSHE,2023-10-20,-0.021381185273226938,0.020266063226627645,0.02071129451504499,0.02376375033936853
000100.XSHE,2023-10-20,-0.030187561169967785,-0.016164784450263626,0.022046614118773032,0.05283807510210254
000151.XSHE,2023-10-20,-0.05134576862830549,-0.02600212749232136,-0.007432266339975193,0.012286084519148787
000153.XSHE,2023-10-20,-0.024429772531595017,0.017002848604394397,0.05500547210786496,0.06326231453307028
000155.XSHE,2023-10-20,-0.02475585013069771,0.012126364665391949,0.003461381743984143,-0.002719786109438793
000156.XSHE,2023-10-20,-0.019052086220713346,0.013342442511438244,0.03284705197278653,0.06604502834651511
000157.XSHE,2023-10-20,-0.008284263212036734,0.03969562424629063,0.011271924892448923,0.009819722216912586
000158.XSHE,2023-10-20,0.011860065939025716,0.056245861386547406,0.03346002981961442,0.10160826804411617
000159.XSHE,2023-10-20,-0.01838288875813482,0.04596986045056582,0.06090715855532977,0.07400414928156249
000166.XSHE,2023-10-20,-0.02361023193847317,0.01775126196335658,0.008735044871388908,0.04217321175657711
000301.XSHE,2023-10-20,-0.020089384471165317,0.0027690458219527423,0.004297490926648659,0.002658030324881797
000333.XSHE,2023-10-20,-0.0011610867405227904,0.0023647720877401396,-0.005634035068219821,-0.012951503793789532
000338.XSHE,2023-10-20,-0.0027776756859668418,0.08364242354797762,0.09529306318881876,0.09380096221817165
000400.XSHE,2023-10-20,-0.025772354493158848,-0.0034313519934022576,0.004274333709676761,0.07427871798861169
000401.XSHE,2023-10-20,-0.016563215734455537,0.027960099711611074,-0.005682432950054293,-0.008614718186608363
000402.XSHE,2023-10-20,-0.01885384115233407,0.0016602306268312364,0.001459566545653901,-0.0008579720615127225
000403.XSHE,2023-10-20,-0.023145870567935854,0.05309244484362012,0.13355769158438008,0.13989530437777398
000404.XSHE,2023-10-20,-0.02182794703720319,0.08177469102234536,0.07357853545133665,0.09623838624845758
000407.XSHE,2023-10-20,-0.01937585847756572,0.045061092377313636,0.03468663134506304,0.051158682364679194
000408.XSHE,2023-10-20,-0.008535059997157892,0.03717467831789352,0.033219962959757786,0.07358856376846944
000409.XSHE,2023-10-20,-0.050063288691134036,0.016949912893932443,-0.01990546818448814,0.019414223699022022
000410.XSHE,2023-10-20,0.02544111310678744,-0.04683180399985866,-0.06717848742903093,-0.07653990859866103
000411.XSHE,2023-10-20,-0.018520683560297582,0.012054883683321355,0.041982536441535746,0.06268199202514524
000413.XSHE,2023-10-20,0.014031872350158965,-0.018743246472098445,-0.08165893844955636,-0.005180535932569089
000415.XSHE,2023-10-20,-0.019131432868431893,-0.0008125308528973947,-0.0239405495802506,-0.06066351103059414
000416.XSHE,2023-10-20,-0.038171369092765535,-0.0038672558757097933,0.1099367777343842,0.08330442863758482
000417.XSHE,2023-10-20,-0.012739903845599776,-0.06858103961429837,-0.04904835299612619,-0.04970314613673703
000419.XSHE,2023-10-20,-0.01573582406949737,-0.0045765254700868944,0.02510385992408822,0.016194400204471045
000420.XSHE,2023-10-20,-0.0264681923632923,0.041606326941396155,0.02989165404270685,0.05404517893258332
000421.XSHE,2023-10-20,-0.0140880989537101,0.0751233718037802,0.10956917209307161,0.11804408122748518
000422.XSHE,2023-10-20,-0.035750297051698694,-0.01924285141850945,0.02079223912049811,0.020146957895663006
000423.XSHE,2023-10-20,-0.007267310210849206,0.018429857554784886,0.033693225241133634,0.03944429231378162
000425.XSHE,2023-10-20,-0.025665195683674077,0.026378258699978976,-0.03178076227168053,-0.05424057814548375
000426.XSHE,2023-10-20,-0.03539475272586708,-0.03284883583339316,-0.08188778740362562,-0.06672232619736759
000428.XSHE,2023-10-20,-0.014751838645984791,0.026078368403863763,0.015459368902361907,0.023762507197163718
000429.XSHE,2023-10-20,-0.00901337765795089,0.030237990506208862,-0.011458319610322853,-0.005088051384240112
000430.XSHE,2023-10-20,-0.016346536050181312,0.03804572834743093,0.04141944078001177,0.036063600326488685
000488.XSHE,2023-10-20,-0.015333536416622398,0.029962898072234272,0.025577055815624066,-0.019147934950348108
000498.XSHE,2023-10-20,-0.028152527572565637,-0.038346840751316696,-0.046276681804579195,-0.046735593487811436
000501.XSHE,2023-10-20,-0.023101291588070855,0.00442850687602404,-0.008166343907743926,-0.02413535872408855
000503.XSHE,2023-10-20,-0.013633287548120486,-0.00377396996312011,0.08714217950057616,0.13950032153373143
000504.XSHE,2023-10-20,-0.012032202411498268,0.055822091932972905,0.10886025961063599,0.12549983641416088
000505.XSHE,2023-10-20,-0.015238628404909743,-0.005992163061221551,0.01340809168286918,0.010242561832134772
000506.XSHE,2023-10-20,-0.08977336167840794,-0.10322698496732197,-0.09256444163931347,-0.10941833923689223
000507.XSHE,2023-10-20,-0.01866739912047772,0.020682782113296397,0.019797588799568246,0.030712483205566694
000509.XSHE,2023-10-20,-0.02639539204498636,0.0019017802761350144,0.02694053035115619,0.0429337600027622
000510.XSHE,2023-10-20,-0.03053284244566908,0.01891437777579255,0.07669619947111093,0.11918432935385395
000513.XSHE,2023-10-20,0.004943109847666022,-0.045175569444459385,-0.014226103147922161,-0.016533278943125892
000514.XSHE,2023-10-20,0.0032012721111160073,0.019940599014718306,0.015137175799156322,0.022022102495736946
000516.XSHE,2023-10-20,-0.019606943369692473,0.029805519512048077,0.10968079490420815,0.060581766623868515
000517.XSHE,2023-10-20,-0.02060819473091561,0.02098025129831882,-0.009890883921643964,-0.010433899819519837
000518.XSHE,2023-10-20,-0.016219832570783882,0.0697965875636486,0.1330292092848213,0.13035515621939237
000519.XSHE,2023-10-20,-0.018465172052411192,0.017235810737335263,0.03599348003790114,0.032619038931976374
000520.XSHE,2023-10-20,-0.02011526471061067,0.030326093810567233,0.03969959323218173,0.11990637726274257
000521.XSHE,2023-10-20,-0.020652445377470942,0.034867126899151744,0.02785605699742078,0.06347319814910785
000523.XSHE,2023-10-20,-0.011479925749986976,0.029827163119730715,0.039133088328923156,0.026702613754124877
000524.XSHE,2023-10-20,-0.02001275327066943,0.04780832338078093,0.04930266972131451,0.03526163949811414
000525.XSHE,2023-10-20,-0.025071928219567635,0.09816680249680733,0.12191313709863837,0.12139774402362434
000526.XSHE,2023-10-20,-0.01601621083804533,0.16166998678390662,0.1215232477951495,0.07775905808725099
000528.XSHE,2023-10-20,-0.022870682491066066,0.02823499265584337,-0.027409217045116063,-0.05283956637085144
000529.XSHE,2023-10-20,-0.015135942025558083,0.045191472400413726,0.04201725763791438,0.06278067606351621
000530.XSHE,2023-10-20,-0.02444971934729881,0.08136136861512668,0.07190543677789883,0.061618241249287393
000531.XSHE,2023-10-20,-0.017089755317861492,0.04810650205404354,0.07224793845961672,0.07119770042996997
000532.XSHE,2023-10-20,-0.03221467576973661,-0.002021908917479593,0.027458449144630692,0.06369452427268353
000533.XSHE,2023-10-20,-0.022804122709906262,0.008562460796206851,0.07136222362016138,0.07621168905643368
000534.XSHE,2023-10-20,-0.018568474399388912,0.054059289161756154,0.05894736921604607,0.056745596333777744
000536.XSHE,2023-10-20,-0.01591563749537963,-0.02461679742906361,-0.06878887501786761,-0.051540454907798385
000537.XSHE,2023-10-20,-0.026417211542384217,0.028448523010767543,0.030903169182669624,0.006872863912040092
000538.XSHE,2023-10-20,-0.00570587168018616,0.022420224804021404,0.03678773252133035,0.03032572010380617
000539.XSHE,2023-10-20,-0.02556246020855216,-0.004358692895842135,-0.01735572521331945,-0.030424338898596213
000541.XSHE,2023-10-20,0.05318931057586144,0.2558840642599452,0.07461957596209023,0.04371458959769063
000543.XSHE,2023-10-20,-0.022368932606756462,0.05893249902850658,0.08638346095664652,0.08204420633820525
000544.XSHE,2023-10-20,-0.019029466110248493,0.042883162911752086,0.006756702789784224,0.003634742329967655
000545.XSHE,2023-10-20,-0.023395327226264532,0.039731235822289296,0.09233974927636086,0.07617892081014879
000546.XSHE,2023-10-20,0.04266710602224576,0.14583521153398746,0.012116116764070704,0.01889044839024957
000547.XSHE,2023-10-20,-0.013121617412285945,0.02606739256237691,0.029946818824476498,0.03173764630439389
000548.XSHE,2023-10-20,-0.012656405423667395,0.08085269235545726,0.07659557417904884,0.07969968762224595
000550.XSHE,2023-10-20,-0.015950227681015002,0.0795155325036932,-0.024174445365027164,-0.005618091649085324
000551.XSHE,2023-10-20,-0.027123395508613514,0.021832967067642504,0.06463002973059667,0.09242189337366467
000552.XSHE,2023-10-20,-0.018317655577889058,0.00416185673639697,-0.016374251272152817,-0.016609864984660265
000553.XSHE,2023-10-20,-0.01916410333424011,0.013203936921563837,0.03687679336191601,0.019134156391436064
000554.XSHE,2023-10-20,-0.03237314780105482,-0.012508858017534225,-0.020240730126713697,-0.015314680179752082
000555.XSHE,2023-10-20,-0.045106358019488625,0.06446317528466043,0.03565851539824069,0.05529344110290373
000557.XSHE,2023-10-20,-0.02700909707079508,0.038897845902298146,0.04872163361282732,0.05392837573861717
000558.XSHE,2023-10-20,-0.02200681765163568,0.009782654645052756,0.009815956066144872,0.01550566391785527
000559.XSHE,2023-10-20,-0.01768012246867375,0.04101414622646585,0.02088261256053812,0.012177113148458246
000560.XSHE,2023-10-20,-0.021008501241723685,-0.018688555743786597,-0.005422727888089002,-0.0007608989469257351
000561.XSHE,2023-10-20,-0.013053455456810645,0.023844290581831407,0.02509339024740221,0.026602257200814817
000563.XSHE,2023-10-20,-0.01743315111342286,0.013512325149994644,0.01983923061503653,0.026126287761464553
000564.XSHE,2023-10-20,-0.020216600923879797,-0.016701550398578454,-0.007429875840384662,0.01581187647361501
000565.XSHE,2023-10-20,-0.02277650954174224,0.046852574707766936,0.058660080180327354,0.07756707986507212
000566.XSHE,2023-10-20,-0.019236541484114147,0.026284082349952324,0.0795612773617323,0.07197852736370688
000567.XSHE,2023-10-20,-0.03867592835624507,0.0038997912043519205,0.012623443128788436,0.007240547185133902
000568.XSHE,2023-10-20,-0.004090942985649927,0.051207274144530586,0.11168968889413139,0.06937456671733452
000570.XSHE,2023-10-20,-0.024473821340264997,0.03484921958322837,0.0647518592470684,0.08925454041092597
000571.XSHE,2023-10-20,-0.015309180335861478,0.10585776561301377,0.1281962806927328,0.16717427364798318
000572.XSHE,2023-10-20,-0.02275961795702178,0.05067693554198343,0.02650768789446921,0.10256394314934104
000573.XSHE,2023-10-20,-0.021433880937439136,0.03436522590289291,0.03599407400836177,0.05434784841748772
000576.XSHE,2023-10-20,-0.01958416406490098,0.01894610122132885,-0.00468394269352005,0.019709047851821
000581.XSHE,2023-10-20,-0.012970516433552964,0.008522000899975686,-0.005681704116576884,-0.03074163206995795
000582.XSHE,2023-10-20,-0.02417406271537576,0.012923923275077695,0.00016715539950177148,-0.015300433454487838
000584.XSHE,2023-10-20,-0.030455148286748314,-0.007236864229568267,0.04195789777686024,0.015301110678630308
000586.XSHE,2023-10-20,-0.032531421571363225,0.01205701366498535,0.10227948546507293,0.06376691455125151
000589.XSHE,2023-10-20,-0.01711744264984111,0.0316953936524732,0.04100599563865023,-0.006616164205623481
000590.XSHE,2023-10-20,-0.014628506534046157,0.046121690331421446,0.10535494817603763,0.1269694965156639
000591.XSHE,2023-10-20,-0.024555746810082078,0.00843366417789661,0.017493175684961292,0.009373471163103468
000592.XSHE,2023-10-20,-0.014734433092831655,0.027420209774261593,0.02934651128905397,0.037391821231829776
000593.XSHE,2023-10-20,0.0808518857325008,0.10559188954451877,0.15298259304540293,0.21191877267949316
000595.XSHE,2023-10-20,-0.027838981892956177,-0.021359117819595267,0.00242150013136128,-0.0013151175841408244
000596.XSHE,2023-10-20,-0.0017327256660421989,0.05626248812961874,0.07874294199800369,0.04029997941007435
000597.XSHE,2023-10-20,-0.022885219940282368,0.05442244515987329,0.09421129177524036,0.09611364812053216
000598.XSHE,2023-10-20,-0.02014784393713919,0.08210161264186958,0.07290731021558725,0.049510533258296116
000599.XSHE,2023-10-20,-0.022969938878714114,0.053139463670342744,0.05070997323966282,0.03598376923453259
000600.XSHE,2023-10-20,-0.02930140006689939,0.00043446703985633336,-0.02620387171170137,-0.011442820380696415
000601.XSHE,2023-10-20,-0.02254393413477391,0.022299206030831156,0.06042298699842776,0.05285956698022093
000603.XSHE,2023-10-20,-0.026577218358285998,-0.00614485804419233,-0.009027568171840873,-0.07189739560766666
000605.XSHE,2023-10-20,-0.01828326189800154,0.06629390882161514,0.08050511189872102,0.07596575883419188
000607.XSHE,2023-10-20,-0.023959528807577134,0.031410444018672656,0.061616371609157616,0.07955345726591904
000608.XSHE,2023-10-20,-0.019483552083527773,0.02408854705431863,0.045970863510656504,0.06867713807300196
000609.XSHE,2023-10-20,-0.04738174031079093,0.06500641750723893,0.12630504917050783,0.11093493273977928
000610.XSHE,2023-10-20,-0.02757003046841505,0.029363924375001748,0.02407777271507988,0.024266670866573293
000612.XSHE,2023-10-20,-0.028143947627416992,0.12124597801058191,0.11077278075705667,0.11802175387134411
000615.XSHE,2023-10-20,0.03074154814983125,0.00983691664211394,0.19384122325386985,0.13558957153182424
000617.XSHE,2023-10-20,-0.023824869822200712,-0.026747825113183955,-0.016675029965874902,-0.02649348834681889
000619.XSHE,2023-10-20,-0.019359695136985555,0.04442657344571202,0.05748755324371071,0.04700294774635242
000620.XSHE,2023-10-20,-0.0005868125233454889,0.01869250034955352,0.07477010639675143,0.1384933692778854
000622.XSHE,2023-10-20,-0.030943138207750596,0.001656107457077092,0.014820183402442367,-0.00011205139463442502
000623.XSHE,2023-10-20,-0.01612257102605587,0.011032651792540208,-0.005767516765506094,0.0030076026952064127
000625.XSHE,2023-10-20,-0.016478982758774657,0.10733536227226674,0.0639340829241923,0.11388114187784339
000626.XSHE,2023-10-20,-0.019375500255922534,0.050545923625706105,0.07809505603786351,0.06121015318934999
000627.XSHE,2023-10-20,-0.017746905956631108,0.0004223861959782943,-0.00605725782296017,-0.007456631996939949
000628.XSHE,2023-10-20,0.10019645459541135,0.6103232940206729,1.3481704274534738,1.7767935991298263
000629.XSHE,2023-10-20,-0.02225729100496017,0.021967398903467227,0.019851438667587307,0.02981254939896632
000630.XSHE,2023-10-20,-0.025579273897949284,0.006562574971369031,0.0064726482491560535,-0.026335100997651986
000631.XSHE,2023-10-20,0.10924431907169607,0.6254366999500288,0.18399364363616755,0.17952777217208857
000632.XSHE,2023-10-20,-0.012672093244727272,0.0571982315134983,0.05451302644053224,0.05559828245142062
000633.XSHE,2023-10-20,-0.037514930515481645,0.08927787109299457,0.0974749582606006,0.11589270497076654
000635.XSHE,2023-10-20,-0.021312571669186087,0.03584401241377065,0.06709445810216708,0.07506459196433807
000636.XSHE,2023-10-20,-0.023336584605647515,-0.010407755379273959,0.04833958423860019,0.06469256099159715
000637.XSHE,2023-10-20,-0.017644989154152937,0.0275933728909111,0.022737979541065986,0.048367230878201835
000638.XSHE,2023-10-20,-0.002145855811707872,0.04333105764905698,0.11257967103623831,0.12788452464282182
000639.XSHE,2023-10-20,-0.023452487799550045,0.09259550368297365,0.11884418960005154,0.12253043738622135
000650.XSHE,2023-10-20,-0.0052302428554849316,0.07456766086433811,0.12041657257994126,0.16277919460317608
000651.XSHE,2023-10-20,-0.006091326302554424,0.01130336372514422,0.011037959918349471,-0.005896847964293753
000652.XSHE,2023-10-20,-0.02126362539291978,0.008436261055245335,0.015778475507602325,0.008633951932560219
000655.XSHE,2023-10-20,0.019123998569103354,0.08172574494546225,0.07842003543517802,0.07794818052368754
000656.XSHE,2023-10-20,-0.0027411531154428286,-0.05300227241002519,-0.012222497756026343,-0.0017263611503665224
000657.XSHE,2023-10-20,-0.054095409805094426,-0.057209987923258536,0.001762179478104451,-0.0019388196571437652
