code,date,1vwap_pct,5vwap_pct,10vwap_pct,15vwap_pct
000001.XSHE,2020-12-08,0.008591796559175963,-0.011608559979328829,-0.0261961214020457,0.020363512170592443
000002.XSHE,2020-12-08,-0.011413997184567459,-0.028229340355006995,-0.03887443487312979,-0.022821556636003482
000004.XSHE,2020-12-08,-0.03569897064127563,-0.07425329870020907,-0.10347826833905,-0.18165372719467285
000005.XSHE,2020-12-08,-0.011332216242426581,-0.02236873894356215,-0.010485370393276287,-0.02896167596132972
000006.XSHE,2020-12-08,-0.009701349669732484,-0.04555148874618527,-0.04800938887942298,-0.015115592304795936
000007.XSHE,2020-12-08,-0.01629537346908968,-0.011912881945677911,0.04802722047570276,0.051409134140457724
000008.XSHE,2020-12-08,-0.008311093274069111,-0.0296816877258483,-0.041740959041827605,-0.07931052894619317
000009.XSHE,2020-12-08,-0.017709458951725814,-0.04910818508640514,0.03340059026238004,0.0064288779081052546
000010.XSHE,2020-12-08,-0.0060032683996203455,-0.03178012667092135,-0.049663953681074215,-0.04754782601101117
000011.XSHE,2020-12-08,-0.015147334573023386,-0.04926330172035773,-0.06784616325477946,-0.09703406349987066
000012.XSHE,2020-12-08,0.002170080857420148,0.04917494193002686,0.08133446429662294,0.07651933310179052
000014.XSHE,2020-12-08,-0.015168917192035216,-0.06954692281653309,-0.09578170962075643,-0.10169584234936731
000016.XSHE,2020-12-08,-0.014496470130155417,-0.0853229744775437,-0.043645488712381705,-0.08869685706487641
000017.XSHE,2020-12-08,-0.0008072520350311522,0.008277413275168394,-0.04705094564707152,-0.06976741264045622
000019.XSHE,2020-12-08,-0.017852070171037127,-0.028794310654628487,0.007035511733085683,-0.04788775570456927
000020.XSHE,2020-12-08,-0.010114334161306828,-0.05836457475639111,-0.04951984986997542,-0.017394894550149836
000021.XSHE,2020-12-08,-0.019608388972683487,-0.0178671022076814,-0.057595832033676485,-0.12273364017937914
000023.XSHE,2020-12-08,-0.013046507438451871,-0.018412144566350933,-0.044291326501801356,-0.0710206627932124
000025.XSHE,2020-12-08,-0.031668327296220426,-0.038211612003739945,-0.08498440137444853,-0.11183401647966677
000026.XSHE,2020-12-08,-0.0220067556815051,-0.08122350212203833,-0.0954820060533398,-0.12666960823205134
000027.XSHE,2020-12-08,-0.002606228173356655,-0.017992678927616555,0.030064442819475356,0.12105272431402528
000028.XSHE,2020-12-08,-0.0008807113764614018,-0.07214452168196345,-0.08339902299678788,-0.11705165852466042
000029.XSHE,2020-12-08,-0.01626012808758938,-0.0594373543118859,-0.12834571688624338,-0.14694619829656888
000030.XSHE,2020-12-08,-0.03132712155791895,-0.04520251887210411,0.012728455236833077,0.0006654707120031522
000031.XSHE,2020-12-08,-0.008744327770315072,-0.03438542356321695,-0.04911375730911444,-0.0779697268811005
000032.XSHE,2020-12-08,-0.028944454105621097,-0.06642089897482092,-0.08312343345896582,-0.10067923909510222
000034.XSHE,2020-12-08,-0.006973420770651045,-0.044787411901084054,-0.11603421860073651,-0.08180015092733833
000035.XSHE,2020-12-08,-0.009728979846542736,-0.019853961347849676,-0.028601216418705843,-0.09106475134272538
000036.XSHE,2020-12-08,-0.0059668225352217065,-0.009007459617472612,-0.032082758454258814,-0.038429115983028214
000037.XSHE,2020-12-08,-0.015682159964017745,0.0032651547767159053,0.02847075075381311,-0.01314534448946242
000038.XSHE,2020-12-08,-0.022431790658296098,-0.06306277279112639,-0.06187317544054887,-0.13044356468947058
000039.XSHE,2020-12-08,0.013292816141396173,-0.031871560153810374,-0.026988825542426747,-0.02719633996593021
000040.XSHE,2020-12-08,-0.007371674198887469,-0.06706884380333855,-0.09047140283152315,0.017732415224887343
000042.XSHE,2020-12-08,-0.007147839661540548,-0.005620402487332414,-0.008922691365460348,-0.027511836271428513
000045.XSHE,2020-12-08,-0.025462055381111248,-0.06787125288692956,-0.09646368656251145,-0.10967109631462175
000046.XSHE,2020-12-08,-0.012275989576256365,-0.07304048177861949,-0.05819627624941468,-0.15926391324860434
