code,date,1vwap_pct,5vwap_pct,10vwap_pct,15vwap_pct
000001.XSHE,2022-03-04,-0.03258669643638691,-0.04760805350814334,-0.05476029646353026,-0.022826278273475102
000002.XSHE,2022-03-04,-0.0031967270960776358,-0.11912205964100148,-0.08789745821983345,-0.058123998631618684
000004.XSHE,2022-03-04,-0.028283557478002944,-0.11272292373949194,-0.09831315621251495,-0.06836940558093538
000005.XSHE,2022-03-04,0.0135437925687465,-0.05245470656121256,-0.051974928239733056,-0.030675838704601145
000006.XSHE,2022-03-04,-0.0016411353249011845,-0.047975418132823716,-0.04107156773821973,0.04450766153111304
000007.XSHE,2022-03-04,-0.015292574928195569,-0.060036985304013094,-0.053648405414778874,-0.04821820364866909
000008.XSHE,2022-03-04,-0.0028270353730031244,-0.059824567487440014,-0.08846702269224513,-0.0550991746693179
000009.XSHE,2022-03-04,-0.054213262311328135,-0.10892619255083257,-0.10685008394207668,-0.10604468265650568
000010.XSHE,2022-03-04,-0.013926792536094456,-0.05332892466832714,-0.06323856463349821,-0.061987184213143726
000011.XSHE,2022-03-04,0.00383193226747665,-0.07038670566053619,-0.06012732265502512,0.0356602648280804
000012.XSHE,2022-03-04,-0.02951424055281087,-0.06982943337773163,-0.05947806746369101,-0.10428417155978553
000014.XSHE,2022-03-04,0.011379991089656333,0.011744968943279572,0.02540120107422512,0.09815689317028652
000016.XSHE,2022-03-04,-0.025966797971561685,-0.09449986429853016,-0.09748734855353648,-0.06802528173331131
000017.XSHE,2022-03-04,0.004643409305932267,-0.028621993891046433,-0.040796748599102546,-0.043753144612575706
000019.XSHE,2022-03-04,-0.0004795925226748769,-0.0281269670262438,-0.04667104680276785,0.06627830995567291
000020.XSHE,2022-03-04,-0.004097160496339634,-0.038889744827152774,-0.053775075976610645,-0.05279623962110927
000021.XSHE,2022-03-04,-0.03599435296545564,-0.11029452533605745,-0.12787832132338509,-0.12887232197688855
000023.XSHE,2022-03-04,0.003515423112780541,-0.04317782603534826,-0.04005866224634307,-0.057620809418058055
000025.XSHE,2022-03-04,-0.015521725531136165,-0.07423684150421767,-0.09062933025809053,-0.01017183013708918
000026.XSHE,2022-03-04,-0.010192384635515963,-0.09714664325184193,-0.13137051615480222,-0.11725609481885688
000027.XSHE,2022-03-04,-0.006801518375677645,-0.06736211598143468,-0.07422636300310931,-0.09853465317688005
000028.XSHE,2022-03-04,-0.009930586862615267,-0.07911637177472607,-0.06493883936164756,0.016814331143143173
000029.XSHE,2022-03-04,0.02858871497202481,0.01766389428944205,0.046638518716081066,0.07027998129845468
000030.XSHE,2022-03-04,-0.023784858150321008,-0.07912633450125346,-0.10409605686309936,-0.11282467568847666
000031.XSHE,2022-03-04,0.008769516278895452,-0.04324329083971928,-0.04527443640860859,0.042211507849933744
000032.XSHE,2022-03-04,-0.027161860345031135,-0.11181168014012903,-0.1214311330905435,-0.16669688156301624
000034.XSHE,2022-03-04,-0.01786454612289958,-0.06458276308889761,-0.09147029106764842,-0.11033185847738751
000035.XSHE,2022-03-04,-0.015399883592314556,-0.04960470987168316,-0.11134275858605529,-0.1358364741729772
000036.XSHE,2022-03-04,-0.008475447920136025,-0.03095230540495696,-0.04695770033286808,0.022208689276868344
